Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
50000,-0.043162264,3.579327,0.0002971549,-13.477413489803439,4961.0,-13.024151411198545
55000,-0.036889143,3.579178,0.00029688422,None,None,-15.290461988653988
60000,-0.0244833,3.5792122,0.00029657703,None,None,None
65000,-0.04760849,3.5786102,0.0002962698,None,None,None
70000,-0.08636169,3.5769112,0.0002959626,None,None,None
75000,-0.07478401,3.5769527,0.00029565542,None,None,None
80000,-0.077178285,3.5771308,0.00029534823,None,None,None
85000,-0.09425996,3.5769258,0.000295041,None,None,None
90000,-0.09062548,3.5796287,0.0002947338,None,None,None
95000,-0.07643781,3.579451,0.00029442663,None,None,None
100000,-0.111429766,3.579668,0.00029415428,-12.978548250556923,4961.0,-12.324218838475645
105000,-0.111329354,3.5798886,0.00029388364,None,None,-14.505316785226265
110000,-0.14668004,3.5712821,0.00029357642,None,None,None
115000,-0.10638611,3.566845,0.0002932692,None,None,None
120000,-0.10752751,3.5667229,0.000292962,None,None,None
125000,-0.10854889,3.5680892,0.00029265482,None,None,None
130000,-0.14537251,3.563603,0.0002923476,None,None,None
135000,-0.16127181,3.5588613,0.0002920404,None,None,None
140000,-0.15208492,3.5587564,0.00029173325,None,None,None
145000,-0.1177148,3.5587666,0.000291426,None,None,None
150000,-0.12585326,3.5574992,0.00029115373,-12.491737297113286,4961.0,-12.080913598222347
155000,-0.10630073,3.5477674,0.000290883,None,None,-13.107972843048628
160000,-0.09947081,3.545096,0.0002905758,None,None,None
165000,-0.124405235,3.543715,0.00029026862,None,None,None
170000,-0.12826827,3.5449119,0.00028996143,None,None,None
175000,-0.12699285,3.547088,0.00028965418,None,None,None
180000,-0.16346005,3.5457191,0.00028934702,None,None,None
185000,-0.15105617,3.5474205,0.00028903983,None,None,None
190000,-0.17159699,3.547296,0.0002887326,None,None,None
195000,-0.19150889,3.5580304,0.00028842542,None,None,None
200000,-0.18559705,3.560654,0.00028815307,-11.386100337601965,4961.0,-12.362662609852851
205000,-0.14738777,3.5603554,0.0002878824,None,None,-10.40953807355836
210000,-0.16087773,3.561047,0.00028757518,None,None,None
215000,-0.17104833,3.558335,0.00028726802,None,None,None
220000,-0.20825565,3.5549457,0.0002869608,None,None,None
225000,-0.1887766,3.559339,0.00028665364,None,None,None
230000,-0.19447023,3.5584862,0.00028634645,None,None,None
235000,-0.21067947,3.5603225,0.0002860392,None,None,None
240000,-0.24614155,3.5665755,0.000285732,None,None,None
245000,-0.1903947,3.5662873,0.00028542482,None,None,None
250000,-0.24995413,3.5653226,0.00028515252,-12.39519070352253,4961.0,-12.361625020799693
255000,-0.20525607,3.5631588,0.0002848818,None,None,-12.417567733830461
260000,-0.23425926,3.5615864,0.00028457463,None,None,None
265000,-0.23164578,3.563146,0.00028426741,None,None,None
270000,-0.23910442,3.5614853,0.00028396022,None,None,None
275000,-0.25337353,3.5600522,0.00028365303,None,None,None
280000,-0.2678893,3.5556138,0.0002833458,None,None,None
285000,-0.25104126,3.5546837,0.0002830386,None,None,None
290000,-0.19455266,3.5559578,0.00028273143,None,None,None
295000,-0.23831593,3.5564055,0.00028242424,None,None,None
300000,-0.252218,3.562715,0.0002821519,-13.274475956935202,4961.0,-14.233990611159243
305000,-0.2507901,3.5707853,0.00028188125,None,None,-12.863255368695329
310000,-0.25345728,3.5706723,0.000281574,None,None,None
315000,-0.27487248,3.5719795,0.0002812668,None,None,None
320000,-0.22956684,3.5736167,0.00028095962,None,None,None
325000,-0.2545582,3.5777085,0.00028065243,None,None,None
330000,-0.24732617,3.5779214,0.0002803452,None,None,None
335000,-0.25626203,3.5776424,0.00028003802,None,None,None
340000,-0.23419042,3.577819,0.00027973086,None,None,None
345000,-0.24813786,3.5692296,0.0002794236,None,None,None
350000,-0.22281756,3.570289,0.0002791513,-11.732760248368141,4961.0,-13.582190537825227
355000,-0.2396503,3.5696585,0.00027888062,None,None,-11.270402560185175
360000,-0.2621954,3.5696507,0.00027857343,None,None,None
365000,-0.26181528,3.564923,0.0002782662,None,None,None
370000,-0.2822862,3.563041,0.000277959,None,None,None
375000,-0.26593712,3.5649483,0.00027765182,None,None,None
380000,-0.268251,3.5644004,0.0002773446,None,None,None
385000,-0.27070412,3.5566888,0.00027703744,None,None,None
390000,-0.262842,3.5466053,0.0002767302,None,None,None
395000,-0.24528822,3.5462577,0.00027642303,None,None,None
400000,-0.28208002,3.548534,0.0002761507,-12.229630624467973,4961.0,-13.486320444848388
405000,-0.26417044,3.5458848,0.00027588004,None,None,-12.089998462418508
410000,-0.27051154,3.5472817,0.00027557282,None,None,None
415000,-0.24140137,3.5482666,0.00027526563,None,None,None
420000,-0.26023424,3.5489624,0.0002749584,None,None,None
425000,-0.25420326,3.5473862,0.00027465122,None,None,None
430000,-0.24289383,3.5668025,0.00027434403,None,None,None
435000,-0.24664348,3.560049,0.0002740368,None,None,None
440000,-0.25145215,3.5642102,0.00027372962,None,None,None
445000,-0.23356467,3.5633342,0.0002734224,None,None,None
450000,-0.21740693,3.5513022,0.00027315365,None,None,None
455000,-0.21487397,3.5431612,0.00027288147,-10.894970842200564,4961.0,-10.894970772089437
460000,-0.19540586,3.5467467,0.00027257224,None,None,None
465000,-0.22125274,3.5394256,0.000272265,None,None,None
470000,-0.21084319,3.550672,0.00027195783,None,None,None
475000,-0.24135467,3.5517926,0.00027165064,None,None,None
480000,-0.24644364,3.5532043,0.00027134342,None,None,None
485000,-0.22596158,3.5516477,0.00027103623,None,None,None
490000,-0.22452998,3.554678,0.000270729,None,None,None
495000,-0.22778201,3.559159,0.00027042185,None,None,None
500000,-0.19762819,3.564612,0.000270153,None,None,None
505000,-0.20866424,3.5612626,0.0002698809,-9.882046258141054,4961.0,-9.882046283083037
510000,-0.22559574,3.5597808,0.0002695716,None,None,None
515000,-0.19845647,3.548407,0.00026926442,None,None,None
520000,-0.1813806,3.5470955,0.00026895723,None,None,None
525000,-0.19870318,3.5453117,0.00026865,None,None,None
530000,-0.17749523,3.5505707,0.0002683428,None,None,None
535000,-0.22131412,3.5404243,0.00026803563,None,None,None
540000,-0.16899815,3.5372367,0.00026772844,None,None,None
545000,-0.17428398,3.5380797,0.00026742122,None,None,None
550000,-0.21116073,3.5376506,0.00026715244,None,None,None
555000,-0.18100177,3.5369568,0.0002668803,-9.446581851190421,4961.0,-9.446581897232681
560000,-0.19965322,3.5415046,0.00026657103,None,None,None
565000,-0.21240032,3.533448,0.00026626384,None,None,None
570000,-0.19027813,3.5365403,0.00026595662,None,None,None
575000,-0.21416564,3.528154,0.0002656494,None,None,None
580000,-0.13531108,3.5549846,0.0002653422,None,None,None
585000,-0.16698922,3.54257,0.00026503505,None,None,None
590000,-0.17655048,3.5497062,0.0002647278,None,None,None
595000,-0.17796704,3.5559516,0.00026442064,None,None,None
600000,-0.17614788,3.5279913,0.0002641518,None,None,None
605000,-0.16943003,3.5381532,0.0002638797,-8.767651470919372,4961.0,-8.767651428887621
610000,-0.19054343,3.5303063,0.00026357046,None,None,None
615000,-0.19157411,3.5283952,0.00026326324,None,None,None
620000,-0.17083699,3.513309,0.00026295602,None,None,None
625000,-0.18784426,3.500545,0.00026264883,None,None,None
630000,-0.19476944,3.5010629,0.00026234164,None,None,None
635000,-0.20203917,3.4948997,0.0002620344,None,None,None
640000,-0.21768303,3.48909,0.00026172723,None,None,None
645000,-0.18461946,3.4888527,0.00026142003,None,None,None
650000,-0.17361556,3.4935129,0.00026115123,None,None,None
655000,-0.16219637,3.5032394,0.00026087908,-9.407818121544551,4961.0,-9.407818141952157
660000,-0.18384457,3.4946053,0.00026056982,None,None,None
665000,-0.16947308,3.501635,0.0002602626,None,None,None
670000,-0.18545125,3.510173,0.0002599554,None,None,None
675000,-0.18519758,3.5000572,0.00025964822,None,None,None
680000,-0.17230424,3.5068657,0.000259341,None,None,None
685000,-0.19137633,3.5467877,0.0002590338,None,None,None
690000,-0.17476167,3.535789,0.00025872665,None,None,None
695000,-0.14834087,3.558702,0.00025841943,None,None,None
700000,-0.14059134,3.5505033,0.00025815063,None,None,None
705000,-0.16342305,3.5402172,0.00025787854,-9.42987761835102,4961.0,-9.429877602378838
710000,-0.16511664,3.536412,0.0002575692,None,None,None
715000,-0.15874995,3.550324,0.00025726203,None,None,None
720000,-0.16085857,3.5273278,0.00025695484,None,None,None
725000,-0.14737093,3.5346189,0.00025664762,None,None,None
730000,-0.18867053,3.52016,0.00025634043,None,None,None
735000,-0.15972595,3.5245597,0.0002560332,None,None,None
740000,-0.17321074,3.5292633,0.00025572604,None,None,None
745000,-0.16461661,3.518325,0.00025541882,None,None,None
750000,-0.16099596,3.5245376,0.00025515002,None,None,None
755000,-0.14986543,3.5357392,0.00025487787,-8.694325041727279,4961.0,-8.694325088814367
760000,-0.14579268,3.5213745,0.00025456861,None,None,None
765000,-0.12791823,3.5303009,0.00025426145,None,None,None
770000,-0.1754742,3.5354748,0.00025395423,None,None,None
775000,-0.1362729,3.539085,0.00025364704,None,None,None
780000,-0.17499736,3.524673,0.00025333982,None,None,None
785000,-0.12929511,3.5274594,0.00025303263,None,None,None
790000,-0.1745381,3.4939811,0.0002527254,None,None,None
795000,-0.18947613,3.4691021,0.00025241822,None,None,None
800000,-0.21689269,3.481294,0.00025214945,None,None,None
805000,-0.16312808,3.487837,0.00025187733,-8.06247566806851,4961.0,-8.06247567180544
810000,-0.19891302,3.485218,0.00025156804,None,None,None
815000,-0.20117489,3.5006542,0.00025126082,None,None,None
820000,-0.20613338,3.4975898,0.0002509536,None,None,None
825000,-0.19485447,3.494803,0.0002506464,None,None,None
830000,-0.19326007,3.5190442,0.00025033925,None,None,None
835000,-0.18423112,3.563311,0.000250032,None,None,None
840000,-0.17300235,3.545957,0.00024972484,None,None,None
845000,-0.18494189,3.5438201,0.00024941762,None,None,None
850000,-0.19441682,3.5446715,0.0002491488,None,None,None
855000,-0.1794386,3.5061617,0.00024887672,-8.1667653008044,4961.0,-8.166765351430513
860000,-0.19517797,3.500833,0.00024856743,None,None,None
865000,-0.19920631,3.4892464,0.0002482602,None,None,None
870000,-0.18800905,3.502299,0.00024795302,None,None,None
875000,-0.1946849,3.4816194,0.00024764583,None,None,None
880000,-0.16562791,3.4954343,0.0002473386,None,None,None
885000,-0.15544866,3.5013218,0.00024703145,None,None,None
890000,-0.16192,3.5058517,0.00024672423,None,None,None
895000,-0.15623689,3.5381317,0.000246417,None,None,None
900000,-0.17201522,3.5346513,0.00024614824,None,None,None
905000,-0.15954222,3.5581665,0.00024587614,-8.072641693108016,4961.0,-8.072641688515432
910000,-0.15965615,3.5495427,0.0002455668,None,None,None
915000,-0.15597436,3.5565598,0.0002452596,None,None,None
920000,-0.14063379,3.5269294,0.00024495245,None,None,None
925000,-0.1739594,3.4980388,0.0002446452,None,None,None
930000,-0.1572358,3.5239422,0.00024433804,None,None,None
935000,-0.1679066,3.5212464,0.00024403085,None,None,None
940000,-0.15464349,3.469735,0.00024372364,None,None,None
