Steps,Policy/Extrinsic Value Estimate,Policy/GAIL Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Policy/GAIL Reward
1675000,2.9460518,0.63459855,5.8525867,9.9999976e-05,None,None,None,None
1680000,2.8959558,0.6284394,6.113895,9.999998e-05,-9.28932694070924,4981.0,-9.08580507823111,99.8586346941528
1685000,3.0983832,0.56143,6.2154922,9.9999976e-05,None,None,-9.899892398389056,33.897058220350424
1690000,3.080228,0.5464546,5.903965,9.9999976e-05,None,None,None,None
1695000,3.2352753,0.52369815,5.6819744,9.9999976e-05,None,None,None,None
1700000,3.3188763,0.536372,5.4167075,9.9999976e-05,None,None,None,None
1705000,3.080313,0.5408411,6.036096,9.9999976e-05,None,None,None,None
1710000,3.2051363,0.5664139,6.1890187,9.9999976e-05,None,None,None,None
1715000,3.327954,0.57268214,6.141945,9.9999976e-05,None,None,None,None
1720000,3.2859771,0.57377225,6.229721,9.9999976e-05,None,None,None,None
1725000,3.3155403,0.58121765,6.3923135,9.9999976e-05,None,None,None,None
1730000,3.4893048,0.5104214,6.3026223,9.9999976e-05,None,None,None,None
1735000,3.3482368,0.54310787,6.2476883,9.9999976e-05,None,None,None,None
1740000,3.3672922,0.5143119,6.320842,9.999998e-05,-11.505865741770018,4981.0,-11.942423169345906,46.94976793145442
1745000,3.2048852,0.52036077,6.446559,9.9999976e-05,None,None,-10.196193890335659,19.9391978757097
1750000,3.4152756,0.47621185,6.430178,9.9999976e-05,None,None,None,None
1755000,3.4159367,0.46840328,6.4540534,9.9999976e-05,None,None,None,None
1760000,3.3783906,0.47776905,6.2199554,9.9999976e-05,None,None,None,None
1765000,3.3104272,0.49689618,6.3815646,9.9999976e-05,None,None,None,None
1770000,3.0990083,0.47661585,6.4749618,9.9999976e-05,None,None,None,None
1775000,3.2618542,0.46729517,6.2156672,9.9999976e-05,None,None,None,None
1780000,3.285165,0.51688206,5.5918293,9.9999976e-05,None,None,None,None
1785000,3.278996,0.426665,5.5698757,9.9999976e-05,None,None,None,None
1790000,3.3392022,0.4372425,6.0192437,9.9999976e-05,None,None,None,None
1795000,3.060876,0.47695106,6.2637925,9.9999976e-05,None,None,None,None
1800000,3.0393198,0.6507845,6.352706,9.999998e-05,-7.688880311736891,4981.0,-7.1644475662744505,68.94970192700242
1805000,3.0735426,0.5985517,6.2102447,9.9999976e-05,None,None,-9.262179372832179,8.11244860344262
1810000,3.3323119,0.445453,6.3276916,9.9999976e-05,None,None,None,None
1815000,3.3916004,0.43868437,6.2751794,9.9999976e-05,None,None,None,None
1820000,3.5046322,0.42989898,6.4455566,9.9999976e-05,None,None,None,None
1825000,3.4084053,0.42909932,6.635675,9.9999976e-05,None,None,None,None
1830000,3.2203948,0.65322185,6.7050934,9.9999976e-05,None,None,None,None
1835000,3.235044,0.44233426,6.353344,9.9999976e-05,None,None,None,None
1840000,3.2628286,0.43084168,6.4813704,9.9999976e-05,None,None,None,None
1845000,3.2679272,0.44176418,6.3049073,9.9999976e-05,None,None,None,None
1850000,3.25079,0.56087387,6.4931617,9.9999976e-05,None,None,None,None
1855000,3.289744,0.41125098,6.8275266,9.9999976e-05,None,None,None,None
1860000,3.305443,0.63879675,6.803016,9.999998e-05,-5.063859274099134,4981.0,-5.7211417935452324,79.5622207403293
1865000,3.2698293,0.53287065,6.768487,9.9999976e-05,None,None,-3.092011691071093,10.5923264531948
1870000,3.306721,0.4054458,6.6506324,9.9999976e-05,None,None,None,None
1875000,3.3016217,0.4927141,6.139382,9.9999976e-05,None,None,None,None
1880000,3.2707171,0.43620616,6.278587,9.9999976e-05,None,None,None,None
1885000,3.0155463,0.54527295,6.29084,9.9999976e-05,None,None,None,None
1890000,3.2200055,0.41026267,6.293728,9.9999976e-05,None,None,None,None
1895000,3.2154164,0.39460027,6.816585,9.9999976e-05,None,None,None,None
1900000,3.072859,0.41822127,6.644304,9.9999976e-05,None,None,None,None
1905000,3.0907166,0.44214684,6.500549,9.9999976e-05,None,None,None,None
1910000,3.2672515,0.42800558,6.605971,9.9999976e-05,None,None,None,None
1915000,3.5111248,0.36058947,6.785361,9.9999976e-05,None,None,None,None
1920000,3.3245056,0.3694352,6.538584,9.999998e-05,-5.781937981927816,4981.0,-5.691155853319085,58.48144753866672
1925000,3.1078548,0.5382654,5.76937,9.9999976e-05,None,None,-6.0542837727504475,27.462833768166245
1930000,3.275364,0.3736794,6.2030463,9.9999976e-05,None,None,None,None
1935000,3.3799336,0.39568913,6.4142327,9.9999976e-05,None,None,None,None
1940000,3.2242153,0.36916944,6.4744835,9.9999976e-05,None,None,None,None
1945000,3.2272515,0.3657043,6.2954135,9.9999976e-05,None,None,None,None
1950000,3.2350092,0.3739852,6.3026924,9.9999976e-05,None,None,None,None
1955000,3.1755147,0.40576586,6.158714,9.9999976e-05,None,None,None,None
1960000,3.0379372,0.36471075,5.9900246,9.9999976e-05,None,None,None,None
1965000,3.1490834,0.35272282,6.013048,9.9999976e-05,None,None,None,None
1970000,3.160859,0.38807693,6.091272,9.9999976e-05,None,None,None,None
1975000,3.320718,0.5028915,6.1614623,9.9999976e-05,None,None,None,None
1980000,3.2485876,0.40659276,6.236116,9.999998e-05,-8.522256668354808,4981.0,-9.322833553338164,65.28248799732972
1985000,3.002613,0.40696034,6.476914,9.9999976e-05,None,None,-6.120525741367601,23.58751268978267
1990000,3.0401828,0.41462368,5.924301,9.9999976e-05,None,None,None,None
1995000,3.3865612,0.29113033,5.674909,9.9999976e-05,None,None,None,None
2000000,3.5306835,0.322711,5.6611876,9.9999976e-05,None,None,None,None
2005000,3.3503067,0.29780334,6.039377,9.9999976e-05,None,None,None,None
2010000,3.2715154,0.3249174,6.098316,9.9999976e-05,None,None,None,None
2015000,3.4583797,0.30177304,6.184387,9.9999976e-05,None,None,None,None
2020000,3.2554505,0.3157599,6.258308,9.9999976e-05,None,None,None,None
2025000,3.2907321,0.30556682,6.408131,9.9999976e-05,None,None,None,None
2030000,3.3281143,0.29509982,6.663278,9.9999976e-05,None,None,None,None
2035000,3.0361104,0.3171799,6.2024765,9.9999976e-05,None,None,None,None
2040000,2.9666634,0.3192829,5.584824,9.999998e-05,-6.8329464846710835,4981.0,-7.192371192168341,44.20077965858612
2045000,3.08335,0.32786423,5.76636,9.9999976e-05,None,None,-5.754672740586102,2.753634609255338
2050000,3.1338763,0.33661354,6.533859,9.9999976e-05,None,None,None,None
2055000,2.99197,0.31292543,6.418045,9.9999976e-05,None,None,None,None
2060000,3.068221,0.3304682,6.337864,9.9999976e-05,None,None,None,None
2065000,3.0828462,0.267473,6.566913,9.9999976e-05,None,None,None,None
2070000,3.0637772,0.25900847,6.7301025,9.9999976e-05,None,None,None,None
2075000,3.0478575,0.26508594,6.4077353,9.9999976e-05,None,None,None,None
2080000,3.2262506,0.26309338,6.3109207,9.9999976e-05,None,None,None,None
2085000,3.073875,0.37598938,6.3488197,9.9999976e-05,None,None,None,None
2090000,3.0859544,0.34349412,6.120838,9.9999976e-05,None,None,None,None
2095000,2.951494,0.48251057,5.7205205,9.9999976e-05,None,None,None,None
2100000,2.8607502,0.43080997,5.8419967,9.999998e-05,-8.228978850312464,4981.0,-9.677140333980788,142.31919872336164
2105000,2.9791868,0.2994237,6.3299437,9.9999976e-05,None,None,-5.332656069949735,27.532249016079163
2110000,3.1719022,0.25287014,6.649961,9.9999976e-05,None,None,None,None
2115000,2.9499362,0.27219564,6.609838,9.9999976e-05,None,None,None,None
2120000,3.1249044,0.23788457,6.1973763,9.9999976e-05,None,None,None,None
2125000,3.196163,0.25390562,6.075358,9.9999976e-05,None,None,None,None
2130000,3.0676293,0.22374165,6.06501,9.9999976e-05,None,None,None,None
2135000,3.1043038,0.26603815,5.8150935,9.9999976e-05,None,None,None,None
2140000,3.1019185,0.30370897,5.4596505,9.9999976e-05,None,None,None,None
2145000,2.982866,0.26935065,5.8107057,9.9999976e-05,None,None,None,None
2150000,3.0728617,0.30833814,6.0505586,9.9999976e-05,None,None,None,None
2155000,3.0827327,0.2620598,5.6585197,9.9999976e-05,None,None,None,None
2160000,2.8437219,0.26260966,5.7031198,9.999998e-05,-9.834215684387345,4981.0,-9.971697391360067,29.154675994128297
2165000,2.945975,0.28192168,5.577051,9.9999976e-05,None,None,-9.559252385981381,3.9079411053437525
2170000,3.0914588,0.24482591,5.773993,9.9999976e-05,None,None,None,None
2175000,2.848436,0.24968,5.992094,9.9999976e-05,None,None,None,None
2180000,2.821504,0.25960237,5.874089,9.9999976e-05,None,None,None,None
2185000,2.716056,0.26058823,5.9230614,9.9999976e-05,None,None,None,None
2190000,2.9045625,0.25632182,5.955055,9.9999976e-05,None,None,None,None
2195000,2.9216475,0.27633494,5.7986083,9.9999976e-05,None,None,None,None
2200000,2.9652517,0.2714994,5.8881416,9.9999976e-05,None,None,None,None
2205000,3.0916507,0.24729228,5.905786,9.9999976e-05,None,None,None,None
2210000,3.0326886,0.21623468,5.6790657,9.9999976e-05,None,None,None,None
2215000,2.803161,0.25080663,5.814789,9.9999976e-05,None,None,None,None
2220000,2.6841748,0.208165,6.008969,9.999998e-05,-10.738620396547654,4981.0,-11.416175994003424,41.79662479650884
2225000,2.7848804,0.21460086,6.251195,9.9999976e-05,None,None,-9.383509623701684,25.2862554562509
2230000,3.018163,0.21682994,6.0735,9.9999976e-05,None,None,None,None
2235000,2.9964712,0.3300193,5.3900886,9.9999976e-05,None,None,None,None
2240000,3.0310059,0.21760686,5.7607894,9.9999976e-05,None,None,None,None
2245000,3.0425994,0.22890362,5.8251038,9.9999976e-05,None,None,None,None
2250000,2.9729438,0.22555971,5.96242,9.9999976e-05,None,None,None,None
2255000,2.8055973,0.24361074,6.1294665,9.9999976e-05,None,None,None,None
2260000,2.6112516,0.2977414,6.296538,9.9999976e-05,None,None,None,None
2265000,2.8542347,0.20646103,6.035479,9.9999976e-05,None,None,None,None
2270000,2.803284,0.20736453,6.1914163,9.9999976e-05,None,None,None,None
2275000,2.6614473,0.21239316,6.196799,9.9999976e-05,None,None,None,None
2280000,2.8270907,0.20813645,6.0027385,9.999998e-05,-5.708380828517268,4981.0,-6.8378065057622734,52.62582258059416
2285000,2.8021235,0.4827462,6.047806,9.9999976e-05,None,None,-3.4495295228553005,9.233160701728025
2290000,2.696755,0.33094743,6.0965753,9.9999976e-05,None,None,None,None
2295000,2.5829284,0.2570475,6.1664176,9.9999976e-05,None,None,None,None
2300000,2.718747,0.18409155,6.163574,9.9999976e-05,None,None,None,None
2305000,2.820475,0.18938799,5.922257,9.9999976e-05,None,None,None,None
2310000,2.839545,0.20204863,5.863748,9.9999976e-05,None,None,None,None
2315000,2.6443412,0.27484414,5.888721,9.9999976e-05,None,None,None,None
2320000,2.632463,0.19651298,5.972919,9.9999976e-05,None,None,None,None
2325000,2.8056626,0.20977482,6.3417187,9.9999976e-05,None,None,None,None
2330000,2.8065565,0.1668949,6.3044114,9.9999976e-05,None,None,None,None
2335000,2.630629,0.26079708,6.0218945,9.9999976e-05,None,None,None,None
2340000,2.6441488,0.1795223,6.385677,9.999998e-05,-3.9896162363590215,4981.0,-2.9760910518525634,123.02221929297974
2345000,2.5493839,0.23826821,6.154046,9.9999976e-05,None,None,-6.016666715149768,19.932957666567745
2350000,2.7959118,0.17703359,5.678229,9.9999976e-05,None,None,None,None
2355000,2.8005908,0.18200879,5.445334,9.9999976e-05,None,None,None,None
2360000,2.9079156,0.19422437,5.7661896,9.9999976e-05,None,None,None,None
2365000,2.8275034,0.15634406,5.67762,9.9999976e-05,None,None,None,None
2370000,2.750116,0.18415536,5.5824127,9.9999976e-05,None,None,None,None
2375000,2.7043908,0.15313645,5.903007,9.9999976e-05,None,None,None,None
2380000,2.8458147,0.15174773,5.603664,9.9999976e-05,None,None,None,None
2385000,2.6672292,0.19800548,5.8762836,9.9999976e-05,None,None,None,None
2390000,2.7643652,0.15783358,5.894937,9.9999976e-05,None,None,None,None
2395000,2.860907,0.15281352,5.5743814,9.9999976e-05,None,None,None,None
2400000,2.6565223,0.17255107,5.7080145,9.999998e-05,-3.7446008722041975,4981.0,-4.405604850035161,40.205103364719264
2405000,2.5917802,0.1683952,6.0093327,9.9999976e-05,None,None,-2.4225928565720096,7.5537410495028325
2410000,2.5854955,0.23995826,5.6036305,9.9999976e-05,None,None,None,None
2415000,2.5364146,0.26853707,5.9180965,9.9999976e-05,None,None,None,None
2420000,2.6024082,0.16737196,5.831412,9.9999976e-05,None,None,None,None
2425000,2.5963383,0.14929748,5.9484115,9.9999976e-05,None,None,None,None
2430000,2.676311,0.12823778,6.0671763,9.9999976e-05,None,None,None,None
2435000,2.6760528,0.14034005,6.164064,9.9999976e-05,None,None,None,None
2440000,2.67175,0.1455284,6.3051186,9.9999976e-05,None,None,None,None
2445000,2.559719,0.14565828,6.1495433,9.9999976e-05,None,None,None,None
2450000,2.6620493,0.13588865,5.856392,9.9999976e-05,None,None,None,None
2455000,2.4828446,0.14209667,5.5003963,9.9999976e-05,None,None,None,None
2460000,2.4837844,0.24065387,5.465737,9.999998e-05,-5.9371110768112585,4981.0,-6.1363009448105,58.42139203669694
2465000,2.4865913,0.29134366,5.58131,9.9999976e-05,None,None,-5.538730884320103,6.637991229297086
2470000,2.4539857,0.14575535,5.766992,9.9999976e-05,None,None,None,None
2475000,2.5198517,0.1378221,5.828466,9.9999976e-05,None,None,None,None
2480000,2.3646808,0.13562642,5.8874955,9.9999976e-05,None,None,None,None
2485000,2.4065812,0.18358214,5.7980905,9.9999976e-05,None,None,None,None
2490000,2.4118872,0.1308308,5.9325333,9.9999976e-05,None,None,None,None
2495000,2.595949,0.1320435,5.974266,9.9999976e-05,None,None,None,None
2500000,2.5012708,0.1755304,6.11838,9.9999976e-05,None,None,None,None
2505000,2.5225875,0.109818734,6.0040517,9.9999976e-05,None,None,None,None
2510000,2.561412,0.11999208,6.656605,9.9999976e-05,None,None,None,None
2515000,2.3396041,0.16526751,6.543213,9.9999976e-05,None,None,None,None
2520000,2.5337923,0.14827937,6.38819,9.999998e-05,-8.793100192847001,4981.0,-9.844885476210038,56.852920809435204
2525000,2.2808132,0.13796842,6.0012937,9.9999976e-05,None,None,-6.689528979244642,9.06702635360341
2530000,2.343452,0.12513313,5.7944717,9.9999976e-05,None,None,None,None
2535000,2.3588784,0.1273592,5.306042,9.9999976e-05,None,None,None,None
2540000,2.4260492,0.11564702,5.4745507,9.9999976e-05,None,None,None,None
2545000,2.4010603,0.113267936,5.532861,9.9999976e-05,None,None,None,None
2550000,2.3755667,0.12625235,6.0784087,9.9999976e-05,None,None,None,None
2555000,2.4499242,0.12986524,6.018627,9.9999976e-05,None,None,None,None
2560000,2.4533567,0.13918369,5.9073215,9.9999976e-05,None,None,None,None
2565000,2.5442271,0.11203995,5.628551,9.9999976e-05,None,None,None,None
2570000,2.4200037,0.10754585,5.2945743,9.9999976e-05,None,None,None,None
2575000,2.3205051,0.10570836,5.1650405,9.9999976e-05,None,None,None,None
2580000,2.3211868,0.11198216,5.5096903,9.999998e-05,-5.406267325940765,4981.0,-4.543695479354938,11.459459739708194
2585000,2.2744052,0.15460472,5.2882686,9.9999976e-05,None,None,-7.131411759473849,7.1242952407878875
2590000,2.3136144,0.10802809,5.704368,9.9999976e-05,None,None,None,None
2595000,2.3045847,0.18046929,5.6827393,9.9999976e-05,None,None,None,None
2600000,2.4064052,0.104591355,5.586634,9.9999976e-05,None,None,None,None
2605000,2.4724352,0.10233934,5.8564467,9.9999976e-05,None,None,None,None
2610000,2.4073005,0.090782546,5.8680205,9.9999976e-05,None,None,None,None
2615000,2.4711163,0.10102115,5.9451766,9.9999976e-05,None,None,None,None
2620000,2.411003,0.10088086,5.860756,9.9999976e-05,None,None,None,None
2625000,2.5210204,0.09938961,5.7676797,9.9999976e-05,None,None,None,None
2630000,2.4867358,0.09429805,5.6603317,9.9999976e-05,None,None,None,None
2635000,2.2747748,0.09356393,5.8746133,9.9999976e-05,None,None,None,None
2640000,2.2546175,0.09208522,6.856877,9.999998e-05,-5.7349911754818095,4981.0,-6.27645505729015,38.953941265700564
2645000,2.2035916,0.11941339,6.171305,9.9999976e-05,None,None,-4.652062773209764,4.520566212045111
2650000,2.215896,0.09054161,6.017306,9.9999976e-05,None,None,None,None
2655000,2.1878603,0.088884264,5.832169,9.9999976e-05,None,None,None,None
2660000,2.2011952,0.11244687,6.0185647,9.9999976e-05,None,None,None,None
2665000,2.2082474,0.10056708,5.7477374,9.9999976e-05,None,None,None,None
2670000,2.2211185,0.10681336,5.9576836,9.9999976e-05,None,None,None,None
2675000,2.2349749,0.0912834,5.864656,9.9999976e-05,None,None,None,None
2680000,2.0653691,0.081373505,6.1862564,9.9999976e-05,None,None,None,None
2685000,2.0925918,0.08446824,6.099356,9.9999976e-05,None,None,None,None
2690000,2.1432507,0.12477698,5.8893857,9.9999976e-05,None,None,None,None
2695000,2.0759625,0.10315901,5.412111,9.9999976e-05,None,None,None,None
2700000,2.1716206,0.11774083,5.5670853,9.999998e-05,-5.911345322710683,4981.0,-7.25329504122783,27.208100484635054
