Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Losses/Value Loss,Losses/Policy Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
345000,-0.038362462,1.4126112,0.00027943333,0.00015540785,0.05897139,-0.25555555936363006,992.0,-0.25555555936363006
350000,-0.03647972,1.413435,0.00027916467,0.00016300565,0.06429845,None,None,None
355000,-0.035118993,1.4124657,0.00027885914,0.00024976218,0.0758116,-0.41111111723714405,992.0,-0.41111111723714405
360000,-0.042474423,1.4139931,0.00027856062,0.00016229159,0.07757807,-0.4000000059604645,992.0,-0.4375000074505806
365000,-0.035792623,1.41481,0.00027825747,0.00014653122,0.06852761,None,None,-0.10000000149011612
370000,-0.04291313,1.414083,0.0002779511,0.00014568763,0.06808014,-0.3333333383003871,993.0,-0.3333333383003871
375000,-0.043756038,1.413593,0.0002776478,0.00023294182,0.074832655,None,None,None
380000,-0.039148573,1.4140756,0.0002773418,0.00020651906,0.06681589,-0.3777777834071053,992.0,-0.3777777842349476
385000,-0.044105172,1.4149444,0.0002770387,0.00018642796,0.06835952,None,None,None
390000,-0.03650678,1.4135226,0.00027673278,0.00014005725,0.06628309,-0.34444444957706666,992.0,-0.34444444957706666
395000,-0.038791854,1.412884,0.00027646412,0.00011088693,0.064515114,None,None,None
400000,-0.03155038,1.4100708,0.0002761586,0.00012801924,0.06627501,-0.25555555936363006,992.0,-0.25555555936363006
405000,-0.02567,1.4094727,0.00027586013,0.00013203779,0.06580755,-0.2777777819169892,992.0,-0.31250000558793545
410000,-0.033191025,1.409679,0.00027555693,0.00011375406,0.071646154,None,None,0.0
415000,-0.029035399,1.40876,0.00027525055,8.5911386e-05,0.06802182,-0.23333333681027094,993.0,-0.23333333681027094
420000,-0.025848933,1.4078995,0.00027494726,7.181573e-05,0.06405223,None,None,None
425000,-0.026756186,1.4077587,0.00027464126,0.00014295537,0.077909015,-0.2222222255335914,992.0,-0.2222222255335914
430000,-0.031278286,1.4064817,0.0002743727,0.00010213854,0.073860265,None,None,None
435000,-0.03273294,1.4052072,0.00027406708,0.00013624465,0.06772786,-0.2777777819169892,992.0,-0.2777777819169892
440000,-0.0342961,1.4037681,0.00027376358,0.0001244881,0.05964007,None,None,None
445000,-0.033205874,1.402036,0.00027345805,0.00016079098,0.06626694,-0.3555555608537462,992.0,-0.3555555608537462
450000,-0.03361165,1.401681,0.00027315953,0.00016253226,0.07200378,-0.34444444957706666,992.0,-0.36250000540167093
455000,-0.031644892,1.4014202,0.00027285638,0.00014374047,0.07756539,None,None,-0.20000000298023224
460000,-0.032823596,1.4015077,0.00027255007,6.9024856e-05,0.06823174,-0.26666667064030963,993.0,-0.26666667064030963
465000,-0.034444235,1.4031107,0.00027224672,0.0001109235,0.063697636,None,None,None
470000,-0.03692106,1.4048116,0.00027194072,0.00012806429,0.07967499,-0.2777777819169892,992.0,-0.2777777819169892
475000,-0.035909325,1.4050459,0.00027167218,0.00012238513,0.06355378,None,None,None
480000,-0.031230884,1.4034947,0.00027136653,0.000117893214,0.066091664,-0.2444444480869505,992.0,-0.2444444480869505
485000,-0.032427404,1.4034994,0.00027106304,0.00012907339,0.06718296,None,None,None
490000,-0.028955117,1.4035406,0.00027075753,0.00013999775,0.05954244,-0.2777777819169892,992.0,-0.2777777819169892
495000,-0.03703954,1.4016385,0.00027045902,0.0001238916,0.06697525,-0.2444444480869505,992.0,-0.2500000037252903
500000,-0.030551175,1.4010767,0.00027015584,0.00013796976,0.070535265,None,None,-0.20000000298023224
505000,-0.03734105,1.3991357,0.00026984946,0.00015052542,0.066908285,-0.4000000059604645,993.0,-0.4000000059604645
510000,-0.036584727,1.39774,0.00026954617,0.00013147775,0.06099031,None,None,None
515000,-0.033866312,1.3971068,0.00026924015,0.00011732371,0.06818803,-0.30000000447034836,992.0,-0.30000000447034836
520000,-0.034974173,1.3961085,0.00026897163,0.000118065414,0.057479024,None,None,None
525000,-0.029634573,1.3956659,0.00026866596,0.00015440493,0.06480912,-0.3222222270237075,992.0,-0.3222222270237075
530000,-0.029623957,1.3955117,0.00026836252,0.00020967575,0.06947708,None,None,None
535000,-0.029186938,1.3945491,0.00026805696,0.00016947468,0.055894017,-0.3777777834071053,992.0,-0.3777777834071053
540000,-0.030328726,1.3931366,0.00026775847,8.654639e-05,0.06636262,-0.26666667064030963,992.0,-0.27142857547317234
545000,-0.034151156,1.3932709,0.0002674553,0.00017152757,0.06677284,None,None,-0.2500000037252903
550000,-0.03874718,1.3936169,0.00026714892,0.00019840925,0.061630413,-0.41111111723714405,993.0,-0.41111111806498635
555000,-0.04095087,1.3930035,0.00026684563,0.0002017208,0.056241047,None,None,None
560000,-0.042294845,1.3912861,0.00026653966,0.00017341845,0.07172555,-0.4000000059604645,992.0,-0.4000000059604645
565000,-0.040327556,1.3903104,0.00026627106,9.137043e-05,0.066724956,None,None,None
570000,-0.034309253,1.3891774,0.00026596544,0.00014617293,0.06749621,-0.2888888931936688,992.0,-0.2888888931936688
575000,-0.032016464,1.3893694,0.00026566198,0.00018194737,0.06450434,None,None,None
580000,-0.034091186,1.3889141,0.00026535642,7.729916e-05,0.06803494,-0.3222222270237075,992.0,-0.3222222278515498
585000,-0.030004343,1.3880774,0.00026505798,0.0001427886,0.06662036,-0.34444444957706666,992.0,-0.3285714334675244
590000,-0.033983845,1.3898867,0.00026475475,0.00012943795,0.062658586,None,None,-0.4000000059604645
595000,-0.03097647,1.3904357,0.0002644484,0.00014545614,0.06250566,-0.31111111574702793,993.0,-0.31111111574702793
600000,-0.03398124,1.3886136,0.0002641451,0.00011889632,0.059671998,None,None,None
605000,-0.029561343,1.3882205,0.00026383912,8.221036e-05,0.066879146,-0.23333333681027094,992.0,-0.23333333681027094
610000,-0.035464976,1.3881662,0.00026357052,0.00021921447,0.07451775,None,None,None
615000,-0.03909722,1.3881476,0.00026326493,0.00017546026,0.06637399,-0.3777777834071053,992.0,-0.3777777834071053
620000,-0.03439568,1.3880166,0.0002629614,0.00012362353,0.06777142,None,None,None
625000,-0.0260356,1.3885822,0.0002626559,0.0001398124,0.07321501,-0.25555555936363006,992.0,-0.25555555936363006
630000,-0.03173277,1.3889831,0.00026235738,0.00013392323,0.06820893,-0.26666667064030963,992.0,-0.25714286097458433
635000,-0.025861776,1.3884251,0.00026205424,0.00014554943,0.07005135,None,None,-0.30000000447034836
640000,-0.037915308,1.3877505,0.00026174786,8.407762e-05,0.069384746,-0.18888889170355266,993.0,-0.18888889170355266
645000,-0.030386964,1.3864416,0.00026144457,7.778873e-05,0.067930944,None,None,None
650000,-0.02583823,1.3850194,0.00026113854,9.8053504e-05,0.06153623,-0.16666666915019354,992.0,-0.16666666915019354
655000,-0.021770736,1.3849157,0.00026087003,9.701045e-05,0.063114926,None,None,None
660000,-0.015785145,1.3838848,0.00026056435,3.9378632e-05,0.06652553,-0.16666666915019354,992.0,-0.16666666915019354
665000,-0.020663945,1.3836198,0.0002602609,0.00018470795,0.071413994,None,None,None
670000,-0.023302367,1.3839533,0.00025995536,9.520697e-05,0.06437944,-0.26666667064030963,992.0,-0.26666667064030963
675000,-0.02651459,1.3836879,0.00025965687,0.00016019543,0.06953053,-0.2444444480869505,992.0,-0.27142857547317234
680000,-0.022500819,1.3828862,0.0002593537,0.00015294839,0.07059475,None,None,-0.15000000223517418
685000,-0.026072878,1.382432,0.00025904732,6.742155e-05,0.07194347,-0.25555555936363006,993.0,-0.25555555936363006
690000,-0.026651641,1.3821653,0.00025874402,0.00012789408,0.07429021,None,None,None
695000,-0.024785237,1.3808671,0.000258438,0.000114225055,0.074194506,-0.25555555936363006,992.0,-0.25555555936363006
700000,-0.0193742,1.3819709,0.0002581695,0.00017259864,0.07105875,None,None,None
705000,-0.025930343,1.3829987,0.0002578638,0.00011301462,0.07078906,-0.2777777819169892,992.0,-0.2777777819169892
710000,-0.022770958,1.3813226,0.00025756034,5.096429e-05,0.07623045,None,None,None
715000,-0.02321927,1.3803699,0.0002572548,0.00013780198,0.07443737,-0.2111111142569118,992.0,-0.2111111142569118
720000,-0.033255816,1.3794878,0.00025695635,0.0001008796,0.062387176,-0.31111111574702793,992.0,-0.3428571479661124
725000,-0.028325778,1.3790518,0.00025665315,0.00015858414,0.06754207,None,None,-0.20000000298023224
730000,-0.038846638,1.3790227,0.00025634677,0.00013514538,0.06945078,-0.3555555608537462,993.0,-0.3555555608537462
735000,-0.034051362,1.3794819,0.00025604348,7.522815e-05,0.0690027,None,None,None
740000,-0.032954432,1.3799186,0.0002557375,0.00012954128,0.062653236,-0.23333333681027094,992.0,-0.23333333681027094
745000,-0.034898195,1.3791885,0.0002554689,0.000114459865,0.06761773,None,None,None
750000,-0.03025858,1.3797457,0.0002551633,0.00013633555,0.072118126,-0.2444444480869505,992.0,-0.2444444480869505
755000,-0.03298433,1.3802602,0.0002548598,0.000117063115,0.07366346,None,None,None
760000,-0.030166807,1.3806578,0.00025455424,9.580599e-05,0.07122657,-0.2111111142569118,992.0,-0.2111111150847541
765000,-0.027634472,1.3809725,0.0002542558,0.00018149556,0.065152,-0.25555555936363006,992.0,-0.2428571464759963
770000,-0.028949585,1.3818939,0.0002539526,0.00012679346,0.07115497,None,None,-0.30000000447034836
775000,-0.035796452,1.384048,0.00025364626,0.00011089153,0.057220384,-0.26666667064030963,993.0,-0.26666667064030963
780000,-0.032534085,1.3838419,0.00025334294,0.00012954733,0.070365205,None,None,None
785000,-0.030963447,1.3824532,0.00025303694,0.00013375793,0.0668353,-0.2222222255335914,992.0,-0.2222222255335914
790000,-0.030100599,1.3828425,0.0002527684,0.00010805718,0.07151457,None,None,None
795000,-0.03316262,1.3828609,0.00025246275,0.000119174285,0.06303991,-0.1777777804268731,992.0,-0.1777777804268731
800000,-0.029280018,1.3818451,0.00025215925,0.00015136373,0.06309999,None,None,None
805000,-0.0315525,1.3807894,0.00025185372,0.00013163808,0.070957065,-0.2777777819169892,992.0,-0.2777777827448315
810000,-0.032240625,1.379661,0.00025155523,0.00012678545,0.07052231,-0.18888889170355266,992.0,-0.18571428848164423
815000,-0.033187363,1.3809268,0.00025125206,0.00010708997,0.07583506,None,None,-0.20000000298023224
820000,-0.03677292,1.3800297,0.0002509457,0.0001391106,0.079598814,-0.2888888931936688,993.0,-0.2888888931936688
825000,-0.0292948,1.3784108,0.00025064242,0.00010875378,0.071414545,None,None,None
830000,-0.025032736,1.3763692,0.0002503364,5.4926113e-05,0.06390046,-0.1444444465968344,992.0,-0.1444444465968344
835000,-0.024669465,1.3749719,0.00025006785,5.238205e-05,0.060894348,None,None,None
840000,-0.03248107,1.3748513,0.0002497622,0.00016013726,0.0689371,-0.2777777819169892,992.0,-0.2777777819169892
845000,-0.02910736,1.3743031,0.00024945874,6.8548965e-05,0.06729798,None,None,None
850000,-0.027562177,1.3733745,0.0002491532,0.000102652324,0.0634608,-0.1444444465968344,992.0,-0.1444444465968344
855000,-0.027726525,1.3727932,0.0002488547,4.523999e-05,0.0680687,-0.1777777804268731,992.0,-0.15714285948446818
860000,-0.025678225,1.3714482,0.0002485515,0.00015587806,0.06279575,None,None,-0.2500000037252903
865000,-0.023914935,1.371111,0.00024824514,9.138821e-05,0.07069926,-0.23333333681027094,993.0,-0.23333333681027094
870000,-0.030411366,1.3705678,0.00024794188,0.0001452328,0.06485428,None,None,None
875000,-0.0316826,1.3706706,0.0002476359,0.00014218414,0.07214634,-0.2777777819169892,992.0,-0.2777777819169892
880000,-0.03073887,1.3695651,0.0002473673,0.00010290804,0.06618279,None,None,None
885000,-0.031740997,1.3697278,0.00024706163,0.00016352012,0.06725476,-0.26666667064030963,992.0,-0.26666667064030963
890000,-0.032109633,1.369672,0.0002467582,0.00021963422,0.065328434,None,None,None
895000,-0.030223534,1.3700705,0.00024645263,0.00014503085,0.06380489,-0.3222222270237075,992.0,-0.3222222270237075
900000,-0.02946723,1.3692871,0.0002461542,0.00016136072,0.06857976,-0.2444444480869505,992.0,-0.2428571464759963
905000,-0.02727452,1.3695257,0.00024585097,0.0001396229,0.068118304,None,None,-0.2500000037252903
910000,-0.02566309,1.368436,0.00024554462,0.0001605886,0.06703049,-0.25555555936363006,993.0,-0.25555555936363006
915000,-0.028179215,1.3679686,0.0002452413,0.00010557491,0.061657548,None,None,None
920000,-0.025812464,1.3672444,0.00024493536,0.00015805852,0.06074371,-0.25555555936363006,992.0,-0.25555555936363006
925000,-0.03441306,1.3677279,0.00024466676,0.00024328649,0.06508291,None,None,None
930000,-0.033863287,1.3680389,0.00024436112,0.00018649844,0.06394629,-0.4333333397905032,992.0,-0.4333333397905032
935000,-0.032306585,1.3671519,0.00024405764,0.00014454516,0.06596963,None,None,None
940000,-0.025837813,1.3671417,0.00024375213,0.00013009549,0.072738916,-0.3333333383003871,992.0,-0.3333333383003871
945000,-0.035197888,1.3680102,0.00024345364,0.00015865233,0.061922766,-0.3333333383003871,992.0,-0.3428571479661124
950000,-0.031992618,1.3660756,0.00024315044,0.0001283126,0.06642551,None,None,-0.30000000447034836
955000,-0.035128936,1.3642623,0.00024284412,0.00012644137,0.05808349,-0.2888888931936688,993.0,-0.2888888931936688
960000,-0.03289508,1.3636321,0.0002425408,0.00012554057,0.06462402,None,None,None
965000,-0.036634427,1.3631506,0.00024223478,0.00018720207,0.06266826,-0.31111111574702793,992.0,-0.31111111574702793
970000,-0.03984987,1.3625102,0.00024196626,0.00013682724,0.06751664,None,None,None
975000,-0.040322326,1.3635799,0.00024166059,0.00017225568,0.061141472,-0.3777777834071053,992.0,-0.3777777834071053
980000,-0.041134298,1.3630795,0.00024135712,0.000122048805,0.061389245,None,None,None
985000,-0.03693402,1.3630614,0.00024105162,0.00011176965,0.0638956,-0.23333333681027094,992.0,-0.23333333681027094
990000,-0.03379633,1.3616819,0.0002407531,0.00013407854,0.07921362,-0.25555555936363006,992.0,-0.27142857547317234
995000,-0.026351456,1.3610435,0.00024044994,0.000120699384,0.06757168,None,None,-0.20000000298023224
1000000,-0.023583462,1.3610493,0.00024014355,0.00015916256,0.06763273,-0.2777777819169892,993.0,-0.2777777819169892
1005000,-0.018942738,1.3602855,0.00023984027,0.00010297292,0.06473248,None,None,None
1010000,-0.019248772,1.3598965,0.00023953427,0.00015223782,0.06322566,-0.30000000447034836,992.0,-0.30000000447034836
1015000,-0.027632624,1.3591908,0.00023926572,0.000113738075,0.07908225,None,None,None
1020000,-0.023289498,1.3576823,0.00023896004,9.811398e-05,0.069919534,-0.23333333681027094,992.0,-0.23333333681027094
1025000,-0.02029325,1.3574208,0.00023865662,6.939143e-05,0.063169755,None,None,None
1030000,-0.016917419,1.3576553,0.00023835106,9.5722986e-05,0.07169559,-0.16666666915019354,992.0,-0.16666666915019354
1035000,-0.01915521,1.3577933,0.00023805255,0.00011414274,0.06280714,-0.16666666915019354,992.0,-0.21428571747882025
1040000,-0.014416637,1.3587369,0.00023774938,7.08524e-05,0.072752304,None,None,0.0
1045000,-0.016940575,1.3593502,0.00023744302,8.415912e-05,0.068847165,-0.13333333532015482,993.0,-0.13333333532015482
1050000,-0.017072747,1.359695,0.00023713973,8.838737e-05,0.067801565,None,None,None
1055000,-0.016509805,1.3604281,0.00023683376,0.0001076525,0.073306054,-0.15555555787351397,992.0,-0.15555555787351397
1060000,-0.020243226,1.360026,0.00023656515,0.00010391432,0.059671752,None,None,None
1065000,-0.022251649,1.3592697,0.00023625953,9.444501e-05,0.07288092,-0.1777777804268731,992.0,-0.1777777804268731
1070000,-0.020215983,1.3589325,0.00023595605,9.421141e-05,0.07360457,None,None,None
1075000,-0.021231607,1.358363,0.00023565051,0.00010411025,0.070581034,-0.13333333532015482,992.0,-0.13333333532015482
1080000,-0.024092497,1.3588935,0.00023535204,0.0001624779,0.07102475,-0.2222222255335914,992.0,-0.2500000037252903
1085000,-0.024098974,1.3587917,0.00023504885,7.431258e-05,0.07146436,None,None,-0.16666666915019354
1090000,-0.02365689,1.3575836,0.00023474247,0.00011328461,0.067475155,-0.2222222255335914,993.0,-0.2222222255335914
1095000,-0.023680698,1.3564488,0.00023443918,0.00014214683,0.06974791,None,None,None
1100000,-0.023836361,1.3544774,0.00023413317,0.00012460782,0.065862976,-0.2777777819169892,992.0,-0.2777777819169892
1105000,-0.027020488,1.3538809,0.0002338646,0.00017598415,0.075224645,None,None,None
1110000,-0.024604853,1.3550413,0.000233559,0.00013626409,0.0724778,-0.2777777819169892,992.0,-0.2777777819169892
1115000,-0.021541765,1.3560799,0.00023325547,0.00012389981,0.06314862,None,None,None
1120000,-0.025369981,1.3566214,0.00023294997,5.087907e-05,0.06273706,-0.20000000298023224,992.0,-0.20000000298023224
1125000,-0.024146166,1.357664,0.00023265147,0.00015199988,0.07214748,-0.20000000298023224,992.0,-0.20000000298023224
1130000,-0.021914948,1.3572938,0.0002323483,9.224089e-05,0.06599618,None,None,-0.20000000298023224
1135000,-0.021248814,1.3562409,0.00023204194,0.00014451997,0.06675699,-0.2222222255335914,993.0,-0.2222222255335914
1140000,-0.015597202,1.3557546,0.00023173864,0.0001206826,0.071469985,None,None,None
1145000,-0.019888625,1.3550833,0.00023143261,0.00016522259,0.06556754,-0.2444444480869505,992.0,-0.2444444480869505
1150000,-0.023209335,1.354236,0.0002311641,9.6047326e-05,0.0725021,None,None,None
1155000,-0.025265452,1.3527876,0.00023085842,0.0001276013,0.065842286,-0.2111111142569118,992.0,-0.2111111142569118
1160000,-0.030153856,1.3527033,0.00023055497,9.532894e-05,0.07265654,None,None,None
1165000,-0.027745977,1.3530352,0.00023024944,0.00014490874,0.06371542,-0.2222222255335914,992.0,-0.2222222255335914
1170000,-0.035872698,1.3535514,0.00022995094,0.00014973522,0.0726188,-0.2777777819169892,992.0,-0.26666667064030963
1175000,-0.031770416,1.3532847,0.00022964776,0.0001184754,0.06111868,None,None,-0.30000000695387524
1180000,-0.031546276,1.3527846,0.0002293414,0.0001454897,0.06445488,-0.23333333681027094,993.0,-0.23333333681027094
1185000,-0.032421682,1.3532355,0.00022907266,0.00011931396,0.069097094,None,None,None
1190000,-0.033030555,1.3523073,0.00022876688,6.85641e-05,0.068251245,-0.26666667064030963,992.0,-0.26666667064030963
1195000,-0.029266663,1.3514596,0.00022846356,0.00010890465,0.06599929,None,None,None
1200000,-0.02655414,1.3522279,0.00022815789,0.00018378599,0.06887639,-0.30000000447034836,992.0,-0.30000000447034836
1205000,-0.02929788,1.3531172,0.00022785446,0.00014785452,0.077231824,None,None,None
1210000,-0.02451792,1.3537892,0.0002275489,9.9395824e-05,0.073371455,-0.2444444480869505,992.0,-0.2444444480869505
1215000,-0.033130683,1.3531163,0.0002272504,0.00012318858,0.06967262,-0.31111111574702793,992.0,-0.3166666713853677
1220000,-0.029969513,1.3537813,0.00022694722,0.0001652072,0.068094276,None,None,-0.30000000447034836
1225000,-0.0351791,1.3549299,0.00022664086,0.000110711044,0.06133128,-0.36666667213042575,993.0,-0.36666667213042575
1230000,-0.030303286,1.3549494,0.00022637211,0.00010765641,0.06920213,None,None,None
1235000,-0.028814662,1.3531765,0.00022606639,0.00012836908,0.06326409,-0.30000000447034836,992.0,-0.30000000447034836
1240000,-0.026416525,1.353417,0.00022576298,0.00015405606,0.06551512,None,None,None
1245000,-0.029435499,1.3546246,0.00022545738,0.000100961326,0.065309405,-0.26666667064030963,992.0,-0.26666667064030963
1250000,-0.02689805,1.3553487,0.00022515387,0.00010418561,0.07220487,None,None,None
1255000,-0.023344487,1.3559024,0.00022484834,0.000120470024,0.059551124,-0.2111111142569118,992.0,-0.2111111142569118
1260000,-0.026226962,1.355379,0.00022454988,3.5466815e-05,0.071277946,-0.20000000298023224,992.0,-0.23333333681027094
1265000,-0.024064679,1.3557786,0.00022424669,0.000120567536,0.06854966,None,None,-0.13333333532015482
1270000,-0.029780123,1.3557196,0.00022394035,0.00013999153,0.072361246,-0.2222222255335914,993.0,-0.2222222255335914
