Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
60000,5.940129,6.4496984,0.00029999996,-5.362725777746164,4981.0,-5.4316636589144105
65000,5.9556417,6.429072,0.00029999999,None,None,-4.604407906299457
70000,5.930191,6.4356346,0.00029999999,None,None,None
75000,6.676259,6.4314513,0.00029999999,None,None,None
80000,7.326884,6.4573555,0.00029999999,None,None,None
85000,7.332314,6.4544425,0.00029999999,None,None,None
90000,7.883648,6.417023,0.00029999999,None,None,None
95000,8.576424,6.408793,0.00029999999,None,None,None
100000,8.59314,6.4048424,0.00029999999,None,None,None
105000,9.035788,6.427154,0.00029999999,None,None,None
110000,9.762179,6.4597907,0.00029999999,None,None,None
115000,9.724239,6.4540305,0.00029999999,None,None,None
120000,9.982537,6.451943,0.00029999996,-5.4616836385475835,4981.0,-5.750464115720454
125000,10.419241,6.4162626,0.00029999999,None,None,-2.285099329194054
130000,10.526528,6.431872,0.00029999999,None,None,None
135000,11.419089,6.414103,0.00029999999,None,None,None
140000,11.410743,6.4110007,0.00029999999,None,None,None
145000,11.439173,6.423893,0.00029999999,None,None,None
150000,12.308029,6.421427,0.00029999999,None,None,None
155000,12.323721,6.418134,0.00029999999,None,None,None
160000,12.312167,6.427506,0.00029999999,None,None,None
165000,13.124992,6.47578,0.00029999999,None,None,None
170000,13.129463,6.480215,0.00029999999,None,None,None
175000,13.117953,6.4802556,0.00029999999,None,None,None
180000,13.825196,6.420663,0.00029999996,-5.48628571679122,4981.0,-5.673625474615784
185000,13.933052,6.4057384,0.00029999999,None,None,-3.4255475997924805
190000,14.405076,6.4330688,0.00029999999,None,None,None
195000,14.60319,6.44536,0.00029999999,None,None,None
200000,14.5862665,6.4492106,0.00029999999,None,None,None
205000,14.982533,6.438417,0.00029999999,None,None,None
210000,15.18588,6.452585,0.00029999999,None,None,None
215000,15.204155,6.4567,0.00029999999,None,None,None
220000,15.515739,6.4157333,0.00029999999,None,None,None
225000,15.773323,6.4105783,0.00029999999,None,None,None
230000,15.771128,6.422165,0.00029999999,None,None,None
235000,15.99754,6.4314346,0.00029999999,None,None,None
240000,16.188587,6.396908,0.00029999996,-5.154320355862789,4981.0,-4.9996240195310255
245000,16.401104,6.40682,0.00029999999,None,None,-6.855978743638843
250000,16.660818,6.4249206,0.00029999999,None,None,None
255000,16.653996,6.4224625,0.00029999999,None,None,None
260000,16.730326,6.4269958,0.00029999999,None,None,None
265000,16.988644,6.4719243,0.00029999999,None,None,None
270000,16.922781,6.4682617,0.00029999999,None,None,None
275000,17.000547,6.4431243,0.00029999999,None,None,None
280000,17.28709,6.4380093,0.00029999999,None,None,None
285000,17.337608,6.4365716,0.00029999999,None,None,None
290000,17.36823,6.4294343,0.00029999999,None,None,None
295000,17.614052,6.4528937,0.00029999999,None,None,None
300000,17.612429,6.4525557,0.00029999996,-5.4939400027251395,4981.0,-5.742742998578416
305000,17.82778,6.4322004,0.00029999999,None,None,-2.7571075393352658
310000,17.842392,6.4327264,0.00029999999,None,None,None
315000,17.85251,6.432844,0.00029999999,None,None,None
320000,18.053583,6.4230905,0.00029999999,None,None,None
325000,18.078175,6.431144,0.00029999999,None,None,None
330000,18.057318,6.4340997,0.00029999999,None,None,None
335000,18.243221,6.4251485,0.00029999999,None,None,None
340000,18.288425,6.430597,0.00029999999,None,None,None
345000,18.255634,6.436722,0.00029999999,None,None,None
350000,18.334938,6.4197197,0.00029999999,None,None,None
355000,18.329481,6.4101233,0.00029999999,None,None,None
360000,18.339262,6.409835,0.00029999996,-5.773166164552094,4981.0,-5.646277676087762
365000,18.382114,6.407501,0.00029999999,None,None,-7.168937157839537
370000,18.378141,6.405108,0.00029999999,None,None,None
375000,18.373676,6.427353,0.00029999999,None,None,None
380000,18.412882,6.4488587,0.00029999999,None,None,None
385000,18.437002,6.4507527,0.00029999999,None,None,None
390000,18.49683,6.4234614,0.00029999999,None,None,None
395000,18.535923,6.4372478,0.00029999999,None,None,None
400000,18.554642,6.44266,0.00029999999,None,None,None
405000,18.537842,6.4423585,0.00029999999,None,None,None
410000,18.608624,6.4136467,0.00029999999,None,None,None
415000,18.616968,6.41207,0.00029999999,None,None,None
420000,18.608013,6.4188743,0.00029999996,-5.760941327539513,4981.0,-5.801526819847905
425000,18.616798,6.425514,0.00029999999,None,None,-5.314501630840823
430000,18.610994,6.4242463,0.00029999999,None,None,None
435000,18.646715,6.429186,0.00029999999,None,None,None
440000,18.620642,6.4251747,0.00029999999,None,None,None
445000,18.638649,6.4165974,0.00029999999,None,None,None
450000,18.617998,6.369799,0.00029999999,None,None,None
455000,18.597458,6.3691382,0.00029999999,None,None,None
460000,18.625614,6.3739433,0.00029999999,None,None,None
465000,18.609425,6.4340653,0.00029999999,None,None,None
470000,18.596563,6.4414115,0.00029999999,None,None,None
475000,18.608297,6.4414024,0.00029999999,None,None,None
480000,18.62331,6.43353,0.00029999996,-6.6482359513368765,4981.0,-6.9255054787605665
485000,18.636314,6.431977,0.00029999999,None,None,-3.5982696153223515
490000,18.582365,6.4295583,0.00029999999,None,None,None
495000,18.500824,6.426044,0.00029999999,None,None,None
500000,18.530273,6.4257603,0.00029999999,None,None,None
505000,18.481684,6.427407,0.00029999999,None,None,None
510000,18.43847,6.4313316,0.00029999999,None,None,None
515000,18.472744,6.4345245,0.00029999999,None,None,None
520000,18.440886,6.418039,0.00029999999,None,None,None
525000,18.453846,6.3997245,0.00029999999,None,None,None
530000,18.443197,6.4019313,0.00029999999,None,None,None
535000,18.370861,6.435324,0.00029999999,None,None,None
540000,18.368088,6.46026,0.00029999996,-5.307914445894919,4981.0,-5.1902627674069
545000,18.31504,6.441827,0.00029999999,None,None,-6.602082441560924
550000,18.223465,6.398777,0.00029999999,None,None,None
555000,18.201405,6.412314,0.00029999999,None,None,None
560000,18.154413,6.4158096,0.00029999999,None,None,None
565000,18.083588,6.450129,0.00029999999,None,None,None
570000,18.069284,6.46363,0.00029999999,None,None,None
575000,18.061756,6.450968,0.00029999999,None,None,None
580000,17.964788,6.4407825,0.00029999999,None,None,None
585000,17.959642,6.436049,0.00029999999,None,None,None
590000,17.93815,6.4346795,0.00029999999,None,None,None
595000,17.872013,6.418358,0.00029999999,None,None,None
600000,17.831324,6.4151626,0.00029999996,-5.85738208016816,4981.0,-5.8449031960229725
605000,17.758259,6.427478,0.00029999999,None,None,-5.994650110602379
610000,17.746317,6.4242687,0.00029999999,None,None,None
615000,17.717186,6.4203186,0.00029999999,None,None,None
620000,17.599186,6.417244,0.00029999999,None,None,None
625000,17.60131,6.4183564,0.00029999999,None,None,None
630000,17.584759,6.4181037,0.00029999999,None,None,None
635000,17.513699,6.3986497,0.00029999999,None,None,None
640000,17.49541,6.3946877,0.00029999999,None,None,None
645000,17.474117,6.4064603,0.00029999999,None,None,None
650000,17.351763,6.4193053,0.00029999999,None,None,None
655000,17.355642,6.424038,0.00029999999,None,None,None
660000,17.304344,6.4125257,0.00029999996,-6.558385534683718,4981.0,-6.637317360818005
665000,17.34392,6.4177785,0.00029999999,None,None,-5.690134345553815
670000,17.33145,6.403869,0.00029999999,None,None,None
675000,17.23022,6.4015784,0.00029999999,None,None,None
680000,17.098537,6.4114,0.00029999999,None,None,None
685000,17.108067,6.4045463,0.00029999999,None,None,None
690000,17.06925,6.4144416,0.00029999999,None,None,None
695000,16.993189,6.408724,0.00029999999,None,None,None
700000,16.99289,6.395106,0.00029999999,None,None,None
705000,16.931011,6.4045773,0.00029999999,None,None,None
710000,16.838604,6.4351134,0.00029999999,None,None,None
715000,16.817837,6.4226966,0.00029999999,None,None,None
720000,16.841093,6.4219365,0.00029999996,-6.283574347960894,4981.0,-5.9111823312036
725000,16.771618,6.385825,0.00029999999,None,None,-8.145534049486741
730000,16.755991,6.3779006,0.00029999999,None,None,None
735000,16.558609,6.3714767,0.00029999999,None,None,None
740000,16.56646,6.373356,0.00029999999,None,None,None
745000,16.561258,6.3539977,0.00029999999,None,None,None
750000,16.422102,6.4124336,0.00029999999,None,None,None
755000,16.435652,6.395674,0.00029999999,None,None,None
760000,16.435053,6.3935394,0.00029999999,None,None,None
765000,16.26019,6.3703628,0.00029999999,None,None,None
770000,16.252428,6.3905864,0.00029999999,None,None,None
775000,16.25054,6.374086,0.00029999999,None,None,None
780000,16.111288,6.326183,0.00029999996,-8.03300260484563,4981.0,-8.005050590774044
785000,16.10925,6.3175116,0.00029999999,None,None,-8.172763720736839
790000,15.999525,6.3362136,0.00029999999,None,None,None
795000,15.948033,6.3130856,0.00029999999,None,None,None
800000,15.939298,6.3220525,0.00029999999,None,None,None
805000,15.832347,6.2966175,0.00029999999,None,None,None
810000,15.739926,6.278216,0.00029999999,None,None,None
815000,15.753357,6.283848,0.00029999999,None,None,None
820000,15.637209,6.263439,0.00029999999,None,None,None
825000,15.549143,6.2530475,0.00029999999,None,None,None
830000,15.580475,6.2468457,0.00029999999,None,None,None
835000,15.484187,6.1982884,0.00029999999,None,None,None
840000,15.422409,6.205812,0.00029999996,-12.757779456981856,4981.0,-13.181083505507559
845000,15.356012,6.1868367,0.00029999999,None,None,-10.641259532247204
850000,15.209955,6.22414,0.00029999999,None,None,None
855000,15.2163925,6.233134,0.00029999999,None,None,None
860000,15.16583,6.2020802,0.00029999999,None,None,None
865000,15.090303,6.202072,0.00029999999,None,None,None
870000,15.091047,6.2433248,0.00029999999,None,None,None
875000,15.067594,6.2387223,0.00029999999,None,None,None
880000,14.891767,6.2818046,0.00029999999,None,None,None
885000,14.865558,6.266439,0.00029999999,None,None,None
890000,14.893783,6.2828565,0.00029999999,None,None,None
895000,14.646957,6.2471313,0.00029999999,None,None,None
900000,14.626766,6.284982,0.00029999996,-12.581510041708801,4981.0,-12.942369001253974
905000,14.59905,6.246497,0.00029999999,None,None,-10.777216194430366
910000,14.587549,6.2220764,0.00029999999,None,None,None
915000,14.582478,6.2549014,0.00029999999,None,None,None
920000,14.3886795,6.163349,0.00029999999,None,None,None
925000,14.357377,6.111494,0.00029999999,None,None,None
930000,14.360718,6.118507,0.00029999999,None,None,None
935000,14.24764,6.13679,0.00029999999,None,None,None
940000,14.196824,6.146875,0.00029999999,None,None,None
945000,14.20786,6.173842,0.00029999999,None,None,None
950000,14.057296,6.0154376,0.00029999999,None,None,None
955000,13.973951,5.9801354,0.00029999999,None,None,None
960000,13.995269,5.977799,0.00029999996,-15.53693548260253,4981.0,-15.053628063341602
965000,13.969762,5.955239,0.00029999999,None,None,-17.953471440821886
970000,13.978955,5.952311,0.00029999999,None,None,None
975000,13.914114,6.0173593,0.00029999999,None,None,None
980000,13.814862,6.0027733,0.00029999999,None,None,None
985000,13.844484,5.9885926,0.00029999999,None,None,None
990000,13.763585,6.073817,0.00029999999,None,None,None
995000,13.678138,5.9874783,0.00029999999,None,None,None
1000000,13.674234,5.999599,0.00029999999,None,None,None
1005000,13.619655,5.9360394,0.00029999999,None,None,None
1010000,13.49832,5.770269,0.00029999999,None,None,None
1015000,13.501737,5.787279,0.00029999999,None,None,None
1020000,13.466727,5.769667,0.00029999996,-12.547574168689607,4981.0,-11.96973589719273
1025000,13.452481,5.820082,0.00029999999,None,None,-15.436766393948346
1030000,13.431818,5.747787,0.00029999999,None,None,None
1035000,13.2624235,5.6981697,0.00029999999,None,None,None
1040000,13.273868,5.7211404,0.00029999999,None,None,None
1045000,13.252188,5.6621566,0.00029999999,None,None,None
1050000,13.101143,5.5773416,0.00029999999,None,None,None
1055000,13.119539,5.5801883,0.00029999999,None,None,None
1060000,13.117848,5.6232276,0.00029999999,None,None,None
1065000,12.946322,5.411257,0.00029999999,None,None,None
1070000,12.963666,5.3997283,0.00029999999,None,None,None
1075000,12.947743,5.443256,0.00029999999,None,None,None
1080000,12.766267,5.4376607,0.00029999996,-18.976170687621863,4981.0,-19.391907144570723
1085000,12.750903,5.501179,0.00029999999,None,None,-16.89748850557953
1090000,12.658769,5.270771,0.00029999999,None,None,None
1095000,12.612108,5.190527,0.00029999999,None,None,None
1100000,12.61815,5.2933254,0.00029999999,None,None,None
1105000,12.509236,4.989989,0.00029999999,None,None,None
1110000,12.450071,4.8738728,0.00029999999,None,None,None
1115000,12.487793,4.88694,0.00029999999,None,None,None
1120000,12.333249,4.986989,0.00029999999,None,None,None
1125000,12.243026,4.932751,0.00029999999,None,None,None
1130000,12.25969,4.967596,0.00029999999,None,None,None
1135000,12.194219,4.6849933,0.00029999999,None,None,None
1140000,12.168213,4.674635,0.00029999996,-21.196256593511862,4981.0,-19.710001359262968
