Steps,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward
10000,1.4189383,0.00029972516,-1.8076532616812204,553.2857142857143,0.036953922,-1.8076532546963011
20000,1.4195002,0.00029909765,-1.888612102282544,678.5333333333333,0.009457304,-1.8886120855808257
30000,1.4197062,0.00029849555,-1.400955651097724,546.4444444444445,-0.051898558,-1.400955645988385
40000,1.4194239,0.00029789636,-1.5238432173528487,494.1904761904762,-0.10511143,-1.5346017889678478
50000,1.4193485,0.0002973147,-1.3979092566970441,521.6315789473684,-0.17441808,-1.3934473648667336
60000,1.4192513,0.0002967047,-1.2429803693899886,506.05,-0.15606804,-1.242980355769396
70000,1.4190081,0.00029609897,-1.238952893339207,498.6470588235294,-0.15902221,-1.2389529066927292
80000,1.418684,0.00029550234,-1.8381327755089538,675.1333333333333,-0.1735702,-1.838132771352927
90000,1.4183576,0.0002949052,-1.9052322614671928,653.5,-0.15369588,-1.9256633107478802
100000,1.4180799,0.00029430128,-1.9571522442080702,685.5,-0.19755961,-1.9404404724114819
110000,1.4182751,0.00029368815,-1.8002396771574722,564.8235294117648,-0.19854783,-1.800239665543332
120000,1.4189378,0.00029308017,-1.9177094195620157,650.3125,-0.18978132,-1.917709437198937
130000,1.4195563,0.00029249143,-1.7574896377941163,630.8461538461538,-0.19055118,-1.7574896107499416
140000,1.4198263,0.0002919087,-1.9509027471765876,756.5333333333333,-0.23052402,-1.9509027550617855
150000,1.4198487,0.000291301,-1.8967079846367527,724.5384615384615,-0.17782843,-1.896707976093659
160000,1.419706,0.00029069197,-1.9072879158775322,632.375,-0.23742986,-1.8982081313927968
170000,1.419425,0.00029010538,-1.9864753962183992,670.6,-0.19830354,-1.990038463845849
180000,1.4191643,0.00028950116,-1.8522839413748846,564.3888888888889,-0.22370102,-1.8522839463419385
190000,1.4190402,0.00028889158,-1.8222772724783192,597.0,-0.23699626,-1.8222772903167284
200000,1.4189874,0.00028829824,-2.195768851357011,886.5384615384615,-0.32606497,-2.1957688251366982
210000,1.418853,0.0002877024,-2.0633359361284724,830.0,-0.2778248,-2.01290822300044
220000,1.4186443,0.00028709343,-1.8518345658667386,621.3571428571429,-0.25954413,-1.8774038649031095
230000,1.4184376,0.00028649316,-1.908860574434088,816.0,-0.25394842,-1.9381281311313312
240000,1.4183017,0.0002858997,-1.9636051847909888,776.2666666666667,-0.256927,-1.973483929676669
250000,1.4183682,0.00028530226,-2.1672099164973657,865.5384615384615,-0.2942317,-2.1427879753921713
