Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss
20720000,0.013927057,1.3676633,5.1427138e-05,None,None,None,0.0008267022,0.01932269
20730000,0.011744267,1.3677094,5.130272e-05,None,None,None,0.0006517825,0.011618069
20740000,0.016670275,1.3677174,5.1178307e-05,None,None,None,0.000775147,0.017957361
20750000,0.012567998,1.3676591,5.1059556e-05,0.5357860567922015,4981.0,0.5357860369193885,0.00068121415,0.018045865
20760000,0.010620998,1.3675977,5.0942323e-05,None,None,None,None,None
20770000,0.011494074,1.3674895,5.0817907e-05,None,None,None,0.0009845102,0.019539468
20780000,0.0105624935,1.3674296,5.069349e-05,None,None,None,0.00087841216,0.020525208
20790000,0.0071607777,1.3673253,5.0582894e-05,None,None,None,0.00067881995,0.01866291
20800000,0.012196706,1.367205,5.0464143e-05,0.5411959080085725,4981.0,0.5411959271878004,0.0006563854,0.02005996
20810000,0.01081022,1.3671288,5.034691e-05,None,None,None,0.0006336301,0.01613179
20820000,0.0114602735,1.367083,5.022249e-05,None,None,None,0.0007240021,0.01695173
20830000,0.012121892,1.3670672,5.009808e-05,None,None,None,0.00073615013,0.017998798
20840000,0.01216338,1.3670845,4.9979335e-05,0.5708509267402191,4981.0,0.5708509317806197,0.00070693163,0.01361164
20850000,0.01464356,1.3671052,4.986211e-05,None,None,None,None,None
20860000,0.013083777,1.3671075,4.973769e-05,None,None,None,0.00073757156,0.018147124
20870000,0.015114122,1.3671018,4.961327e-05,None,None,None,0.00082349527,0.017932704
20880000,0.013587096,1.3671387,4.9502676e-05,None,None,None,0.00088265835,0.012866317
20890000,0.012139345,1.3671726,4.9383936e-05,0.6668536908090535,4981.0,0.6668536600967249,0.0006546796,0.014681152
20900000,0.021265576,1.3671862,4.9266702e-05,None,None,None,0.00066849275,0.013705115
20910000,0.013090796,1.3671906,4.9142294e-05,None,None,None,0.00057766814,0.016329085
20920000,0.016493656,1.367184,4.901787e-05,None,None,None,0.0010325868,0.017687442
20930000,0.017629605,1.367164,4.889913e-05,0.27651192529841256,4981.0,0.2765119106819232,0.00076095684,0.02237255
20940000,0.0009937783,1.3671911,4.878189e-05,None,None,None,None,None
20950000,0.011893167,1.3671972,4.865747e-05,None,None,None,0.00078724907,0.010132352
20960000,0.015634136,1.3672105,4.8533053e-05,None,None,None,0.0006940425,0.0126858
20970000,0.01295408,1.3671875,4.8422462e-05,None,None,None,0.0007810062,0.011913308
20980000,0.0031031333,1.3671787,4.8303707e-05,0.2526379057409238,4981.0,0.25263790962182814,0.00091624545,0.014662202
20990000,0.012783545,1.3671725,4.8186477e-05,None,None,None,0.00088663277,0.011795372
21000000,0.012251064,1.3671436,4.806206e-05,None,None,None,0.0005663911,0.010087568
21010000,0.012340256,1.3671002,4.7937643e-05,None,None,None,0.0010394139,0.021333158
21020000,0.0056099813,1.3670675,4.7818896e-05,0.1900785611337786,4981.0,0.19007856460909048,0.0006479662,0.01036976
21030000,0.002467512,1.3670458,4.7701673e-05,None,None,None,None,None
21040000,0.014492455,1.36704,4.7577254e-05,None,None,None,0.0006402852,0.019536268
21050000,0.0033912815,1.367045,4.7452835e-05,None,None,None,0.00061428454,0.020979365
21060000,0.009037363,1.3670589,4.7342244e-05,None,None,None,0.0007275342,0.016306166
21070000,0.009806436,1.3670728,4.7223508e-05,0.6035572472564973,4981.0,0.6035572793334723,0.0005473687,0.0105683105
21080000,0.012896718,1.3670782,4.7106274e-05,None,None,None,0.0006292949,0.019303579
21090000,0.005482574,1.3670595,4.6981866e-05,None,None,None,0.0007829948,0.016922267
21100000,0.006936097,1.3670098,4.6857444e-05,None,None,None,0.0006815177,0.010794201
21110000,0.006903488,1.3669347,4.67387e-05,0.49279488814249817,4981.0,0.49279490519418484,0.00073491613,0.015699796
21120000,0.011452184,1.366893,4.6621455e-05,None,None,None,None,None
21130000,0.01016909,1.3669008,4.649704e-05,None,None,None,0.0009256204,0.017089505
21140000,0.009030058,1.366867,4.637262e-05,None,None,None,0.0008772899,0.015260784
21150000,0.0037539655,1.3668078,4.626203e-05,None,None,None,0.0007379534,0.014200184
21160000,0.008614051,1.3666973,4.6143283e-05,0.16552804969369264,4981.0,0.16552807178555262,0.00056493934,0.011481221
21170000,0.0066284146,1.3666391,4.602605e-05,None,None,None,0.00093038514,0.022615585
21180000,0.006979017,1.3666226,4.5901623e-05,None,None,None,0.00051761855,0.010334652
21190000,0.005241199,1.3666018,4.577721e-05,None,None,None,0.0005015513,0.010638389
21200000,0.0072846557,1.3665628,4.565846e-05,0.33671955199417564,4981.0,0.33671954915755326,0.00065102044,0.020900492
21210000,0.008022549,1.3665679,4.5541237e-05,None,None,None,None,None
21220000,0.00674023,1.3665792,4.5416826e-05,None,None,None,0.000647136,0.0120432675
21230000,0.002940666,1.3666248,4.52924e-05,None,None,None,0.00071674224,0.016708044
21240000,0.00338643,1.3666263,4.5181812e-05,None,None,None,0.00060715707,0.015872795
21250000,0.010130994,1.3665987,4.5063083e-05,0.2465901266172889,4981.0,0.2465901189069781,0.0005808387,0.0113192545
21260000,0.0072686244,1.3666009,4.494584e-05,None,None,None,0.0006662277,0.0151155405
21270000,0.012637868,1.3665875,4.4821434e-05,None,None,None,0.00076446304,0.013278666
21280000,0.008452344,1.3665323,4.469701e-05,None,None,None,0.00057037733,0.022510817
21290000,0.014237142,1.3665044,4.4578264e-05,0.4574142553919671,4981.0,0.4574142693438464,0.00066664815,0.01926345
21300000,0.011024797,1.3665164,4.4461027e-05,None,None,None,None,None
21310000,0.007924921,1.3665327,4.4336608e-05,None,None,None,0.00060375506,0.01608087
21320000,0.0012369355,1.3664992,4.421219e-05,None,None,None,0.0004975103,0.015450119
21330000,0.011992596,1.3665414,4.4101595e-05,None,None,None,0.0006136695,0.012137945
21340000,0.007996977,1.3666033,4.3982847e-05,0.15017534063064472,4981.0,0.1501753247446484,0.0005198331,0.015022655
21350000,0.005854544,1.3666255,4.3865613e-05,None,None,None,0.0006142942,0.01667274
21360000,0.0064358497,1.3666177,4.3741195e-05,None,None,None,0.00066122867,0.017248249
21370000,0.0055593858,1.3666056,4.3616776e-05,None,None,None,0.0007077038,0.012238929
21380000,0.0036950335,1.366591,4.349803e-05,0.2039927766460039,4981.0,0.20399278526504835,0.0008079101,0.01652584
21390000,-0.00090133265,1.3665751,4.338081e-05,None,None,None,None,None
21400000,0.006960534,1.3665764,4.3256394e-05,None,None,None,0.0006738454,0.016396007
21410000,0.0066766236,1.3666058,4.313197e-05,None,None,None,0.00075218006,0.01700946
21420000,0.0041215625,1.3665913,4.3021377e-05,None,None,None,0.0004026886,0.015495475
21430000,0.00033653338,1.3665711,4.290265e-05,0.23251219890967117,4981.0,0.23251218835098875,0.0006188393,0.011203986
21440000,0.0072800126,1.3665769,4.278541e-05,None,None,None,0.00050658744,0.019022215
21450000,0.011287647,1.3665872,4.266088e-05,-0.17677822822770395,2987.0,-0.17677821964025497,0.0007867578,0.017490245
21460000,0.00402047,1.3665756,4.2536576e-05,None,None,None,0.0011415917,0.011361589
21470000,0.001997909,1.3665501,4.241793e-05,0.14735536519181336,4981.0,0.1473553639370948,0.00059297035,0.018144233
21480000,-0.0024606828,1.3665236,4.23006e-05,None,None,None,None,None
21490000,0.008026245,1.366445,4.2176176e-05,None,None,None,0.0004718477,0.012896002
21500000,0.0074578896,1.3664113,4.205165e-05,0.26695177653667557,4981.0,0.2669517733156681,0.00042991046,0.016996456
21510000,0.007143471,1.3664056,4.1941188e-05,None,None,None,0.00050642213,0.013178973
21520000,0.010428627,1.3664161,4.182254e-05,0.5420693286227656,4981.0,0.542069322662428,0.0004454134,0.013091747
21530000,0.011638367,1.3664365,4.1705203e-05,None,None,None,0.000625124,0.01421944
21540000,0.013412153,1.3664566,4.1580694e-05,0.5509048452436218,4981.0,0.5509048588573933,0.00039434954,0.012046325
21550000,0.0048036776,1.3664713,4.1456362e-05,None,None,None,0.00037488763,0.011022194
21560000,0.010183762,1.3664895,4.1337713e-05,0.4466600221117858,4981.0,0.4466600070009008,0.00039657103,0.011045303
21570000,0.008416892,1.3664963,4.1220384e-05,None,None,None,None,None
21580000,0.008909913,1.3665084,4.1095966e-05,None,None,None,0.00060268136,0.016981741
21590000,0.009243085,1.3664153,4.097142e-05,-0.055250668456011454,4981.0,-0.055250681936740875,0.00044872097,0.015294441
21600000,0.008040448,1.3663816,4.0860938e-05,None,None,None,0.00052426313,0.013655442
21610000,0.009103757,1.3663574,4.0742296e-05,0.4119985008333913,4981.0,0.4119985019788146,0.00045420093,0.018899424
21620000,0.01375288,1.3663384,4.062496e-05,None,None,None,0.0006822007,0.016305614
21630000,0.011768735,1.3663188,4.0500454e-05,0.5680637001241848,4981.0,0.5680637452751398,0.00047160508,0.021268373
21640000,0.004970018,1.3662943,4.0376144e-05,None,None,None,0.00040028171,0.024608003
21650000,0.010359762,1.3662574,4.0257495e-05,0.4227567473250584,4981.0,0.42275674000848085,0.0004749255,0.013796359
21660000,0.008376866,1.366274,4.0140167e-05,None,None,None,None,None
21670000,0.010664176,1.3662446,4.002671e-05,None,None,None,0.00054591696,0.020392805
21680000,0.004418023,1.3662097,3.9902905e-05,0.7990488181276305,4981.0,0.7990488428622484,0.00031860426,0.015586692
21690000,0.008625486,1.3661792,3.9780756e-05,None,None,None,0.0007950955,0.018309083
21700000,0.0036147237,1.3660921,3.9662104e-05,0.36187867164407095,4981.0,0.36187867118860595,0.0005764641,0.017475745
21710000,0.005622286,1.3660139,3.954477e-05,None,None,None,0.0004449452,0.017952336
21720000,0.009598044,1.3659766,3.9420258e-05,0.13580141049897065,4981.0,0.13580139726400375,0.0006999656,0.015308297
21730000,0.0059293294,1.3659807,3.9295926e-05,None,None,None,0.00065327494,0.01693866
21740000,0.006866103,1.3659805,3.917728e-05,0.15593865348586178,4981.0,0.1559386437293142,0.00049952144,0.020375963
21750000,0.0013189673,1.3659346,3.905995e-05,None,None,None,None,None
21760000,0.004922049,1.3658422,3.8946495e-05,None,None,None,0.0003983588,0.007918339
21770000,0.0058199423,1.3658065,3.882268e-05,0.6250064406443698,4981.0,0.6250064931809902,0.00053710345,0.018461766
21780000,0.0077106287,1.3657842,3.8700513e-05,None,None,None,0.00033777466,0.02088568
21790000,0.0063657807,1.365765,3.8581864e-05,0.5504872034590935,4981.0,0.5504872110323049,0.0006873066,0.017492922
21800000,0.009455848,1.3657507,3.8464535e-05,None,None,None,0.0004542422,0.023933036
21810000,0.011037267,1.3657253,3.8340026e-05,0.5609203125305839,4981.0,0.5609203167259693,0.00044032242,0.0117584085
21820000,0.009204525,1.3656964,3.8215712e-05,None,None,None,0.00039994702,0.015156511
21830000,0.010927029,1.3656994,3.8097063e-05,0.6305782510356259,4981.0,0.6305782459676266,0.0005748809,0.021929633
21840000,0.009798133,1.3657234,3.7979735e-05,None,None,None,None,None
21850000,0.0068315426,1.3657321,3.786628e-05,None,None,None,0.00035030916,0.018064547
21860000,0.006699973,1.3657086,3.7742473e-05,0.2742555225847809,4981.0,0.2742554619908333,0.0005422857,0.012054285
21870000,0.008822433,1.3656864,3.762032e-05,None,None,None,0.0005739081,0.021145323
21880000,0.0065568327,1.3656726,3.750167e-05,0.4152957809006068,4981.0,0.4152957854093984,0.0007650119,0.012210574
21890000,0.014777494,1.365647,3.7384336e-05,None,None,None,0.00039275663,0.01761527
21900000,0.015325734,1.365605,3.7259826e-05,1.1295015159404755,4981.0,1.1295015402138233,0.00030632064,0.012564093
21910000,0.013838403,1.3655772,3.7135494e-05,None,None,None,0.00030258845,0.018107004
21920000,0.011731645,1.3655914,3.7016853e-05,0.7512085394445478,4981.0,0.7512085476773791,0.00043468337,0.022949712
21930000,0.0118182255,1.3656064,3.6899513e-05,None,None,None,None,None
21940000,0.011473934,1.3655751,3.6786067e-05,None,None,None,0.00054006634,0.014133218
21950000,0.0144345015,1.3655347,3.6662248e-05,0.6126203573314797,4981.0,0.6126203928142786,0.00037407927,0.018653888
21960000,0.013433771,1.3654948,3.6540077e-05,None,None,None,0.00052237365,0.014691891
21970000,0.014142942,1.3654796,3.6421436e-05,0.5591456731910114,4981.0,0.5591456857509911,0.00050423143,0.020724755
21980000,0.011765249,1.3655035,3.6304104e-05,None,None,None,0.00051135017,0.012467279
21990000,0.0068077887,1.3655425,3.617959e-05,-0.12456334994794815,4981.0,-0.12456342577934265,0.00069440145,0.017337019
22000000,0.008281663,1.3655525,3.6055277e-05,None,None,None,0.0006596556,0.014226322
22010000,0.00912249,1.3655192,3.5936635e-05,0.3818029951379316,4981.0,0.3818030209513381,0.0005206633,0.015771512
22020000,0.0060562603,1.365492,3.58193e-05,None,None,None,None,None
22030000,0.004796951,1.3654997,3.5705845e-05,None,None,None,0.00047337776,0.013360171
22040000,0.007570602,1.3654853,3.558204e-05,0.6051669228031074,4981.0,0.6051669484004378,0.00062936737,0.01763971
22050000,0.0068382765,1.3654218,3.545989e-05,None,None,None,0.00031304956,0.023770882
22060000,0.006056534,1.3653756,3.534124e-05,0.6001080022375535,4981.0,0.6001080203568563,0.00041164964,0.014625957
22070000,0.010986471,1.3653476,3.5223908e-05,None,None,None,0.0005935771,0.016189761
22080000,0.01068515,1.3653196,3.5099398e-05,0.1034438580090864,4981.0,0.10344381257891655,0.0004631621,0.014641545
22090000,0.013559113,1.3653026,3.4975063e-05,None,None,None,0.00037503662,0.012690316
22100000,0.012579974,1.3653244,3.4856417e-05,0.5052478825640563,4981.0,0.5052478802972473,0.00052161544,0.019168634
22110000,0.008185542,1.3653678,3.4739085e-05,None,None,None,None,None
22120000,0.0150974225,1.365364,3.4625627e-05,None,None,None,0.00040657973,0.012133705
22130000,0.013312429,1.3654099,3.4501816e-05,0.6916547440537215,4981.0,0.6916547641158104,0.00048070433,0.013751474
22140000,0.014883246,1.3654456,3.4379646e-05,None,None,None,0.00038038503,0.013140412
22150000,0.013780781,1.3654463,3.4261004e-05,0.7409688641911636,4981.0,0.7409688530024141,0.00025438325,0.01775925
22160000,0.014287943,1.3654438,3.4143668e-05,None,None,None,0.00028612986,0.018340418
22170000,0.013550286,1.3654305,3.4019162e-05,0.75148493938201,4981.0,0.7514850236475468,0.0003247609,0.014205095
22180000,0.013509989,1.3654032,3.3894852e-05,None,None,None,0.0004292736,0.018496031
22190000,0.008106551,1.3653872,3.3776207e-05,0.2619735081225656,4981.0,0.261973504035268,0.0005211727,0.019522995
22200000,0.011465526,1.3653833,3.3658867e-05,None,None,None,None,None
22210000,0.008333837,1.3653508,3.3545413e-05,None,None,None,0.0004804069,0.017480014
22220000,0.009749381,1.3653775,3.3421613e-05,0.5303316399406413,4981.0,0.5303316973149776,0.000674843,0.01338714
22230000,0.008377721,1.3654227,3.3299457e-05,None,None,None,0.00047813792,0.020513147
22240000,0.009603169,1.3654346,3.318081e-05,0.5167107787024605,4981.0,0.5167107894958463,0.0003393256,0.013211941
22250000,0.011241316,1.3654544,3.3063472e-05,None,None,None,0.0005549135,0.01208511
22260000,0.010162589,1.3654907,3.2938966e-05,0.7644620115507905,4981.0,0.7644619941711426,0.00031995104,0.015107734
22270000,0.009568121,1.3655106,3.281463e-05,None,None,None,0.0005619641,0.008891002
22280000,0.014065207,1.3654894,3.269599e-05,0.5450801031227281,4981.0,0.545080135925673,0.0004583588,0.021164544
22290000,0.00846088,1.3654517,3.2578653e-05,None,None,None,None,None
22300000,0.008377463,1.3654424,3.2465196e-05,None,None,None,0.00026707555,0.018275158
22310000,0.013761875,1.3654566,3.2341388e-05,0.6944437689890037,4981.0,0.6944437138736248,0.00026934632,0.01790728
22320000,0.011552526,1.3654528,3.2219214e-05,None,None,None,0.0003334056,0.017340077
22330000,0.011949423,1.365467,3.2100572e-05,0.5186833798724138,4981.0,0.5186833755578846,0.00040188542,0.017155472
22340000,0.0118874945,1.3654875,3.1983236e-05,None,None,None,0.00034559952,0.011792734
22350000,0.010979801,1.3654904,3.185873e-05,0.8818872982083121,4981.0,0.8818872589617968,0.00040795567,0.014523679
22360000,0.013312233,1.3654715,3.1734417e-05,None,None,None,0.00049080385,0.017681645
22370000,0.01003871,1.3654454,3.161577e-05,0.5185361373871942,4981.0,0.5185361408512108,0.0004277662,0.015909694
22380000,0.004462483,1.3654085,3.1498435e-05,None,None,None,None,None
22390000,0.014928806,1.3653125,3.1384978e-05,None,None,None,0.00038104958,0.017872693
22400000,0.00800104,1.3652653,3.126118e-05,0.4031814030181806,4981.0,0.40318137779831886,0.0006055569,0.020445375
22410000,0.012738319,1.3652711,3.1139025e-05,None,None,None,0.00029331067,0.015376598
22420000,0.009453025,1.3652725,3.1020376e-05,0.455447019511098,4981.0,0.4554470160510391,0.0006268391,0.02385001
22430000,0.012908191,1.3652626,3.0903044e-05,None,None,None,0.00031135543,0.020626722
22440000,0.011054228,1.3652464,3.0778534e-05,0.17223949696744967,4981.0,0.172239538282156,0.00040442997,0.014896593
22450000,0.016301718,1.3652387,3.0654202e-05,None,None,None,0.0004047221,0.016694218
22460000,0.014216778,1.3652592,3.0535557e-05,0.6719540935932216,4981.0,0.6719540761550888,0.0004410098,0.016875226
22470000,0.012441164,1.3652796,3.041822e-05,None,None,None,None,None
22480000,0.011327676,1.3653163,3.0304767e-05,None,None,None,0.00045472773,0.015680624
22490000,0.009510917,1.3653517,3.0180956e-05,0.9942665311987184,4981.0,0.9942664280533791,0.00046389955,0.013515522
22500000,0.009698086,1.3653694,3.0058785e-05,None,None,None,0.00044781467,0.017621547
22510000,0.010166416,1.365361,2.9940145e-05,0.4064050897559497,4981.0,0.40640510618686676,0.0002955259,0.01629651
22520000,0.014858151,1.3653604,2.9822808e-05,None,None,None,0.00041224583,0.009712881
22530000,0.013777015,1.3653822,2.9698296e-05,0.40711587026794405,4981.0,0.4071159102022648,0.000524956,0.017144578
22540000,0.013110082,1.3654007,2.9573988e-05,None,None,None,0.00041013688,0.0077738366
22550000,0.016350608,1.365376,2.9455345e-05,0.7699977530883633,4981.0,0.7699977471493185,0.00039351478,0.0174105
22560000,0.013937168,1.3653457,2.9338002e-05,None,None,None,None,None
22570000,0.016342632,1.3653023,2.9224551e-05,None,None,None,0.000321465,0.012252117
22580000,0.016160449,1.3652792,2.9100755e-05,0.7557663373831929,4981.0,0.755766399204731,0.00041513704,0.018725935
22590000,0.012827363,1.3652616,2.8978595e-05,None,None,None,0.00045624012,0.023601037
22600000,0.00986721,1.3652599,2.885995e-05,0.6155485287538767,4981.0,0.6155485278577544,0.00043980018,0.018642984
22610000,0.019787293,1.3652619,2.8742617e-05,None,None,None,0.00035962748,0.009312525
22620000,0.014014989,1.365258,2.8618106e-05,1.231185246855528,4981.0,1.2311853282153606,0.0004946015,0.012673361
22630000,0.0164327,1.3652495,2.849377e-05,None,None,None,0.00037278532,0.015310003
22640000,0.014967036,1.3652424,2.8375125e-05,0.7571000047421776,4981.0,0.7571000111638568,0.00037470236,0.014034615
22650000,0.014455783,1.3652323,2.8257786e-05,None,None,None,None,None
22660000,0.01356843,1.3652266,2.8144332e-05,None,None,None,0.0003380431,0.020127367
22670000,0.016283493,1.3652278,2.802053e-05,0.7600346483428098,4981.0,0.7600346617400646,0.00030454,0.016158853
22680000,0.014339437,1.3652257,2.7898357e-05,None,None,None,0.00035196773,0.01556763
22690000,0.012285475,1.3652346,2.7779712e-05,0.9554097969702546,4981.0,0.9554097847722005,0.00024100408,0.01234465
22700000,0.0137029225,1.365251,2.7662376e-05,None,None,None,0.00023977816,0.01622199
22710000,0.01822927,1.3652695,2.7537866e-05,0.7741596249579743,4981.0,0.7741597257554531,0.0004902027,0.02004069
22720000,0.016417738,1.3652825,2.7413558e-05,None,None,None,0.00037268663,0.017007839
22730000,0.013995206,1.3652891,2.729491e-05,0.4522536131400883,4981.0,0.45225360442418605,0.0008168982,0.022022532
22740000,0.00756229,1.3652891,2.7177572e-05,None,None,None,None,None
22750000,0.011337363,1.3653448,2.7064118e-05,None,None,None,0.00039768266,0.014731913
22760000,0.016506469,1.3653688,2.6940324e-05,-0.047207992420680966,4981.0,-0.04720805026590824,0.0003535884,0.016749974
22770000,0.01174586,1.3653874,2.6818161e-05,None,None,None,0.000427525,0.020180028
22780000,0.010994029,1.3654058,2.669952e-05,0.6330619126439654,4981.0,0.6330619161017239,0.00052032975,0.010371463
22790000,0.012129522,1.3654419,2.6582184e-05,None,None,None,0.0003499475,0.019698264
22800000,0.007432612,1.3654861,2.645767e-05,-0.1208652219781925,4981.0,-0.12086517736315727,0.00036188136,0.016612137
22810000,0.011086068,1.3655163,2.6333342e-05,None,None,None,0.00022212965,0.014752144
22820000,0.014450509,1.3655536,2.6214693e-05,0.7891996542250723,4981.0,0.789199645339977,0.00061670784,0.015444781
22830000,0.009133901,1.3656081,2.6097361e-05,None,None,None,None,None
22840000,0.012982818,1.3656647,2.5983905e-05,None,None,None,0.0003917363,0.015413363
22850000,0.008169231,1.3656557,2.586009e-05,0.37512928789783473,4981.0,0.375129297375679,0.00038301825,0.019711208
22860000,0.012932689,1.3656588,2.5737925e-05,None,None,None,0.0003219181,0.014040332
22870000,0.014701216,1.3656578,2.5619276e-05,0.6012307345868138,4981.0,0.6012307268101722,0.00037975344,0.01235343
22880000,0.008824528,1.3656515,2.5501942e-05,None,None,None,0.0004170404,0.016930338
22890000,0.010104771,1.3656477,2.5380905e-05,0.3281324103272141,4981.0,None,0.00039120732,0.015729317
22900000,0.010270757,1.3656533,2.5257577e-05,None,None,0.3281324505805969,0.0006178868,0.016690664
22910000,0.0081027225,1.3656546,2.5134475e-05,0.2756074904678485,4981.0,0.2756074915523641,0.0005975553,0.013245625
22920000,0.006505582,1.3656217,2.5017143e-05,None,None,None,None,None
22930000,0.008392812,1.3655988,2.4906549e-05,None,None,None,0.00041083098,0.016496722
22940000,0.011735721,1.3656058,2.4782052e-05,1.3649327563985025,4981.0,1.3649327754974365,0.00025024303,0.012516159
22950000,0.012618838,1.3656152,2.4657733e-05,None,None,None,0.00046415994,0.017346237
22960000,0.011979157,1.3656014,2.4539087e-05,0.4501416917294705,4981.0,0.4501417068531737,0.0004984069,0.012647728
22970000,0.011797199,1.3655739,2.4421748e-05,None,None,None,0.00035244023,0.016324298
22980000,0.012107663,1.3655467,2.4300714e-05,1.0062030028611844,4981.0,None,0.00039167394,0.01916151
22990000,0.013805532,1.3655254,2.4177361e-05,None,None,1.0062029771506786,0.00051768677,0.017159855
