Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
60000,-0.024064802,2.1968505,0.00029658587,-42.193324563132286,4961.0,-42.58350693956017
65000,-0.0151779745,2.1968234,0.00029626107,None,None,-40.24241412803531
70000,-0.024502523,2.1968336,0.00029593846,None,None,None
75000,-0.019448355,2.196827,0.000295662,None,None,None
80000,-0.03856816,2.1968424,0.00029533947,None,None,None
85000,-0.0392452,2.1963472,0.00029501691,None,None,None
90000,-0.07129996,2.196166,0.0002947404,None,None,None
95000,-0.08826663,2.1961546,0.00029446394,None,None,None
100000,-0.12707534,2.196123,0.00029414138,None,None,None
105000,-0.14821982,2.1961026,0.0002938188,None,None,None
110000,-0.103047945,2.1961312,0.00029354234,None,None,None
115000,-0.16503683,2.1961892,0.00029326582,None,None,None
120000,-0.1379108,2.1961608,0.00029298518,-35.77887957306424,4961.0,-36.2602970837098
125000,-0.10794047,2.1957376,0.00029266032,None,None,-34.334626972054444
130000,-0.20370561,2.1950858,0.00029233776,None,None,None
135000,-0.26999554,2.1950455,0.00029206133,None,None,None
140000,-0.28970188,2.1950195,0.00029173872,None,None,None
145000,-0.15326366,2.1949022,0.0002914162,None,None,None
150000,-0.16827364,2.1949737,0.0002911397,None,None,None
155000,-0.21004026,2.1949315,0.00029086322,None,None,None
160000,-0.17165406,2.1948712,0.00029054063,None,None,None
165000,-0.14546426,2.194865,0.00029021807,None,None,None
170000,-0.23871373,2.1927097,0.00028994164,None,None,None
175000,-0.12339516,2.192464,0.00028966513,None,None,None
180000,-0.20679149,2.1924796,0.00028938445,-48.82972781860735,4961.0,-35.04353515324848
185000,-0.23307623,2.1927059,0.00028905965,None,None,-68.13039781861008
190000,-0.15633997,2.1925812,0.00028873704,None,None,None
195000,-0.23650493,2.1925745,0.0002884606,None,None,None
200000,-0.0871902,2.1926198,0.00028818412,None,None,None
205000,-0.19501868,2.1927254,0.00028786153,None,None,None
210000,-0.22423653,2.1934726,0.00028753898,None,None,None
215000,-0.13276383,2.194302,0.0002872625,None,None,None
220000,-0.1284367,2.1938465,0.00028693996,None,None,None
225000,-0.35866377,2.1939898,0.00028661735,None,None,None
230000,-0.48352912,2.1939142,0.00028634092,None,None,None
235000,-0.5465392,2.1935086,0.00028606443,None,None,None
240000,-0.2955199,2.1934645,0.00028578372,-41.12309932844558,4961.0,-49.10674656306704
245000,-0.23312244,2.1938426,0.0002854589,None,None,-33.13945243010918
250000,-0.15933695,2.1934938,0.0002851363,None,None,None
255000,-0.17108767,2.1934195,0.00028485988,None,None,None
260000,-0.17794867,2.1930368,0.00028458334,None,None,None
265000,-0.2853233,2.1927984,0.00028426084,None,None,None
270000,-0.4678057,2.1923738,0.00028393828,None,None,None
275000,-0.34082165,2.1929102,0.00028366176,None,None,None
280000,-0.2743333,2.192715,0.00028333924,None,None,None
285000,-0.20913236,2.1921291,0.00028301668,None,None,None
290000,-0.423387,2.1930566,0.0002827402,None,None,None
295000,-0.51020664,2.1923356,0.00028246368,None,None,None
300000,-0.17258279,2.1931343,0.00028218303,-34.38735772539318,4961.0,-25.840265065431595
305000,-0.06524214,2.1927042,0.0002818582,None,None,-40.49242344445416
310000,-0.062140398,2.1929905,0.00028153558,None,None,None
315000,-0.1807724,2.1923387,0.00028125916,None,None,None
320000,-0.095848,2.1928797,0.00028098267,None,None,None
325000,-0.3053369,2.1931336,0.00028066008,None,None,None
330000,-0.22116333,2.1927586,0.00028033755,None,None,None
335000,-0.15180744,2.1895359,0.00028006104,None,None,None
340000,0.008475861,2.1903708,0.00027973854,None,None,None
345000,-0.016203508,2.1917806,0.00027941592,None,None,None
350000,-0.22206356,2.189342,0.00027913947,None,None,None
355000,-0.25875264,2.190256,0.00027886298,None,None,None
360000,-0.09493813,2.1908352,0.0002785823,-11.576799034179809,4961.0,-33.715468315407634
365000,-0.049814377,2.1894722,0.00027825747,None,None,-4.19724265506698
370000,-0.20161678,2.1908238,0.00027793492,None,None,None
375000,-0.057835195,2.1910288,0.00027765843,None,None,None
380000,-0.18539491,2.1870117,0.0002773819,None,None,None
385000,-0.1890475,2.1872065,0.00027705936,None,None,None
390000,0.029211396,2.1878347,0.00027673686,None,None,None
395000,-0.18631633,2.1858776,0.00027646034,None,None,None
400000,-0.043770324,2.1857123,0.00027618386,None,None,None
405000,0.0143184755,2.1892626,0.0002758613,None,None,None
410000,0.139045,2.1893766,0.00027553877,None,None,None
415000,0.07073898,2.1852074,0.00027526225,None,None,None
420000,0.121125035,2.1823592,0.00027498155,-4.288702508046602,4961.0,-59.749010076746345
425000,0.12937824,2.1881902,0.00027465678,None,None,6.803358940407634
430000,0.021841694,2.1888285,0.00027433416,None,None,None
435000,0.062396638,2.1883037,0.0002740577,None,None,None
440000,-0.017810142,2.1878157,0.00027378122,None,None,None
445000,-0.28297013,2.184456,0.00027345866,None,None,None
450000,-0.25322542,2.185752,0.0002731361,None,None,None
455000,-0.2871848,2.1855128,0.00027285962,None,None,None
460000,-0.1994452,2.184352,0.00027258316,None,None,None
465000,-0.13902229,2.1814954,0.00027226054,None,None,None
470000,-0.038654175,2.180852,0.00027193804,None,None,None
475000,-0.26705462,2.1830118,0.00027166153,None,None,None
480000,-0.22102232,2.1794345,0.00027138085,-8.217039298110953,4961.0,23.79555180668831
485000,-0.30142194,2.181281,0.00027105602,None,None,-11.1272748994895
490000,-0.3184103,2.181953,0.00027073346,None,None,None
495000,-0.3139344,2.1846857,0.00027045698,None,None,None
500000,-0.44288737,2.1826477,0.0002701805,None,None,None
505000,-0.41559297,2.1760957,0.00026985796,None,None,None
510000,-0.19143973,2.1767426,0.0002695354,None,None,None
515000,-0.26938847,2.1747255,0.0002692589,None,None,None
520000,-0.17789863,2.1701922,0.00026898243,None,None,None
525000,-0.10071207,2.1754434,0.00026865985,None,None,None
530000,-0.12270904,2.1669493,0.00026833732,None,None,None
535000,-0.26996332,2.1719851,0.0002680608,None,None,None
540000,-0.25029206,2.1645925,0.00026778434,None,None,None
545000,-0.17069647,2.1713464,0.00026745783,-12.644337953223536,4961.0,-12.644337946393838
550000,-0.1768211,2.1726432,0.0002671327,None,None,None
555000,-0.12043487,2.182233,0.00026685628,None,None,None
560000,-0.4345479,2.1693754,0.0002665798,None,None,None
565000,-0.09562688,2.1711934,0.00026625724,None,None,None
570000,-0.15825422,2.158561,0.00026593465,None,None,None
575000,-0.22057556,2.1631017,0.00026565816,None,None,None
580000,0.062135365,2.164921,0.00026538174,None,None,None
585000,0.18330196,2.175616,0.00026505912,None,None,None
590000,-0.051329263,2.1719697,0.0002647366,None,None,None
595000,-0.010066002,2.1731393,0.00026446013,None,None,None
600000,0.066735804,2.1642702,0.00026418362,None,None,None
605000,-0.1301861,2.1677632,0.0002638571,-3.0317055771981054,4961.0,-3.0317055825144053
610000,-0.1105706,2.1591792,0.00026353204,None,None,None
615000,-0.10855009,2.1736436,0.00026325556,None,None,None
620000,-0.07963715,2.1754367,0.00026297907,None,None,None
625000,-0.10982151,2.1598823,0.0002626565,None,None,None
630000,0.021659685,2.1658313,0.00026233398,None,None,None
635000,-0.1812072,2.1557605,0.00026205744,None,None,None
640000,0.037738618,2.1727262,0.00026178098,None,None,None
645000,-0.161639,2.1616325,0.0002614584,None,None,None
650000,-0.44381568,2.1560109,0.00026113587,None,None,None
655000,-0.28648782,2.166748,0.0002608594,None,None,None
660000,-0.5441291,2.1686819,0.0002605829,None,None,None
665000,-0.5246766,2.1538246,0.00026025638,-6.828188888030127,4961.0,-6.828188968046258
670000,-0.13507636,2.1522136,0.0002599313,None,None,None
675000,-0.21677478,2.1580005,0.00025965483,None,None,None
680000,-0.14591601,2.1636972,0.00025937837,None,None,None
685000,-0.30675778,2.1567953,0.00025905579,None,None,None
690000,-0.6329181,2.1621907,0.00025873323,None,None,None
695000,-0.43362573,2.1618657,0.00025845674,None,None,None
700000,-0.60559815,2.1595943,0.00025818028,None,None,None
705000,-0.5353005,2.1607666,0.0002578577,None,None,None
710000,-0.522028,2.139607,0.00025753514,None,None,None
715000,-0.25794265,2.1520987,0.00025725868,None,None,None
720000,-0.37122214,2.1361966,0.00025698217,None,None,None
725000,-0.2571531,2.1337814,0.00025665565,-14.579094441064322,4961.0,-14.579094449058175
730000,-0.13029723,2.1454532,0.00025633062,None,None,None
735000,-0.29238632,2.1592808,0.0002560541,None,None,None
740000,-0.44346696,2.1393118,0.00025577765,None,None,None
745000,-0.34830242,2.1334734,0.00025545506,None,None,None
750000,-0.43551186,2.1065788,0.00025513253,None,None,None
755000,-0.32711378,2.1142693,0.000254856,None,None,None
760000,-0.36693844,2.1152322,0.00025457956,None,None,None
