Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
1170000,1.4463394,0.00018322712,-0.17737783,0.003901558,0.07687679,-0.7333333343267441,959.8333333333334,-0.7333333343267441
1175000,1.4473144,0.00018272668,-0.11228796,0.0017068059,0.0567765,-1.080000001192093,547.4,-1.080000001192093
1180000,1.4473879,0.00018224126,-0.1491983,0.0043682703,0.06751581,-1.0666666676600773,830.0,-1.0666666676600773
1185000,1.4468762,0.00018175137,-0.20007017,0.004379392,0.06790945,-1.075000001117587,1003.25,-1.0857142869915282
1190000,1.4475017,0.00018124394,-0.14052166,0.0056506568,0.07193714,-0.8,858.8,-0.8333333333333334
1195000,1.4484715,0.00018073205,-0.14476202,0.0030386595,0.0673036,-1.0285714289971761,936.8571428571429,-1.0285714289971761
1200000,1.4481645,0.00018024945,-0.13719106,0.0022160644,0.062437445,-1.0666666676600773,778.3333333333334,-1.0666666676600773
1205000,1.4482558,0.00017973351,-0.14857565,0.0017831809,0.06525371,-1.1500000022351742,1234.25,-1.1500000022351742
1210000,1.4482894,0.00017925032,-0.16523884,0.0041830637,0.06816163,-1.075000001117587,868.0,-1.075000001117587
1215000,1.4489369,0.00017877638,-0.1252557,0.0049396036,0.06122481,-1.0,559.375,-1.0
1220000,1.449359,0.00017829298,-0.18796018,0.0039920514,0.06527555,-1.0,579.0,-1.0
1225000,1.4491122,0.00017776577,-0.147996,0.0019105559,0.0739112,-0.8500000014901161,1084.0,-0.8500000014901161
1230000,1.4483693,0.00017724649,-0.1635832,0.004376307,0.074352026,-0.9200000017881393,1369.4,-0.9200000017881393
1235000,1.4477452,0.0001767321,-0.1883479,0.003892652,0.0635188,-1.025000000372529,920.625,-1.025000000372529
1240000,1.4474955,0.00017625449,-0.16793661,0.0033508264,0.07233849,-1.0,638.0,-1.0
1245000,1.4464173,0.0001757701,-0.19277942,0.0038963682,0.067379944,-0.9000000009934107,990.5,-0.9000000009934107
1250000,1.4461238,0.00017526236,-0.18323626,0.0037350946,0.068890624,-1.0,685.75,-1.0
1255000,1.4470556,0.00017475963,-0.15088828,0.004068632,0.06599652,-0.8571428571428571,864.8571428571429,-0.8571428571428571
1260000,1.4479406,0.00017423715,-0.13298629,0.0063314103,0.06646645,-0.9000000009934107,671.3333333333334,-0.9000000009934107
1265000,1.4476346,0.00017374227,-0.20526536,0.003212876,0.06585643,-0.875,918.875,-0.875
1270000,1.447804,0.00017323726,-0.1511292,0.006045407,0.067202985,-1.0,808.5714285714286,-1.0
1275000,1.4486916,0.00017276536,-0.19164374,0.0030001572,0.06643768,-1.050000000745058,645.25,-1.050000000745058
1280000,1.4485023,0.00017222312,-0.120602645,0.0010476083,0.06790211,-1.0,1127.5,-1.0
1285000,1.4487128,0.00017174828,-0.12592156,0.0010643554,0.06611794,-0.75,1050.5,-0.6666666666666666
1290000,1.4487152,0.00017125618,-0.123751916,0.005268832,0.072509035,-0.9142857151372092,1121.7142857142858,-0.9250000007450581
1295000,1.4478849,0.0001707443,-0.093933254,0.0016842239,0.060504247,-0.6000000014901161,1534.5,-0.6000000014901161
1300000,1.447533,0.0001702641,-0.07053854,0.0031815015,0.06912665,-1.2000000029802322,1558.3333333333333,-1.2000000029802322
1305000,1.4475377,0.00016973905,-0.16655034,0.0009946511,0.07106787,-1.1666666691501935,1181.3333333333333,-1.1666666691501935
1310000,1.4470214,0.00016926092,-0.15241738,0.0034097626,0.06722667,-0.9000000009934107,1276.5,-0.9000000009934107
1315000,1.4468571,0.00016876386,-0.17215,0.00509205,0.057851315,-1.0333333338300388,394.8333333333333,-1.0333333338300388
1320000,1.4468578,0.00016823606,-0.21840951,0.0034615244,0.066832796,-1.800000011920929,1960.0,-1.800000011920929
1325000,1.4468669,0.00016773194,-0.19426104,0.0018569425,0.069229744,-0.9500000029802322,1373.75,-0.9500000029802322
1330000,1.4465759,0.0001672623,-0.16038921,0.0027141522,0.06375281,-1.2000000029802322,1536.2,-1.2000000029802322
1335000,1.4461772,0.00016674121,-0.08462514,0.003299787,0.080395065,-0.8400000005960464,1324.6,-0.8000000007450581
1340000,1.4459095,0.00016622827,-0.1011262,0.0028206797,0.06911267,-1.050000000745058,693.5,-1.0400000005960464
1345000,1.4461097,0.00016573205,-0.14347304,0.004225974,0.07886967,-1.050000000745058,849.5,-1.050000000745058
1350000,1.4454336,0.00016522962,-0.13686542,0.0027428772,0.070186555,-1.080000001192093,960.4,-1.080000001192093
1355000,1.4458321,0.00016473085,-0.16490524,0.0031813148,0.06786569,-0.8333333358168602,1301.6666666666667,-0.8333333358168602
1360000,1.4471958,0.00016425482,-0.15898545,0.0036086533,0.05849282,-0.8,995.6,-0.8
1365000,1.4477221,0.00016375817,-0.117189385,0.0021731416,0.059446916,-1.0,549.3333333333334,-1.0
1370000,1.4466498,0.0001632529,-0.10440361,0.0045406697,0.068043835,-1.0250000022351742,1353.875,-1.0250000022351742
1375000,1.445909,0.00016273734,-0.15644659,0.0035033699,0.06463095,-1.0400000005960464,719.6,-1.0400000005960464
1380000,1.4457577,0.00016225952,-0.10405186,0.0008998133,0.06573306,-1.2000000029802322,1638.0,-1.2000000029802322
1385000,1.4452771,0.0001617546,-0.14261353,0.0023595176,0.059359647,-1.1666666691501935,996.5,-1.2000000029802322
1390000,1.4462224,0.00016121397,-0.124148354,0.0026753366,0.06850673,-0.8500000014901161,1395.5,-0.8800000011920929
1395000,1.4473845,0.00016075917,-0.07668535,0.0026279348,0.07191762,-1.050000000745058,1047.75,-1.050000000745058
1400000,1.4473041,0.00016025794,-0.18276483,0.0056440462,0.06605512,-1.0666666676600773,727.8333333333334,-1.0666666676600773
1405000,1.446786,0.00015975948,-0.19870089,0.0026222493,0.06824871,-0.9714285731315613,1103.857142857143,-0.9714285731315613
1410000,1.4467407,0.00015926707,-0.12864622,0.0043957825,0.063959,-1.0,582.6666666666666,-1.0
1415000,1.447236,0.00015876656,-0.18757159,0.0032611652,0.06830314,-1.080000001192093,990.0,-1.080000001192093
1420000,1.447022,0.00015824722,-0.14606781,0.0021336896,0.066785395,-0.8000000007450581,1615.25,-0.8000000007450581
1425000,1.447244,0.00015775669,-0.16975123,0.0060837,0.07695028,-1.1250000018626451,968.625,-1.1250000018626451
1430000,1.4478805,0.00015724624,-0.10325215,0.002781043,0.06491709,-1.0,730.6666666666666,-1.0
1435000,1.4483031,0.0001567779,-0.16259667,0.006617844,0.06742664,-1.0285714289971761,702.2857142857143,-1.0285714289971761
1440000,1.448134,0.00015625186,-0.19435404,0.0039885524,0.06188926,-1.080000001192093,908.6,-1.080000001192093
1445000,1.4489799,0.00015575842,-0.1616362,0.0034341894,0.07228768,-0.9142857151372092,763.5714285714286,-0.9000000009934107
1450000,1.449357,0.00015524443,-0.13094583,0.0027216156,0.06511935,-0.8666666696468989,1493.0,-0.9000000022351742
1455000,1.4496201,0.00015474096,-0.16292787,0.0040698647,0.05951204,-1.1000000014901161,983.875,-1.1000000014901161
1460000,1.4500268,0.00015423473,-0.1267468,0.0039067627,0.06803659,-1.0,651.5,-1.0
1465000,1.4495665,0.00015375868,-0.12798922,0.0024506133,0.05981294,-0.8400000005960464,885.8,-0.8400000005960464
1470000,1.4502555,0.0001532716,-0.15842989,0.0014583702,0.065724984,-0.866666667163372,1069.3333333333333,-0.866666667163372
1475000,1.4511573,0.00015275143,-0.11473131,0.0020836245,0.061331343,-1.0,690.5,-1.0
1480000,1.4515055,0.00015224409,-0.10356115,0.003900336,0.07127617,-1.1500000022351742,1401.75,-1.1500000022351742
1485000,1.4521781,0.00015175302,-0.16524208,0.0030997053,0.07096524,-1.0857142869915282,1173.4285714285713,-1.1000000014901161
1490000,1.4524848,0.00015124441,-0.10944612,0.0037876545,0.06221134,-1.0,398.0,-1.0
1495000,1.4525813,0.00015072704,-0.11074719,0.0028315224,0.06546256,-0.8000000029802322,1281.6,-0.8000000029802322
1500000,1.4528446,0.00015023329,-0.092582785,0.0051216134,0.07193054,-1.0400000005960464,1139.4,-1.0400000005960464
1505000,1.4529942,0.00014974845,-0.16538098,0.0028855798,0.0714823,-1.0,840.1666666666666,-1.0
1510000,1.4533554,0.00014924485,-0.088859215,0.002530594,0.06504763,-1.1000000014901161,1555.0,-1.1000000014901161
1515000,1.4532915,0.00014873788,-0.10907711,0.004124629,0.0650574,-0.9333333348234495,1091.1666666666667,-0.9333333348234495
1520000,1.4524426,0.00014826523,-0.15312253,0.00082020304,0.076755576,-0.7333333343267441,1356.6666666666667,-0.7333333343267441
1525000,1.4524059,0.00014774458,-0.14047047,0.003377853,0.06159245,-1.080000001192093,1304.0,-1.080000001192093
1530000,1.453205,0.00014724616,-0.1264099,0.003468652,0.061659794,-0.8400000005960464,1136.6,-0.8400000005960464
1535000,1.4519807,0.0001467501,-0.16856626,0.00311511,0.06298089,-0.9500000029802322,1066.25,-0.9500000029802322
1540000,1.4516243,0.00014623586,-0.11429494,0.001014133,0.06565236,-1.2000000029802322,1033.3333333333333,-1.2000000029802322
1545000,1.4517182,0.00014572847,-0.09174049,0.0032506268,0.06736488,-0.866666667163372,955.8333333333334,-0.866666667163372
1550000,1.4517044,0.0001452733,-0.16363074,0.006641462,0.06169933,-1.0444444451067183,1001.8888888888889,-1.0444444451067183
1555000,1.45112,0.0001447725,-0.14784737,0.0049759783,0.06674033,-1.0181818184527485,590.5454545454545,-1.0181818184527485
1560000,1.4509145,0.00014424804,-0.119456664,0.0024267344,0.06858329,-1.0,358.0,-1.0
1565000,1.4501867,0.00014374912,-0.20439877,0.0014385965,0.07226057,-1.050000000745058,951.75,-1.050000000745058
1570000,1.4507451,0.00014323593,-0.16584885,0.0035078875,0.076984264,-1.1600000023841859,1312.0,-1.1600000023841859
1575000,1.4516596,0.00014275254,-0.17432609,0.0040664845,0.06857302,-1.025000000372529,790.0,-1.025000000372529
1580000,1.4516262,0.0001422186,-0.1805514,0.0042909556,0.067942366,-1.0333333338300388,552.0,-1.0333333338300388
1585000,1.4523113,0.00014175114,-0.22807889,0.0062312284,0.06755557,-1.0888888902134366,677.4444444444445,-1.0888888902134366
1590000,1.4530904,0.00014124172,-0.23982526,0.0065532643,0.072279274,-1.0200000002980232,659.4,-1.0200000002980232
1595000,1.454017,0.00014074022,-0.22293033,0.0047088163,0.06680001,-1.0,486.6,-1.0
1600000,1.4544338,0.00014025101,-0.174011,0.00467066,0.0674186,-1.0400000005960464,916.6,-1.0400000005960464
1605000,1.4549154,0.00013975496,-0.15688755,0.0039702123,0.066978455,-1.080000001192093,912.0,-1.080000001192093
1610000,1.455514,0.00013924639,-0.1684604,0.0020138705,0.06729132,-1.050000000745058,708.5,-1.050000000745058
1615000,1.4555862,0.00013875467,-0.15524402,0.003460275,0.07099956,-0.9333333339956071,1056.6666666666667,-0.9333333339956071
1620000,1.4554406,0.00013827157,-0.11815287,0.001331401,0.059683304,-1.0,507.75,-1.0
1625000,1.4559864,0.00013772966,-0.1328844,0.0013583257,0.067308985,-0.7333333343267441,1634.6666666666667,-0.7333333343267441
1630000,1.4552711,0.00013726256,-0.1865666,0.003969535,0.07230136,-1.1000000014901161,1019.25,-1.1000000014901161
1635000,1.4549525,0.00013675157,-0.15530562,0.004128325,0.07270086,-1.0666666676600773,786.3333333333334,-1.0666666676600773
1640000,1.4550678,0.00013624772,-0.15782768,0.0017173885,0.07101,-1.050000000745058,689.75,-1.050000000745058
1645000,1.4547946,0.00013575309,-0.15745464,0.0025304344,0.06306924,-1.2000000029802322,1008.4,-1.2000000029802322
1650000,1.454811,0.00013523904,-0.117558025,0.00346518,0.06992692,-0.6800000011920929,1199.8,-0.6800000011920929
1655000,1.4541048,0.00013474254,-0.15140931,0.002437473,0.06569565,-1.0666666676600773,802.3333333333334,-1.0666666676600773
1660000,1.4539993,0.00013424865,-0.16312797,0.004009098,0.06028156,-1.025000000372529,599.125,-1.025000000372529
1665000,1.4540434,0.00013376205,-0.13239273,0.004306411,0.06992919,-0.7142857142857143,1060.0,-0.7142857142857143
1670000,1.4543084,0.0001332563,-0.15346162,0.0048963954,0.0703604,-1.0,508.5,-1.0
1675000,1.4544972,0.00013272872,-0.14587928,0.0037665989,0.072407596,-0.9200000017881393,881.8,-0.9200000107288361
1680000,1.4537554,0.00013224252,-0.15425102,0.006822252,0.068510555,-1.0333333338300388,663.5,-1.0333333412806194
1685000,1.4533798,0.0001317451,-0.23319538,0.0074876626,0.0682687,-1.0857142869915282,751.4285714285714,-1.0857142869915282
1690000,1.4524765,0.00013124793,-0.19214733,0.003919259,0.06381276,-0.9500000029802322,1272.25,-0.9500000029802322
1695000,1.4518565,0.00013072696,-0.22003405,0.0038837306,0.06484089,-1.0333333338300388,714.3333333333334,-1.0333333338300388
1700000,1.4521998,0.0001302332,-0.1953549,0.0042875046,0.05816778,-0.900000000372529,745.125,-0.900000000372529
1705000,1.4525764,0.00012974537,-0.1314641,0.003854865,0.07252385,-0.866666667163372,1010.8333333333334,-0.866666667163372
1710000,1.4516897,0.00012926309,-0.1931818,0.0018085735,0.07022282,-1.050000000745058,797.75,-1.0666666676600773
1715000,1.4512297,0.00012877288,-0.20035182,0.0065126373,0.056054406,-1.0285714289971761,724.1428571428571,-1.025000000372529
1720000,1.4516529,0.00012826941,-0.22262374,0.0037411842,0.06686378,-1.0285714289971761,1170.7142857142858,-1.0285714289971761
1725000,1.4518633,0.000127742,-0.10598304,0.0038704542,0.07449663,-1.133333335320155,694.3333333333334,-1.133333335320155
1730000,1.4516156,0.00012729647,-0.13632542,0.0028018756,0.060030036,-1.0400000005960464,979.4,-1.0400000005960464
1735000,1.4513937,0.0001267901,-0.17854466,0.0038643214,0.06059184,-1.0,593.5,-1.0
1740000,1.4519838,0.00012625381,-0.10503626,0.0007620435,0.05824336,-0.5,1693.75,-0.3333333333333333
1745000,1.4526036,0.00012574698,-0.13073637,0.0025488785,0.07483949,-1.080000001192093,1330.2,-1.080000001192093
1750000,1.4523314,0.00012525152,-0.10575801,0.006118582,0.07416421,-1.1000000014901161,847.6666666666666,-1.0857142869915282
1755000,1.452845,0.00012475367,-0.1300056,0.0030091673,0.06943498,-1.0,546.0,-1.0
1760000,1.4531102,0.0001242378,-0.09877129,0.0034425212,0.06801629,-0.9333333373069763,1271.0,-0.9333333373069763
1765000,1.4523901,0.00012375278,-0.13250554,0.0030647048,0.06738153,-0.9500000011175871,975.75,-0.9500000011175871
1770000,1.4523879,0.00012323512,-0.06112596,0.00404079,0.07834342,-1.0,463.6666666666667,-1.0
1775000,1.4525428,0.00012270159,-0.12784901,0.0022897313,0.06515608,-1.0666666676600773,1244.0,-1.0666666676600773
1780000,1.4527426,0.00012227266,-0.14008097,0.00092796097,0.061990425,-0.6666666666666666,1090.3333333333333,-0.6666666666666666
1785000,1.4526186,0.000121740515,-0.10580415,0.002099679,0.06659149,-0.44000000059604644,1995.4,-0.44000000059604644
1790000,1.4530282,0.00012124803,-0.10362568,0.0015704706,0.06850085,-1.0666666676600773,743.3333333333334,-1.0666666676600773
1795000,1.4529206,0.000120764,-0.10358103,0.00223213,0.06337909,-1.0,901.0,-1.0
1800000,1.4527458,0.000120259945,-0.12314171,0.005282813,0.07188243,-0.9142857151372092,1181.2857142857142,-0.9250000007450581
1805000,1.452725,0.00011977212,-0.116231605,0.0018934278,0.07078149,-0.8000000007450581,1156.25,-0.8000000007450581
1810000,1.4526258,0.000119244854,-0.08755698,0.0012996102,0.075270444,-0.8000000019868215,1537.0,-0.8000000019868215
1815000,1.4521735,0.00011877202,-0.10517299,0.0019329563,0.07302734,-1.1000000014901161,1198.75,-1.1000000014901161
1820000,1.4515798,0.00011823643,-0.092424124,0.0033823855,0.06277612,-1.050000000745058,1131.25,-1.050000000745058
1825000,1.4518052,0.000117748205,-0.075044475,0.0005333786,0.06813876,-0.4000000059604645,2118.0,-0.4000000059604645
1830000,1.4514434,0.0001172584,-0.11311879,0.00076512696,0.07290157,-1.0,707.0,-1.0
1835000,1.4508322,0.000116740994,-0.110842295,0.0025094987,0.067067236,-0.6400000035762787,1988.2,-0.6400000035762787
1840000,1.4504756,0.00011625256,-0.12968543,0.0019743296,0.060994245,-0.8500000014901161,1827.75,-0.8500000014901161
1845000,1.4506022,0.000115762414,-0.108043306,0.0017163763,0.06731634,-0.7333333343267441,1121.0,-0.7333333343267441
1850000,1.4504402,0.00011522638,-0.06253409,0.0013932117,0.0671001,-1.0,1213.5,-1.0
1855000,1.4509596,0.0001147316,-0.10301367,0.002420159,0.06758748,-1.0666666676600773,1186.0,-1.0666666676600773
1860000,1.451003,0.0001142258,-0.10639958,0.0024320716,0.07278383,-0.8000000034059797,1621.5714285714287,-0.8000000034059797
1865000,1.4510787,0.00011373631,-0.12534207,0.0033717917,0.066748805,-0.8666666696468989,1234.6666666666667,-0.8666666696468989
1870000,1.4513044,0.00011328431,-0.10303751,0.003148731,0.07720087,-1.080000001192093,1119.0,-1.080000001192093
1875000,1.4517658,0.00011274799,-0.12120047,0.0008043968,0.059132274,-1.1000000014901161,562.0,-1.1000000014901161
1880000,1.4517956,0.00011226412,-0.11161065,0.0030092117,0.06389948,-1.2000000029802322,1024.0,-1.2000000029802322
1885000,1.4514848,0.00011173986,-0.17026894,0.0024474747,0.05926443,-0.6000000014901161,1818.0,-0.6000000014901161
1890000,1.4511259,0.00011125431,-0.14166373,0.0021368812,0.073519476,-0.9142857151372092,1159.0,-0.9142857151372092
1895000,1.4513807,0.000110754816,-0.13453971,0.0020079021,0.075926304,-1.0,611.0,-1.0
1900000,1.45174,0.000110256115,-0.1592015,0.0050857128,0.07050212,-1.0333333338300388,1060.0,-1.0333333338300388
1905000,1.4515386,0.000109770655,-0.117051184,0.0054182834,0.07637168,-1.0,706.2857142857143,-1.0
1910000,1.4518807,0.00010926949,-0.17212659,0.0027983189,0.07250696,-0.900000000372529,1109.25,-0.900000000372529
1915000,1.4521649,0.0001087431,-0.12187462,0.003548773,0.062465444,-1.0,445.75,-1.0
1920000,1.452488,0.000108258435,-0.09141377,0.002721594,0.06886523,-1.2000000029802322,1137.5,-1.2000000029802322
1925000,1.4530188,0.00010775902,-0.18531871,0.0046994956,0.067722164,-1.0200000002980232,861.7,-1.0200000002980232
1930000,1.4533246,0.0001072444,-0.10782558,0.005306437,0.06321232,-1.050000000745058,965.0,-1.050000000745058
1935000,1.4535787,0.000106746484,-0.09963283,0.0016483815,0.06691744,-1.1000000014901161,909.0,-1.1000000014901161
1940000,1.4543192,0.000106266816,-0.15048322,0.0049232584,0.07418671,-0.8800000011920929,1583.0,-0.8800000011920929
1945000,1.4550774,0.000105756626,-0.16111417,0.00093687605,0.063271105,-1.0400000005960464,1023.6,-1.0400000005960464
1950000,1.4555727,0.000105235384,-0.15205319,0.004736043,0.06287737,-0.9500000011175871,1101.375,-1.057142857994352
1955000,1.4558132,0.0001047361,-0.120442495,0.004565901,0.06844585,-1.0,651.6,-0.866666667163372
1960000,1.456559,0.000104258696,-0.134843,0.0022420129,0.07781313,-1.1000000014901161,774.0,-1.1000000014901161
1965000,1.456787,0.000103752536,-0.12272015,0.0014764909,0.06856282,-1.0,791.3333333333334,-1.0
1970000,1.4564856,0.000103234575,-0.08090837,0.0020413443,0.07098974,-0.8500000014901161,1779.0,-0.8500000014901161
1975000,1.4570048,0.00010274783,-0.12967506,0.0036154268,0.0697502,-1.0400000005960464,1047.8,-1.0400000005960464
1980000,1.4570503,0.00010225122,-0.11227715,0.003041411,0.06831794,-0.8400000035762787,1328.4,-0.8000000044703484
1985000,1.4564627,0.000101763726,-0.14350256,0.002864721,0.08212032,-1.0,858.6,-1.0
1990000,1.4567637,0.000101230624,-0.1182253,0.0057732225,0.06351843,-1.0333333338300388,1055.1666666666667,-1.0333333338300388
1995000,1.456034,0.00010072956,-0.10252295,0.00037764426,0.07224432,0.0,2692.0,0.0
2000000,1.455682,0.000100239675,-0.1729757,0.005086392,0.07284948,-1.0444444451067183,772.0,-1.0444444451067183
2005000,1.4554435,9.977176e-05,-0.13600747,0.003021203,0.07162108,-0.866666667163372,1059.1666666666667,-0.866666667163372
2010000,1.4552372,9.924698e-05,-0.1627807,0.007613997,0.07018325,-1.0444444451067183,603.2222222222222,-1.044444450073772
2015000,1.4553678,9.8739765e-05,-0.17010735,0.003037008,0.07044473,-1.0285714289971761,403.2857142857143,-1.0285714289971761
2020000,1.4554632,9.824997e-05,-0.12234757,0.0024046532,0.0713478,-1.0,771.0,-1.0
2025000,1.45515,9.7773365e-05,-0.10999514,0.0027887882,0.06964216,-1.0666666676600773,1094.0,-1.0666666676600773
2030000,1.4548117,9.725836e-05,-0.12372351,0.003018125,0.06938229,-0.9200000017881393,2018.0,-0.9200000017881393
2035000,1.4547302,9.674272e-05,-0.12900685,0.0024902835,0.066966504,-1.133333335320155,1076.0,-1.133333335320155
2040000,1.4546962,9.62626e-05,-0.11369304,0.0022880277,0.060935203,-0.8000000007450581,1366.5,-0.8000000007450581
2045000,1.4550695,9.575564e-05,-0.10335044,0.003214144,0.062291354,-1.133333335320155,964.3333333333334,-1.133333335320155
2050000,1.4550405,9.52358e-05,-0.06701258,0.0005708548,0.07336912,-0.5,1061.0,-0.5
2055000,1.4554665,9.474736e-05,-0.057731844,0.0024219109,0.06255212,-0.8000000029802322,1759.2,-0.8000000029802322
2060000,1.4557413,9.4249735e-05,-0.10052206,0.0017468255,0.06486398,-1.080000001192093,778.8,-1.080000001192093
2065000,1.4560666,9.373108e-05,-0.117697306,0.0011029217,0.07720201,-1.0000000029802323,1712.0,-1.0000000029802323
2070000,1.4560021,9.324023e-05,-0.181614,0.002805091,0.06978401,-1.050000000745058,658.25,-1.050000000745058
2075000,1.4561226,9.27364e-05,-0.15769692,0.0029011096,0.0668318,-0.9500000029802322,1508.0,-0.9500000029802322
2080000,1.4562203,9.226717e-05,-0.11704288,0.003530176,0.0646524,-1.0,727.5,-1.0
2085000,1.4566923,9.175977e-05,-0.096245684,0.0030450043,0.06583774,-0.6000000014901161,1595.25,-0.6000000014901161
2090000,1.4568849,9.1258844e-05,-0.080716416,0.0013634171,0.0695282,-1.1000000014901161,306.5,-1.1000000014901161
2095000,1.4572386,9.072167e-05,-0.1160776,0.0051187472,0.06291053,-0.9666666686534882,1608.8333333333333,-0.9666666686534882
2100000,1.457286,9.0243935e-05,-0.108225115,0.0046354444,0.07891628,-0.8500000014901161,621.25,-0.8500000014901161
2105000,1.4573286,8.975133e-05,-0.083596095,0.0009799354,0.06626842,-0.46666666865348816,2064.6666666666665,-0.46666666865348816
2110000,1.4571005,8.9258836e-05,-0.08093218,0.0011713553,0.06133724,-1.0666666676600773,1134.3333333333333,-1.0666666676600773
2115000,1.4573115,8.875004e-05,-0.07262399,0.0022858006,0.07442566,-0.6000000014901161,1221.75,-0.6000000014901161
2120000,1.4576977,8.824737e-05,-0.06291357,0.003647971,0.06661719,-0.9000000022351742,1834.0,-0.9000000022351742
2125000,1.4571843,8.775937e-05,-0.090677515,0.0024991713,0.059787016,-0.9000000022351742,1222.0,-0.9000000022351742
2130000,1.4573233,8.724879e-05,-0.07481912,0.004164194,0.06357037,-1.1500000022351742,1335.5,-1.1500000022351742
2135000,1.4576895,8.6800865e-05,-0.13362603,0.0014171852,0.07264772,-1.0,539.0,-1.0
2140000,1.457705,8.624818e-05,-0.05808807,0.00055523904,0.060542572,-0.5600000023841858,1686.2,-0.5600000023841858
2145000,1.4578215,8.577335e-05,-0.04369074,0.0016868036,0.065091185,-0.8000000044703484,1596.5,-0.8000000044703484
2150000,1.4577914,8.524943e-05,-0.059737764,0.0013158292,0.07344583,-0.8500000014901161,1246.75,-0.8500000014901161
2155000,1.4579631,8.476016e-05,-0.09303532,0.0025338235,0.070374966,-0.3333333333333333,1834.3333333333333,-0.3333333333333333
2160000,1.4579061,8.425771e-05,-0.07371499,0.00061865366,0.064996004,None,None,None
2165000,1.457648,8.376369e-05,-0.06751932,0.0015093078,0.069020525,-0.5,1951.0,-0.5
2170000,1.4575416,8.325183e-05,-0.07427055,0.00062970526,0.06286489,-0.40000000099341076,2079.0,-0.40000000099341076
2175000,1.4574561,8.273354e-05,-0.06624285,0.0018941403,0.061613098,-0.6000000014901161,1851.5,-0.4800000011920929
2180000,1.4572515,8.226183e-05,-0.08216199,0.001982035,0.061518885,-1.0,794.0,-1.050000000745058
2185000,1.4575216,8.174228e-05,-0.05419271,0.0043924428,0.06424195,-1.0,748.5,-1.0
2190000,1.4579872,8.129057e-05,-0.069519915,0.0034860696,0.06949064,-1.0,2204.0,-1.0
2195000,1.4584101,8.074515e-05,-0.03778156,0.00020830752,0.06411504,-0.7000000029802322,2383.0,-0.7000000029802322
2200000,1.4576848,8.023668e-05,-0.04093341,0.0019404481,0.06613894,-0.6400000005960464,1869.4,-0.6400000005960464
2205000,1.4572909,7.9743804e-05,-0.07369098,0.003379287,0.06679419,-1.2000000029802322,1368.0,-1.2000000029802322
2210000,1.4570622,7.924311e-05,-0.09027722,0.0058724787,0.06764519,-1.1200000017881393,1247.4,-1.1200000017881393
2215000,1.4571542,7.873808e-05,-0.050178193,0.002111729,0.06719541,-1.0,859.5,-1.0
2220000,1.4569532,7.824988e-05,-0.10531554,0.0017426017,0.073155396,-0.9000000022351742,1799.0,-0.9000000022351742
2225000,1.4569205,7.773298e-05,-0.067904234,0.0020156812,0.0728398,-0.6000000014901161,2017.5,-0.6000000014901161
2230000,1.4568487,7.725492e-05,-0.08753506,0.00075508025,0.08103431,-0.8666666696468989,1866.6666666666667,-0.8666666696468989
2235000,1.4565344,7.673735e-05,-0.09189765,0.0009289281,0.06773389,-0.8000000044703484,2006.5,-0.8000000044703484
2240000,1.4561934,7.623168e-05,-0.10058576,0.00262656,0.06590163,-0.7333333343267441,1325.1666666666667,-0.7333333343267441
2245000,1.4557128,7.574613e-05,-0.07995784,0.0028153586,0.07047457,-1.2000000029802322,2585.0,-1.2000000029802322
2250000,1.4552754,7.525334e-05,-0.11365991,0.002868365,0.06644441,-0.8500000014901161,1040.5,-0.8500000014901161
2255000,1.4550931,7.476417e-05,-0.07006132,0.001790815,0.06695312,-1.0,406.0,-1.0
2260000,1.4548905,7.424883e-05,-0.14096928,0.0020809176,0.065680444,-0.9200000017881393,1145.0,-0.9200000017881393
2265000,1.4547107,7.377847e-05,-0.14169228,0.0016009822,0.058828752,-0.8400000005960464,1262.2,-0.8400000005960464
2270000,1.4542993,7.322075e-05,-0.06527946,0.0010380454,0.06536059,-0.6000000014901161,1666.0,-0.6000000014901161
2275000,1.454409,7.274208e-05,-0.07159598,0.0015769083,0.06678721,-0.40000000099341076,2199.6666666666665,-0.40000000099341076
2280000,1.4545294,7.2234e-05,-0.056242656,0.0022142106,0.06752525,-1.0,638.5,-1.0
2285000,1.4542555,7.175423e-05,-0.086021796,0.0033850644,0.076019935,-0.9333333348234495,1289.8333333333333,-0.9333333348234495
2290000,1.4541591,7.122741e-05,-0.082209155,0.0030526463,0.06039523,-0.9000000022351742,1748.0,-0.9000000022351742
2295000,1.454024,7.0723574e-05,-0.07317457,0.0025424906,0.07499668,-1.0,618.0,-1.0
2300000,1.4539605,7.026533e-05,-0.11927988,0.0025797426,0.0738852,-0.9200000047683716,1797.6,-0.9200000047683716
2305000,1.4543447,6.975064e-05,-0.06466378,0.002441883,0.06669662,-1.0400000005960464,906.2,-1.0400000005960464
2310000,1.4549016,6.926297e-05,-0.06591012,0.004064362,0.07079599,-0.8000000029802322,1343.8,-0.8000000029802322
2315000,1.455143,6.874414e-05,-0.07092903,0.00251233,0.06461084,-1.0666666676600773,830.0,-1.0666666676600773
2320000,1.4553736,6.825086e-05,-0.11618176,0.0042408966,0.06633081,-1.0,971.75,-1.0
