Steps,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward
2595000,0.62014943,0.00010554943,1.4853260147358216,187.72222222222223,0.5299837,1.485326033214935
2600000,0.64904153,0.00010518672,1.4819260664799538,267.8235294117647,0.4580733,1.4819260882213712
2605000,0.6535214,0.000104807594,1.4781042614047388,293.4,0.45887268,1.478104273757587
2610000,0.66582626,0.00010442582,1.481020257654235,303.6666666666667,0.5266501,1.4810202498920262
2615000,0.67039025,0.000104055856,1.477710043307032,257.8333333333333,0.49849606,1.477710024246739
2620000,0.66489667,0.00010368917,1.481936193074684,270.35714285714283,0.46978042,1.4819362039145614
2625000,0.6696139,0.00010331255,1.4799358994280964,318.25,0.4792473,1.4799359066411852
2630000,0.6653058,0.000102941325,1.465840854167374,262.0,0.48617065,1.4640282386810415
2635000,0.6515645,0.00010256107,1.4834762766057186,270.7142857142857,0.5035829,1.4843638937565542
2640000,0.662,0.00010219105,1.4835327574334718,258.1666666666667,0.51450914,1.48333775573165
2645000,0.65550303,0.00010182484,1.4849934269819929,242.31578947368422,0.5271364,1.4849934274526804
2650000,0.6460837,0.000101443744,1.321819751531453,276.42105263157896,0.51252574,1.321819760089152
2655000,0.6940258,0.000101059064,1.4833565124618753,219.1304347826087,0.5083737,1.4828348719536073
2660000,0.7486996,0.00010068713,1.4599453052550189,271.625,0.4828913,1.4604266450041905
2665000,0.7342789,0.00010031212,1.477602116529373,248.3684210526316,0.5157577,1.478078586095944
2670000,0.7343634,9.993811e-05,1.4805885853364997,267.6,0.4518726,1.480588577936093
2675000,0.7376051,9.955928e-05,1.4723046605902104,288.53333333333336,0.46908042,1.4723046723132331
2680000,0.7484676,9.918181e-05,1.4828455459478391,248.58823529411765,0.47050643,1.4828455300234697
2685000,0.74175143,9.881381e-05,1.484307482391816,258.22222222222223,0.48276114,1.4843074726458225
2690000,0.74664545,9.84502e-05,1.4778795250553873,240.94117647058823,0.4508962,1.4778795265318716
2695000,0.737186,9.807497e-05,1.4619654010992538,320.6,0.4425477,1.4619654008497796
2700000,0.71019644,9.769002e-05,1.3003159092740446,485.3,0.47999564,1.3003159145649987
2705000,0.6802322,9.7309865e-05,1.475095410365005,274.6,0.44736457,1.4750272224191576
2710000,0.67473936,9.6936266e-05,1.4816521864767023,263.57894736842104,0.4820583,1.4813720849575476
2715000,0.629883,9.655626e-05,1.4812614435357319,264.15,0.4835761,1.481261441251263
2720000,0.64904886,9.6176904e-05,1.4839413852036418,246.57142857142858,0.49474046,1.4839628345100209
2725000,0.64507693,9.580833e-05,1.475805268112572,262.35,0.498082,1.4761722853540309
2730000,0.65928626,9.543889e-05,1.4799882376573237,278.4375,0.46522442,1.479988248058362
2735000,0.6376397,9.507117e-05,1.4737288532612236,289.4117647058824,0.50049853,1.4737288411706686
2740000,0.6267674,9.469222e-05,1.4869178591552434,225.57894736842104,0.4615576,1.4869178517378474
2745000,0.6490565,9.431408e-05,1.4773837372895033,298.8333333333333,0.4554001,1.477383754733536
2750000,0.66765803,9.394278e-05,1.477101828170508,330.0,0.46568185,1.4771018102099853
2755000,0.6680335,9.3561684e-05,1.446639607193317,276.76190476190476,0.5255935,1.4466395971498318
2760000,0.6796658,9.318409e-05,1.484793846163794,224.72727272727272,0.5264644,1.4847938239743763
2765000,0.68593246,9.2814924e-05,1.4780272034839328,235.25,0.45731214,1.478027171746362
2770000,0.6713192,9.24385e-05,1.4716375168469054,299.3809523809524,0.5022977,1.4704062503762543
