Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
2770000,1.3461381,0.00013395821,-0.03248059,-0.0875000013038516,248.0,-0.0875000013038516
2775000,1.3457571,0.0001336441,-0.031200597,-0.07916666784634192,248.0,-0.0789473695974601
2780000,1.3455719,0.00013337481,-0.031186244,-0.06666666766007741,248.0,-0.07058823634596433
2785000,1.3455718,0.00013305822,-0.030486295,-0.07916666784634192,248.0,-0.07916666784634192
2790000,1.3455719,0.00013274384,-0.03178396,-0.07500000111758709,248.5,-0.07368421162429609
2795000,1.3455719,0.00013247409,-0.030739587,-0.07500000111758709,248.0,-0.07647058937479467
2800000,1.345433,0.00013215748,-0.032071434,-0.07083333438883226,248.0,-0.07083333469927311
2805000,1.3450314,0.00013184336,-0.032104865,-0.04583333401630322,248.0,-0.047368421758476054
2810000,1.3450313,0.0001315741,-0.030805448,-0.033333333830038704,248.0,-0.03529411817298216
2815000,1.3450314,0.00013125749,-0.031385265,-0.058333334202567734,248.0,-0.058333334202567734
2820000,1.3450314,0.00013094339,-0.031910084,-0.09166666803260644,248.0,-0.09473684430122375
2825000,1.3450313,0.00013067409,-0.031061728,-0.041666667287548385,248.0,-0.05294117725947324
2830000,1.3447802,0.00013035748,-0.030174524,-0.06666666766007741,248.0,-0.06666666766007741
2835000,1.3446994,0.0001300434,-0.02985479,-0.0541666674738129,248.0,-0.05789473770480407
2840000,1.3446995,0.0001297741,-0.029789424,-0.058333334202567734,248.0,-0.05294117725947324
2845000,1.3446995,0.00012945749,-0.031545185,-0.05000000074505806,248.0,-0.05000000074505806
2850000,1.3446994,0.00012914313,-0.030479833,-0.06666666766007741,248.5,-0.05789473770480407
2855000,1.34457,0.00012887339,-0.03039663,-0.08333333457509677,248.0,-0.08823529587072484
2860000,1.3443182,0.00012855674,-0.02882461,-0.058333334202567734,248.0,-0.058333334202567734
2865000,1.3443184,0.00012824265,-0.030313592,-0.07083333438883226,248.0,-0.08947368554378811
2870000,1.3443183,0.00012797337,-0.029380446,-0.07500000111758709,248.0,-0.05294117769774269
2875000,1.3443182,0.00012765676,-0.02917477,-0.041666667287548385,248.0,-0.041666667287548385
2880000,1.3443184,0.00012734266,-0.029267794,-0.058333334202567734,248.0,-0.07368421162429609
2885000,1.3436414,0.00012707336,-0.028873926,-0.08333333457509677,248.0,-0.0588235302883036
2890000,1.3436414,0.00012675677,-0.029657353,-0.05000000074505806,248.0,-0.05000000074505806
2895000,1.3436414,0.00012644264,-0.029067898,-0.04583333401630322,248.0,-0.047368421758476054
2900000,1.3436414,0.00012617337,-0.028827885,-0.058333334202567734,248.0,-0.05294117725947324
2905000,1.3436414,0.00012585676,-0.029994795,-0.0541666674738129,248.0,-0.0541666674738129
2910000,1.3435464,0.0001255424,-0.0293811,-0.07500000111758709,248.5,-0.0789473695974601
2915000,1.3435003,0.00012527267,-0.029054727,-0.05000000074505806,248.0,-0.05294117769774269
2920000,1.3435001,0.00012495606,-0.029329237,-0.06666666766007741,248.0,-0.06666666766007741
2925000,1.3435001,0.00012464193,-0.029193955,-0.07916666784634192,248.0,-0.09444444626569748
2930000,1.3435003,0.00012437264,-0.029774848,-0.05000000074505806,248.0,-0.04444444510671827
2935000,1.3434622,0.00012405605,-0.029454118,-0.06250000093132257,248.0,-0.06250000093132257
2940000,1.3433524,0.00012374193,-0.029988527,-0.05000000074505806,248.0,-0.05000000074505806
2945000,1.3433524,0.00012347265,-0.028507462,-0.02500000037252903,248.0,-0.033333333830038704
2950000,1.3433523,0.00012315603,-0.029408246,-0.0541666674738129,248.0,-0.0541666674738129
2955000,1.3433524,0.00012284194,-0.028628573,-0.06250000093132257,248.0,-0.06666666766007741
2960000,1.3433524,0.00012257264,-0.028395291,-0.033333333830038704,248.0,-0.03888888946837849
2965000,1.3431218,0.00012225604,-0.028521378,-0.06250000093132257,248.0,-0.06250000093132257
2970000,1.3430476,0.000121941695,-0.02766664,-0.05000000074505806,248.5,-0.05555555638339785
2975000,1.3430476,0.00012167193,-0.027454305,-0.05000000074505806,248.0,-0.04444444510671827
2980000,1.3430477,0.00012135533,-0.028233046,-0.05000000074505806,248.0,-0.05000000074505806
2985000,1.3430477,0.00012104122,-0.026860725,-0.041666667287548385,248.0,-0.04444444552063942
2990000,1.3428353,0.00012077193,-0.02728262,-0.05000000074505806,248.0,-0.04444444510671827
2995000,1.3424222,0.00012045532,-0.026809711,-0.08333333457509677,248.0,-0.08333333519597848
3000000,1.3424222,0.00012014121,-0.026049918,-0.05000000074505806,248.0,-0.05555555638339785
3005000,1.3424222,0.00011987194,-0.02698974,-0.1083333349476258,248.0,-0.08333333457509677
3010000,1.3424222,0.00011955533,-0.02676149,-0.06666666766007741,248.0,-0.06666666766007741
3015000,1.3424222,0.00011924123,-0.026603183,-0.04583333401630322,248.0,-0.04444444510671827
3020000,1.3415735,0.00011897193,-0.02562638,-0.016666666915019352,248.0,-0.027777778191698924
3025000,1.3415735,0.00011865532,-0.025596445,-0.041666667287548385,248.0,-0.041666667287548385
3030000,1.3415734,0.00011834098,-0.026508143,-0.09166666803260644,248.5,-0.1055555571284559
3035000,1.3415735,0.00011807121,-0.025816996,-0.041666667287548385,248.0,-0.04444444510671827
3040000,1.3415735,0.000117754615,-0.025671488,-0.05000000074505806,248.0,-0.05000000074505806
3045000,1.3412175,0.000117440504,-0.026446128,-0.04583333401630322,248.0,-0.03888888946837849
3050000,1.3410445,0.0001171712,-0.02619577,-0.05000000074505806,248.0,-0.05555555679731899
3055000,1.3410445,0.00011685461,-0.026707375,-0.06250000093132257,248.0,-0.06250000093132257
3060000,1.3410445,0.000116540505,-0.02606535,-0.0541666674738129,248.0,-0.05555555638339785
3065000,1.3410445,0.000116271214,-0.025949264,-0.08333333457509677,248.0,-0.0722222232984172
3070000,1.340918,0.0001159546,-0.026011711,-0.05000000074505806,248.0,-0.05000000105549892
3075000,1.3405515,0.0001156405,-0.02606557,-0.05000000074505806,248.0,-0.06111111202173763
3080000,1.3405515,0.000115371215,-0.025968498,-0.02500000037252903,248.0,-0.022222222553359136
3085000,1.3405515,0.000115054594,-0.025738675,-0.058333334202567734,248.0,-0.058333334202567734
3090000,1.3405516,0.00011474026,-0.025776383,-0.037500000558793545,248.5,-0.033333333830038704
3095000,1.3405515,0.0001144705,-0.025903145,-0.058333334202567734,248.0,-0.05555555638339785
3100000,1.3402916,0.00011415389,-0.026667327,-0.06250000093132257,248.0,-0.06250000093132257
3105000,1.3402082,0.00011383978,-0.027091295,-0.041666667287548385,248.0,-0.05000000074505806
3110000,1.3402083,0.000113570495,-0.026426142,-0.041666667287548385,248.0,-0.033333333830038704
3115000,1.3402082,0.00011325389,-0.027748149,-0.058333334202567734,248.0,-0.058333334202567734
3120000,1.3402082,0.00011293978,-0.027005572,-0.037500000558793545,248.0,-0.033333333830038704
3125000,1.340065,0.0001126705,-0.02644283,-0.058333334202567734,248.0,-0.05555555638339785
3130000,1.3397862,0.00011235389,-0.025958221,-0.07500000111758709,248.0,-0.07500000142802794
3135000,1.339786,0.00011203977,-0.026115626,-0.033333333830038704,248.0,-0.03888888946837849
3140000,1.3397862,0.000111770496,-0.026949782,-0.06666666766007741,248.0,-0.05000000074505806
3145000,1.3397862,0.000111453875,-0.026264077,-0.04583333401630322,248.0,-0.04583333401630322
3150000,1.339786,0.00011113953,-0.025899187,-0.04583333401630322,248.5,-0.05555555638339785
3155000,1.3391169,0.00011086978,-0.0260051,-0.06666666766007741,248.0,-0.05000000074505806
3160000,1.3391168,0.00011055316,-0.024813669,-0.04583333401630322,248.0,-0.04583333401630322
3165000,1.3391168,0.00011023906,-0.0251472,-0.05000000074505806,248.0,-0.04444444510671827
3170000,1.3391169,0.00010996978,-0.025452238,-0.033333333830038704,248.0,-0.04444444510671827
3175000,1.3391168,0.00010965316,-0.025960613,-0.0541666674738129,248.0,-0.0541666674738129
3180000,1.3387017,0.00010933906,-0.025170123,-0.04583333401630322,248.0,-0.05555555638339785
3185000,1.3384999,0.00010906978,-0.024654333,-0.041666667287548385,248.0,-0.033333333830038704
3190000,1.3384998,0.00010875317,-0.025384475,-0.0541666674738129,248.0,-0.0541666674738129
3195000,1.3384999,0.00010843907,-0.02483963,-0.06666666766007741,248.0,-0.06111111202173763
3200000,1.3384999,0.00010816978,-0.024639068,-0.033333333830038704,248.0,-0.05000000074505806
3205000,1.3384326,0.00010785317,-0.024642287,-0.033333333830038704,248.0,-0.033333333830038704
3210000,1.3382379,0.00010753881,-0.023895223,-0.05000000074505806,248.5,-0.04444444510671827
3215000,1.3382379,0.00010726905,-0.024586843,-0.06666666766007741,248.0,-0.06666666766007741
3220000,1.3382379,0.00010695244,-0.02486011,-0.0541666674738129,248.0,-0.0541666674738129
3225000,1.3382379,0.00010663834,-0.023088126,-0.004166666728754838,248.0,-0.005555555638339784
3230000,1.3382379,0.00010636906,-0.02355929,-0.06666666766007741,248.0,-0.04444444510671827
3235000,1.3378407,0.000106052445,-0.023305472,-0.07083333438883226,248.0,-0.07083333438883226
3240000,1.3377132,0.00010573834,-0.023093829,-0.041666667287548385,248.0,-0.033333333830038704
3245000,1.3377131,0.000105469066,-0.022438217,-0.058333334202567734,248.0,-0.06111111202173763
3250000,1.3377131,0.000105152445,-0.022622872,-0.037500000558793545,248.0,-0.037500000558793545
3255000,1.3377132,0.000104838335,-0.023201887,-0.058333334202567734,248.0,-0.04444444510671827
3260000,1.3374937,0.00010456906,-0.022745838,-0.041666667287548385,248.0,-0.06111111202173763
3265000,1.3370668,0.00010425245,-0.023550238,-0.05000000074505806,248.0,-0.05000000074505806
3270000,1.3370668,0.000103938095,-0.023545193,-0.0541666674738129,248.5,-0.05000000074505806
3275000,1.3370668,0.00010366834,-0.02360345,-0.06666666766007741,248.0,-0.06666666766007741
3280000,1.3370668,0.000103351726,-0.02435586,-0.07083333438883226,248.0,-0.07083333438883226
3285000,1.3370668,0.00010303762,-0.02417237,-0.05000000074505806,248.0,-0.05555555638339785
3290000,1.336382,0.00010276835,-0.02320907,-0.02500000037252903,248.0,-0.027777778191698924
3295000,1.336382,0.00010245173,-0.02342187,-0.041666667287548385,248.0,-0.041666667287548385
3300000,1.3363819,0.00010213763,-0.023630058,-0.05000000074505806,248.0,-0.05555555638339785
3305000,1.336382,0.00010186834,-0.023187738,-0.07500000111758709,248.0,-0.061111112435658775
3310000,1.336382,0.00010155174,-0.023837835,-0.037500000558793545,248.0,-0.037500000558793545
3315000,1.3360649,0.00010123762,-0.02328065,-0.058333334202567734,248.0,-0.05000000074505806
3320000,1.3359107,0.00010096835,-0.022934219,-0.07500000111758709,248.0,-0.07777777893675698
3325000,1.3359106,0.00010065173,-0.022802865,-0.029166667101283867,248.0,-0.029166667101283867
3330000,1.3359107,0.00010033737,-0.022996401,-0.06666666766007741,248.5,-0.05555555638339785
3335000,1.3359107,0.00010006763,-0.022890398,-0.058333334202567734,248.0,-0.0722222232984172
3340000,1.3358072,9.9751014e-05,-0.024352724,-0.041666667287548385,248.0,-0.04166666759798924
3345000,1.3355083,9.94369e-05,-0.021648742,-0.033333333830038704,248.0,-0.033333333830038704
3350000,1.3355083,9.916764e-05,-0.021905968,-0.05000000074505806,248.0,-0.04444444510671827
3355000,1.3355083,9.885101e-05,-0.022120185,-0.09583333476136129,248.0,-0.09583333476136129
3360000,1.3355083,9.853691e-05,-0.021888755,-0.033333333830038704,248.0,-0.03888888946837849
3365000,1.3355083,9.826762e-05,-0.021649826,-0.05000000074505806,248.0,-0.03888888946837849
3370000,1.335216,9.7951015e-05,-0.021143248,-0.037500000558793545,248.0,-0.037500000558793545
3375000,1.3351222,9.7636905e-05,-0.020684067,-0.05000000074505806,248.0,-0.05000000074505806
3380000,1.3351222,9.736763e-05,-0.022081994,-0.07500000111758709,248.0,-0.06666666766007741
3385000,1.3351222,9.705101e-05,-0.02104184,-0.05000000074505806,248.0,-0.05000000074505806
3390000,1.3351222,9.673666e-05,-0.02112135,-0.041666667287548385,248.5,-0.03888888946837849
3395000,1.3349969,9.64669e-05,-0.020917395,-0.07500000111758709,248.0,-0.06666666766007741
3400000,1.3347532,9.615029e-05,-0.021681214,-0.0541666674738129,248.0,-0.0541666674738129
3405000,1.3347533,9.583618e-05,-0.021349717,-0.05000000074505806,248.0,-0.04444444510671827
3410000,1.3347532,9.556691e-05,-0.020713778,-0.06666666766007741,248.0,-0.06666666766007741
3415000,1.3347532,9.525029e-05,-0.021438558,-0.041666667287548385,248.0,-0.041666667287548385
3420000,1.3347533,9.4936186e-05,-0.021172043,-0.0875000013038516,248.0,-0.10000000149011612
3425000,1.3343525,9.46669e-05,-0.021147639,-0.016666666915019352,248.0,-0.027777778191698924
3430000,1.3343525,9.43503e-05,-0.020869004,-0.0875000013038516,248.0,-0.0875000013038516
3435000,1.3343525,9.4036186e-05,-0.020815803,-0.033333333830038704,248.0,-0.022222222553359136
3440000,1.3343525,9.37669e-05,-0.020668313,-0.033333333830038704,248.0,-0.04444444510671827
3445000,1.3343525,9.34503e-05,-0.021771286,-0.05000000074505806,248.0,-0.05000000074505806
3450000,1.3339926,9.3135954e-05,-0.020426042,-0.037500000558793545,248.5,-0.027777778191698924
3455000,1.3338186,9.286618e-05,-0.019929735,-0.041666667287548385,248.0,-0.05000000074505806
3460000,1.3338186,9.254957e-05,-0.020400349,-0.037500000558793545,248.0,-0.037500000558793545
3465000,1.3338186,9.223548e-05,-0.020538026,-0.06666666766007741,248.0,-0.06666666766007741
3470000,1.3338186,9.196618e-05,-0.020803884,-0.058333334202567734,248.0,-0.06111111202173763
3475000,1.33377,9.164958e-05,-0.02132592,-0.033333333830038704,248.0,-0.033333333830038704
3480000,1.3336296,9.133547e-05,-0.020939473,-0.037500000558793545,248.0,-0.03888888946837849
3485000,1.3336295,9.1066184e-05,-0.020851906,-0.033333333830038704,248.0,-0.033333333830038704
3490000,1.3336297,9.074957e-05,-0.02097515,-0.05000000074505806,248.0,-0.05000000074505806
3495000,1.3336296,9.043547e-05,-0.02053449,-0.0541666674738129,248.0,-0.05000000074505806
3500000,1.3336295,9.0166184e-05,-0.021282854,-0.05000000074505806,248.0,-0.05555555638339785
3505000,1.333455,8.9849564e-05,-0.020948183,-0.05000000074505806,248.0,-0.05000000074505806
3510000,1.3333988,8.953523e-05,-0.020789148,-0.0541666674738129,248.5,-0.05000000074505806
3515000,1.3333988,8.9265464e-05,-0.021103572,-0.033333333830038704,248.0,-0.04444444510671827
3520000,1.3333988,8.8948844e-05,-0.021346122,-0.037500000558793545,248.0,-0.037500000558793545
3525000,1.3333988,8.863474e-05,-0.020986434,-0.020833333643774193,248.0,-0.02352941211532144
3530000,1.3333085,8.836546e-05,-0.02108865,-0.041666667287548385,248.0,-0.03157894783898404
3535000,1.3331327,8.8048844e-05,-0.019616175,-0.041666667287548385,248.0,-0.041666667287548385
3540000,1.3331329,8.773474e-05,-0.020100733,-0.041666667287548385,248.0,-0.0588235302883036
3545000,1.3331329,8.7465465e-05,-0.020095931,-0.02500000037252903,248.0,-0.01578947391949202
3550000,1.3331327,8.714885e-05,-0.0200786,-0.033333333830038704,248.0,-0.033333333830038704
3555000,1.3331329,8.683474e-05,-0.019412758,-0.037500000558793545,248.0,-0.03529411817298216
3560000,1.3330693,8.656545e-05,-0.019543868,-0.05000000074505806,248.0,-0.047368421758476054
3565000,1.3330692,8.6248845e-05,-0.020241309,-0.0541666674738129,248.0,-0.0541666674738129
3570000,1.3330693,8.5934495e-05,-0.019743264,-0.041666667287548385,248.5,-0.0294117651441518
3575000,1.3330693,8.566474e-05,-0.019828716,-0.06666666766007741,248.0,-0.06842105365113209
3580000,1.3330692,8.534814e-05,-0.018881494,-0.02500000037252903,248.0,-0.02500000037252903
3585000,1.332957,8.503402e-05,-0.019708967,-0.07083333438883226,248.0,-0.07647058937479467
3590000,1.3329024,8.476475e-05,-0.018781202,-0.033333333830038704,248.0,-0.04210526378531205
3595000,1.3329026,8.444814e-05,-0.018676113,-0.041666667287548385,248.0,-0.041666667287548385
3600000,1.3329026,8.413404e-05,-0.019451894,-0.041666667287548385,248.0,-0.04117647120181252
3605000,1.3329024,8.386475e-05,-0.019304736,-0.02500000037252903,248.0,-0.03157894783898404
3610000,1.3328537,8.354813e-05,-0.01939383,-0.029166667101283867,248.0,-0.029166667101283867
3615000,1.3327117,8.323403e-05,-0.019095447,-0.04583333401630322,248.0,-0.0588235302883036
3620000,1.3327118,8.296475e-05,-0.019102763,-0.041666667287548385,248.0,-0.03157894783898404
3625000,1.3327119,8.2648134e-05,-0.019507263,-0.029166667101283867,248.0,-0.029166667101283867
3630000,1.3327118,8.2333776e-05,-0.01912107,-0.02500000037252903,248.5,-0.02352941211532144
3635000,1.3327118,8.206403e-05,-0.018720433,-0.05000000074505806,248.0,-0.04210526378531205
3640000,1.332489,8.1747414e-05,-0.019304018,-0.0541666674738129,248.0,-0.0541666674738129
3645000,1.3324174,8.143331e-05,-0.019776998,-0.058333334202567734,248.0,-0.0588235302883036
3650000,1.3324175,8.116403e-05,-0.019864935,-0.041666667287548385,248.0,-0.047368421758476054
3655000,1.3324176,8.0847414e-05,-0.020420086,-0.05000000074505806,248.0,-0.05000000074505806
3660000,1.3324174,8.0533304e-05,-0.01940921,-0.0541666674738129,248.0,-0.0588235302883036
3665000,1.3323592,8.026402e-05,-0.01976781,-0.041666667287548385,248.0,-0.04210526378531205
3670000,1.3322458,7.9947415e-05,-0.019766238,-0.04583333401630322,248.0,-0.04583333401630322
3675000,1.332246,7.963331e-05,-0.019873684,-0.04583333401630322,248.0,-0.04705882423064288
3680000,1.332246,7.9364014e-05,-0.020126715,-0.08333333457509677,248.0,-0.06842105365113209
3685000,1.3322458,7.904741e-05,-0.020997142,-0.07916666784634192,248.0,-0.07916666815678279
3690000,1.3322461,7.873306e-05,-0.02006041,-0.041666667287548385,248.5,-0.04117647120181252
3695000,1.3318002,7.84633e-05,-0.019431446,-0.033333333830038704,248.0,-0.03684210581214804
3700000,1.3318002,7.8146695e-05,-0.01967497,-0.029166667101283867,248.0,-0.029166667101283867
3705000,1.3318002,7.783259e-05,-0.019491281,-0.037500000558793545,248.0,-0.05294117769774269
3710000,1.3318002,7.75633e-05,-0.01946304,-0.058333334202567734,248.0,-0.03684210581214804
3715000,1.3318002,7.72467e-05,-0.019310914,-0.05000000074505806,248.0,-0.05000000074505806
3720000,1.3316098,7.6932585e-05,-0.019300673,-0.037500000558793545,248.0,-0.04705882423064288
3725000,1.3315173,7.6663295e-05,-0.019112155,-0.09166666803260644,248.0,-0.06315789567796808
3730000,1.3315173,7.63467e-05,-0.018978667,-0.058333334202567734,248.0,-0.058333334513008595
3735000,1.3315173,7.6032586e-05,-0.020389324,-0.0541666674738129,248.0,-0.0588235302883036
3740000,1.3315173,7.576332e-05,-0.01993376,-0.06666666766007741,248.0,-0.05789473770480407
3745000,1.3314327,7.5446704e-05,-0.01901855,-0.05000000074505806,248.0,-0.05000000074505806
3750000,1.3311883,7.513234e-05,-0.01893884,-0.04583333401630322,248.5,-0.04705882423064288
3755000,1.3311883,7.486258e-05,-0.019032825,-0.016666666915019352,248.0,-0.026315789865820033
3760000,1.3311883,7.454598e-05,-0.019974703,-0.058333334202567734,248.0,-0.058333334202567734
3765000,1.3311883,7.4231866e-05,-0.01931732,-0.033333333830038704,248.0,-0.02352941211532144
3770000,1.3311883,7.396259e-05,-0.019386208,-0.016666666915019352,248.0,-0.03157894783898404
3775000,1.3309406,7.364598e-05,-0.018812027,-0.07916666784634192,248.0,-0.07916666784634192
3780000,1.3308611,7.333187e-05,-0.019109229,-0.07083333438883226,248.0,-0.06470588331713396
3785000,1.3308611,7.3062576e-05,-0.01900109,-0.07500000111758709,248.0,-0.07894736998959591
