Steps,Policy/Extrinsic Value Estimate,Policy/GAIL Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Policy/GAIL Reward
285000,27.21591,14.001569,6.592346,1.0000002e-05,None,None,None,None
290000,27.899353,14.118944,6.592592,1.0000002e-05,None,None,None,None
295000,29.652014,14.494587,6.4929614,1.0000002e-05,None,None,None,None
300000,28.776949,14.16181,6.575593,1.0000002e-05,-1.8016746727959496,4981.0,-1.9978960227083669,326.80974973560393
305000,29.151905,14.209496,6.5937877,1.0000002e-05,None,None,0.356759374961257,88.97984322160482
310000,29.348495,13.964079,6.635134,1.0000002e-05,None,None,None,None
315000,29.616602,14.123614,6.6097775,1.0000002e-05,None,None,None,None
320000,31.022455,14.5029955,6.5802155,1.0000002e-05,None,None,None,None
325000,31.832235,14.53835,6.5581565,1.0000002e-05,None,None,None,None
330000,31.809246,14.525172,6.657636,1.0000002e-05,None,None,None,None
335000,31.313574,14.123662,6.6857753,1.0000002e-05,None,None,None,None
340000,32.4441,14.575064,6.6335106,1.0000002e-05,None,None,None,None
345000,32.396973,14.54357,6.6818204,1.0000002e-05,None,None,None,None
350000,32.538223,14.3448305,6.660085,1.0000002e-05,None,None,None,None
355000,32.753136,14.333559,6.6302376,1.0000002e-05,None,None,None,None
360000,33.85059,14.826146,6.647231,1.0000002e-05,-1.3781999017413302,4981.0,-1.5332255834734745,444.67731344682926
365000,33.42549,14.915912,6.576484,1.0000002e-05,None,None,0.32708227483090013,81.88625696953386
370000,33.901024,14.700442,6.6253867,1.0000002e-05,None,None,None,None
375000,34.030834,14.505163,6.693569,1.0000002e-05,None,None,None,None
380000,35.072914,14.653503,6.7520504,1.0000002e-05,None,None,None,None
385000,35.25933,14.739746,6.7452474,1.0000002e-05,None,None,None,None
390000,35.300404,14.566094,6.6803226,1.0000002e-05,None,None,None,None
395000,36.919746,15.168821,6.6420455,1.0000002e-05,None,None,None,None
400000,37.483776,15.261559,6.6860147,1.0000002e-05,None,None,None,None
405000,36.957706,15.110132,6.6575394,1.0000002e-05,None,None,None,None
410000,38.467033,14.908102,6.684723,1.0000002e-05,None,None,None,None
415000,37.97529,14.973988,6.67394,1.0000002e-05,None,None,None,None
420000,39.053978,15.23711,6.614758,1.0000002e-05,-1.5106544389263945,4981.0,-1.2989964317636227,337.4330161442895
425000,38.338028,15.067256,6.493765,1.0000002e-05,None,None,-3.838891834951937,71.01503228768706
430000,38.934254,15.046236,6.573185,1.0000002e-05,None,None,None,None
435000,39.206688,14.783888,6.7228227,1.0000002e-05,None,None,None,None
440000,40.000607,15.287548,6.6802063,1.0000002e-05,None,None,None,None
445000,40.697594,15.08932,6.791926,1.0000002e-05,None,None,None,None
450000,41.35353,14.996214,6.8094077,1.0000002e-05,None,None,None,None
455000,41.417812,14.921481,6.734936,1.0000002e-05,None,None,None,None
460000,40.20653,14.698907,6.698814,1.0000002e-05,None,None,None,None
465000,42.991188,15.402079,6.6245427,1.0000002e-05,None,None,None,None
470000,41.35498,14.689085,6.673116,1.0000002e-05,None,None,None,None
475000,41.70199,14.881986,6.678497,1.0000002e-05,None,None,None,None
480000,43.443134,15.073311,6.7100263,1.0000002e-05,-5.515602734516203,4981.0,-5.574961913278623,224.96831460271707
485000,42.746628,15.22645,6.6506357,1.0000002e-05,None,None,-4.862652167677879,49.682020518928766
490000,44.718334,15.225334,6.7192955,1.0000002e-05,None,None,None,None
495000,45.0159,15.181633,6.724151,1.0000002e-05,None,None,None,None
500000,44.558327,15.306702,6.6637244,1.0000002e-05,None,None,None,None
505000,45.770927,15.32715,6.7017226,1.0000002e-05,None,None,None,None
510000,45.463676,15.065974,6.762239,1.0000002e-05,None,None,None,None
515000,46.095085,15.28466,6.707035,1.0000002e-05,None,None,None,None
520000,47.197315,15.124932,6.738525,1.0000002e-05,None,None,None,None
525000,48.503704,15.545758,6.6926208,1.0000002e-05,None,None,None,None
530000,48.2227,15.333189,6.75008,1.0000002e-05,None,None,None,None
535000,47.187325,14.977364,6.7787323,1.0000002e-05,None,None,None,None
540000,46.538754,14.791944,6.7033973,1.0000002e-05,-2.063043076765098,4981.0,-1.9944704188118605,289.15338585521516
545000,48.027287,15.049014,6.6887336,1.0000002e-05,None,None,-2.8173426624853164,55.93301017023623
550000,49.590607,15.260383,6.7487435,1.0000002e-05,None,None,None,None
555000,48.947124,15.088765,6.8007407,1.0000002e-05,None,None,None,None
560000,50.096767,15.264735,6.7497444,1.0000002e-05,None,None,None,None
565000,51.362854,15.3266735,6.6898885,1.0000002e-05,None,None,None,None
570000,51.391857,15.330115,6.727593,1.0000002e-05,None,None,None,None
575000,51.16355,15.353762,6.6590424,1.0000002e-05,None,None,None,None
580000,50.187695,15.014301,6.7788196,1.0000002e-05,None,None,None,None
585000,51.120224,15.149228,6.743103,1.0000002e-05,None,None,None,None
590000,51.265034,15.204033,6.7295647,1.0000002e-05,None,None,None,None
595000,52.046135,15.271983,6.744168,1.0000002e-05,None,None,None,None
600000,53.15648,15.380252,6.7249165,1.0000002e-05,-3.7148189849409996,4981.0,-3.2641055674122814,276.46093349291584
605000,53.329414,15.246834,6.729321,1.0000002e-05,None,None,-8.672666907310486,20.20206813234836
610000,53.737495,15.051324,6.7454667,1.0000002e-05,None,None,None,None
615000,54.284252,15.268377,6.730566,1.0000002e-05,None,None,None,None
620000,54.969303,15.281051,6.737701,1.0000002e-05,None,None,None,None
625000,55.07052,15.20298,6.764852,1.0000002e-05,None,None,None,None
630000,54.684498,15.06158,6.7374377,1.0000002e-05,None,None,None,None
635000,56.700977,15.189894,6.7763844,1.0000002e-05,None,None,None,None
640000,56.38038,14.890794,6.757038,1.0000002e-05,None,None,None,None
645000,57.04021,15.2424755,6.794703,1.0000002e-05,None,None,None,None
650000,57.249767,15.146222,6.730934,1.0000002e-05,None,None,None,None
655000,56.348694,14.879396,6.7162347,1.0000002e-05,None,None,None,None
660000,56.409157,14.805838,6.7027936,1.0000002e-05,-2.290815325732789,4981.0,-2.178332091203298,152.9583960268964
665000,56.64599,15.109632,6.6722956,1.0000002e-05,None,None,-3.528130474034697,13.997529885731637
670000,56.9908,15.1086855,6.673659,1.0000002e-05,None,None,None,None
675000,56.786385,14.996577,6.7346573,1.0000002e-05,None,None,None,None
680000,57.631874,15.008829,6.7559495,1.0000002e-05,None,None,None,None
685000,58.309166,15.026886,6.730604,1.0000002e-05,None,None,None,None
690000,58.380184,15.101861,6.7337303,1.0000002e-05,None,None,None,None
695000,58.88545,15.100879,6.7696533,1.0000002e-05,None,None,None,None
700000,58.04219,15.024816,6.74436,1.0000002e-05,None,None,None,None
705000,59.155823,14.998576,6.786379,1.0000002e-05,None,None,None,None
710000,60.197342,15.039644,6.80908,1.0000002e-05,None,None,None,None
715000,59.9229,15.064491,6.7301254,1.0000002e-05,None,None,None,None
720000,58.58902,14.804107,6.7282267,1.0000002e-05,-3.1044644518118125,4981.0,-2.1797253419179468,266.79934802189234
725000,60.33302,14.971397,6.793579,1.0000002e-05,None,None,-7.728160941274837,155.15795903559774
730000,60.87887,15.037946,6.793596,1.0000002e-05,None,None,None,None
735000,61.169678,15.057182,6.774584,1.0000002e-05,None,None,None,None
740000,61.8947,15.011118,6.8024406,1.0000002e-05,None,None,None,None
745000,61.27749,14.821344,6.8028464,1.0000002e-05,None,None,None,None
750000,61.0088,14.759568,6.779169,1.0000002e-05,None,None,None,None
755000,60.427803,14.710901,6.763714,1.0000002e-05,None,None,None,None
760000,61.303673,14.885831,6.784092,1.0000002e-05,None,None,None,None
765000,62.851326,14.831877,6.7851806,1.0000002e-05,None,None,None,None
770000,62.681454,14.764337,6.7710776,1.0000002e-05,None,None,None,None
775000,63.44686,14.989115,6.775234,1.0000002e-05,None,None,None,None
780000,64.27033,14.927207,6.8099675,1.0000002e-05,-4.834220882800461,4981.0,-4.718237883824623,109.61913220116404
785000,64.08179,14.973727,6.722872,1.0000002e-05,None,None,-5.414135683444329,35.100405522855
790000,64.24927,14.736058,6.7688117,1.0000002e-05,None,None,None,None
795000,64.28007,14.752319,6.747907,1.0000002e-05,None,None,None,None
800000,63.779125,14.887327,6.781057,1.0000002e-05,None,None,None,None
805000,65.461716,14.878825,6.8414674,1.0000002e-05,None,None,None,None
810000,65.03623,14.719635,6.79067,1.0000002e-05,None,None,None,None
815000,65.11527,14.772881,6.783688,1.0000002e-05,None,None,None,None
820000,64.9535,14.632075,6.786448,1.0000002e-05,None,None,None,None
825000,65.62288,14.680929,6.786841,1.0000002e-05,None,None,None,None
830000,65.44662,14.742953,6.7758317,1.0000002e-05,None,None,None,None
835000,66.59579,14.629278,6.7930303,1.0000002e-05,None,None,None,None
840000,67.84175,14.694728,6.814668,1.0000002e-05,-4.1559221020537125,4981.0,-3.872211676486768,104.01371151157801
845000,67.38948,14.71723,6.8049846,1.0000002e-05,None,None,-5.574473389075138,82.31749688426498
850000,68.613655,14.644289,6.821865,1.0000002e-05,None,None,None,None
855000,68.16677,14.585099,6.8417835,1.0000002e-05,None,None,None,None
860000,69.261116,14.699344,6.8307586,1.0000002e-05,None,None,None,None
865000,68.47536,14.576716,6.763346,1.0000002e-05,None,None,None,None
870000,67.080734,14.504156,6.793299,1.0000002e-05,None,None,None,None
875000,68.44398,14.644824,6.776255,1.0000002e-05,None,None,None,None
880000,68.4113,14.484171,6.7659245,1.0000002e-05,None,None,None,None
885000,68.7528,14.468697,6.7548523,1.0000002e-05,None,None,None,None
