Steps,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward
10000,1.4189384,0.00029970848,-1.0067255298493782,53.14054054054054,0.033370245,-1.00672466210697
20000,1.4189383,0.00029910184,-1.0068836166557937,54.06043956043956,0.027828028,-1.006884209402315
30000,1.4184778,0.00029850076,-1.0069805360058302,54.39779005524862,-0.17576757,-1.0069731902022387
40000,1.4184532,0.00029790227,-1.0071430389937384,55.47159090909091,-0.19313432,-1.0071498453617096
50000,1.418225,0.00029729938,-1.0070167317626428,53.9344262295082,-0.32858467,-1.0070108813666254
60000,1.4182009,0.000296695,-1.0070070991747966,54.03867403314917,-0.33781326,-1.0070164961050887
70000,1.417809,0.0002960981,-1.0071053592921493,54.833333333333336,-0.43639576,-1.0070945726500617
80000,1.4177412,0.00029550094,-1.0070605591985937,55.53409090909091,-0.45896092,-1.0070621452548287
90000,1.4170188,0.00029489977,-1.0072829458083354,55.97159090909091,-0.5245607,-1.007293505424803
100000,1.4168454,0.00029429852,-1.0072324884356931,55.93714285714286,-0.5451807,-1.007212072781154
110000,1.4167421,0.00029370206,-1.0074523883208033,56.770114942528735,-0.5947654,-1.007453451896536
120000,1.4167078,0.0002931022,-1.0072620456797605,55.331460674157306,-0.61944073,-1.0072894668848502
130000,1.4167137,0.0002925005,-1.0074191948818316,56.96491228070175,-0.65730035,-1.007408239813738
140000,1.4167162,0.0002919009,-1.0074308040175521,57.13953488372093,-0.67986155,-1.0074321939501651
150000,1.416366,0.00029130065,-1.0076086619060094,57.67251461988304,-0.6935541,-1.0076104005177815
160000,1.4161681,0.00029070416,-1.0076513548341435,58.32738095238095,-0.7023438,-1.007659130862781
170000,1.4157405,0.00029010465,-1.0077705489942792,58.94011976047904,-0.71203494,-1.0077286351940589
180000,1.4154395,0.00028950023,-1.008003721627881,60.56441717791411,-0.7100916,-1.0080459688338765
190000,1.415262,0.00028890197,-1.008019462479336,60.54320987654321,-0.71741354,-1.0080100224341875
200000,1.4151083,0.0002883071,-1.007941707496662,60.1280487804878,-0.73041415,-1.0079309351560546
210000,1.4147987,0.00028770248,-1.0078973082212754,60.47852760736196,-0.7274103,-1.0078920287850461
220000,1.4144707,0.00028709395,-1.0078799643166216,60.048780487804876,-0.73056316,-1.0078613823110407
230000,1.4141127,0.00028649828,-1.0080654857850064,61.84905660377358,-0.7271545,-1.0081088686291175
240000,1.4136595,0.00028590093,-1.008228339931383,61.65408805031446,-0.7398618,-1.0081909596920013
250000,1.4134656,0.00028529702,-1.008353476645425,63.825806451612905,-0.72857076,-1.0083867837856342
260000,1.4131577,0.0002846984,-1.008658315898297,66.11486486486487,-0.7269267,-1.0086464073834003
270000,1.4130411,0.00028409754,-1.0086032728416428,65.20394736842105,-0.7302752,-1.0085818822446622
280000,1.4128286,0.00028349427,-1.008966272557801,68.00694444444444,-0.72612023,-1.0089544372426138
290000,1.4127339,0.0002828988,-1.008889257304262,67.63013698630137,-0.72172534,-1.0089293865308369
300000,1.4124998,0.0002823059,-1.0092932714532452,70.09929078014184,-0.71660066,-1.009277008949442
310000,1.4123676,0.00028170145,-1.0093927020564608,70.46428571428571,-0.7180264,-1.0093532596315657
320000,1.4119543,0.000281096,-1.0096178547272252,73.02222222222223,-0.7065939,-1.0096467230055066
330000,1.4118153,0.0002805006,-1.0096970874367766,72.85185185185185,-0.70900947,-1.0097128223489833
340000,1.4111849,0.00027990507,-1.0098210502035374,73.76865671641791,-0.7145965,-1.0098154464764382
350000,1.4110657,0.0002793035,-1.0097967978808535,74.87878787878788,-0.71179664,-1.009802568139452
360000,1.4101008,0.00027870704,-1.0102902060690602,77.96825396825396,-0.7005104,-1.0102330824685475
370000,1.4100834,0.00027810578,-1.0105922201921838,78.74603174603175,-0.70090806,-1.010600121248336
380000,1.4098836,0.00027750223,-1.0108976913024283,82.15833333333333,-0.691275,-1.0109271287918091
390000,1.4098908,0.00027689934,-1.011262048279543,84.29661016949153,-0.6794097,-1.011230697066097
