Steps,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward
10000,1.4189383,0.00029970595,-1.007495068339756,53.06989247311828,-0.14445645,-1.0074839920610994
20000,1.4189383,0.0002990988,-1.0073641281973749,52.01063829787234,-0.14509863,-1.0073912536844294
30000,1.4188658,0.00029850286,-1.007591855880531,53.494565217391305,-0.31967315,-1.0075669392295505
40000,1.4188613,0.00029790396,-1.0075198298757846,53.5792349726776,-0.33380303,-1.0075455617383529
50000,1.4184277,0.00029730177,-1.007697478601975,54.09340659340659,-0.4765418,-1.0076543210626958
60000,1.4183788,0.0002966994,-1.007565891296785,53.22826086956522,-0.50876683,-1.0075907558202744
70000,1.41826,0.0002960998,-1.007914133308138,54.787709497206706,-0.60085356,-1.007931020672761
80000,1.4182376,0.00029550053,-1.0081031267770661,55.82954545454545,-0.6166961,-1.0081035508350893
90000,1.4181668,0.0002949009,-1.0078599898415581,55.355932203389834,-0.6812974,-1.0078439732729378
100000,1.4181494,0.00029429872,-1.0077146939182067,54.24309392265194,-0.6982934,-1.007728146584653
110000,1.4182268,0.0002937013,-1.00819158605421,56.9364161849711,-0.70827425,-1.008161078987783
120000,1.4182523,0.00029310145,-1.0076759407278768,54.1767955801105,-0.7365116,-1.007719794689621
130000,1.4179337,0.00029249824,-1.0084445096466954,58.23668639053255,-0.72254825,-1.0084044093916402
140000,1.4178013,0.00029189957,-1.0087310043731477,59.829268292682926,-0.71938694,-1.0087296519337632
150000,1.4175981,0.00029129972,-1.008164590891001,56.735632183908045,-0.7485277,-1.0081779559453328
160000,1.4174906,0.00029070172,-1.0082833191570026,58.124260355029584,-0.7460543,-1.0082976846299934
170000,1.417038,0.00029010206,-1.008879839266592,61.3,-0.7339369,-1.008852119743824
180000,1.41672,0.0002894971,-1.009028925320216,62.55696202531646,-0.73059225,-1.0090201866777637
190000,1.4164292,0.00028889417,-1.0091538850172994,63.56774193548387,-0.7325015,-1.0091431894610006
200000,1.4161929,0.00028829637,-1.0091023307477545,62.46496815286624,-0.7460013,-1.0091155425758118
210000,1.4161441,0.0002877028,-1.0093679742437172,64.41176470588235,-0.73528,-1.0093550074334239
220000,1.416092,0.0002871025,-1.0092347776366084,64.13636363636364,-0.74350244,-1.0092477767498462
230000,1.4160775,0.00028649814,-1.0095062119722835,65.17880794701986,-0.7373747,-1.0095019893140982
240000,1.4160597,0.0002858962,-1.0093718800523008,65.38,-0.73982316,-1.0093829178810119
250000,1.4157598,0.00028529865,-1.0097556460656805,68.04827586206896,-0.7317705,-1.0097492851060013
260000,1.4152772,0.00028470112,-1.0099180164024362,68.2551724137931,-0.7332574,-1.0099025668769048
270000,1.4148536,0.00028410403,-1.0102419205009938,70.22142857142858,-0.72475946,-1.0102951671395983
280000,1.4139582,0.00028350457,-1.0104951639592215,71.28985507246377,-0.72244185,-1.0104426145553589
290000,1.4138715,0.0002829015,-1.010255618918953,70.77142857142857,-0.72058356,-1.0102501119886125
300000,1.4136512,0.00028230363,-1.0105956310224264,73.78195488721805,-0.7070161,-1.0106227397918701
310000,1.4136775,0.0002817048,-1.0103537346614966,71.24460431654676,-0.7289146,-1.0103538731019275
320000,1.413767,0.00028110074,-1.0106772760054403,73.81343283582089,-0.72163177,-1.0106406176268166
330000,1.413705,0.00028049567,-1.010988008313311,75.44615384615385,-0.7096343,-1.0110008734923142
340000,1.4134191,0.00027989942,-1.0112792293093806,77.95275590551181,-0.69896036,-1.0112806915298223
350000,1.4134073,0.00027930026,-1.0111523401921674,76.96899224806202,-0.70363057,-1.0111104111338771
360000,1.4133345,0.0002786998,-1.0114698676329457,80.22131147540983,-0.685641,-1.0115559931661262
370000,1.4133296,0.00027809924,-1.011420620704866,80.10483870967742,-0.6875066,-1.0113470150578407
380000,1.4132806,0.00027749935,-1.0115251454098466,79.78225806451613,-0.7076489,-1.0115473062821454
390000,1.4132705,0.00027690103,-1.0118119366684177,82.85714285714286,-0.68829197,-1.0118394659346892
400000,1.4129149,0.00027630138,-1.0119681095845727,84.45299145299145,-0.6901498,-1.011963045113107
410000,1.4129149,0.0002757046,-1.0121907791361646,84.92241379310344,-0.68805647,-1.0121251631785055
420000,1.4122123,0.0002751013,-1.013062440439912,92.19444444444444,-0.67995924,-1.0130819323369198
430000,1.4121717,0.0002744983,-1.013211357544554,92.74528301886792,-0.675895,-1.0132567378393602
440000,1.4117068,0.00027390642,-1.0134946002525467,96.01941747572816,-0.6920665,-1.0134428416568677
450000,1.4116629,0.0002733045,-1.0139779889546898,98.72727272727273,-0.6822843,-1.0140045712422578
460000,1.4118112,0.00027269978,-1.01422934391363,102.08247422680412,-0.6787283,-1.0142293473916877
470000,1.4118341,0.00027210132,-1.0151162069040707,105.98936170212765,-0.67377126,-1.0151980729192815
480000,1.4113072,0.0002714993,-1.0157142034466637,110.78888888888889,-0.6860613,-1.015636944791509
490000,1.4111918,0.00027090227,-1.0161124052036643,115.06024096385542,-0.657718,-1.0161378378026098
500000,1.4104389,0.0002703072,-1.0169321507083275,119.37037037037037,-0.6518052,-1.0168762179773028
510000,1.4101646,0.00026969757,-1.0174635482800092,126.09756097560975,-0.6564854,-1.0175296811639896
520000,1.4096476,0.00026908933,-1.017974401880872,128.0,-0.6671458,-1.017898541330904
530000,1.4094309,0.00026850103,-1.0184414144511007,128.93243243243242,-0.67437655,-1.018269016633968
540000,1.4088984,0.0002679029,-1.0189229411871086,134.82894736842104,-0.6654322,-1.0190759516236456
550000,1.4086024,0.00026729368,-1.0192779792713749,137.7605633802817,-0.6612888,-1.019277977993266
560000,1.4080663,0.00026669228,-1.0239183258116165,164.73684210526315,-0.5745479,-1.0240988754002112
