Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
60000,-0.2185281,2.4787266,0.00029658587,-23.248036262579262,4961.0,-21.890989755839108
65000,-0.045967557,2.4763772,0.00029626107,None,None,-30.03326836694032
70000,-0.14401981,2.4701042,0.00029593846,None,None,None
75000,-0.2473805,2.470368,0.000295662,None,None,None
80000,-0.2736424,2.4693384,0.00029533947,None,None,None
85000,-0.17875032,2.470209,0.00029501691,None,None,None
90000,-0.121142976,2.4587853,0.0002947404,None,None,None
95000,-0.11554863,2.45862,0.00029446394,None,None,None
100000,-0.16161905,2.4590952,0.00029414138,None,None,None
105000,-0.15720813,2.4587457,0.0002938188,None,None,None
110000,-0.26017946,2.450656,0.00029354234,None,None,None
115000,0.06342106,2.455842,0.00029326582,None,None,None
120000,-0.05535158,2.449717,0.00029298518,-14.709595724358223,4961.0,-17.07501166375975
125000,0.03071076,2.4542403,0.00029266032,None,None,-7.613347757607698
130000,-0.035256617,2.448298,0.00029233776,None,None,None
135000,-0.17009053,2.4218616,0.00029206133,None,None,None
140000,-0.19925079,2.4239988,0.00029173872,None,None,None
145000,-0.13938798,2.4243097,0.0002914162,None,None,None
150000,-0.21141328,2.4210281,0.0002911397,None,None,None
155000,0.11763874,2.4503317,0.00029086322,None,None,None
160000,0.0941561,2.4498172,0.00029054063,None,None,None
165000,0.13169251,2.4523814,0.00029021807,None,None,None
170000,-0.013620391,2.4446719,0.00028994164,None,None,None
175000,0.10164177,2.4472215,0.00028966513,None,None,None
180000,0.18948153,2.4516482,0.00028938445,3.0307169110747054,4961.0,6.632772831512349
185000,0.48977596,2.4596086,0.00028905965,None,None,-2.0121616743505
190000,0.3748397,2.4528499,0.00028873704,None,None,None
195000,0.29076388,2.4487562,0.0002884606,None,None,None
200000,0.031698834,2.4080796,0.00028818412,None,None,None
205000,0.050406933,2.4115038,0.00028786153,None,None,None
210000,0.009087609,2.4081573,0.00028753898,None,None,None
215000,-0.106757715,2.393668,0.0002872625,None,None,None
220000,0.2243465,2.4325798,0.00028693996,None,None,None
225000,0.21691483,2.426522,0.00028661735,None,None,None
230000,0.30254492,2.4448028,0.00028634092,None,None,None
235000,0.39016935,2.4423234,0.00028606443,None,None,None
240000,0.27233347,2.4260888,0.00028578372,14.389677837025374,4961.0,7.595283631235361
245000,0.29144093,2.4201615,0.0002854589,None,None,21.184072010219097
250000,0.044468056,2.4022005,0.0002851363,None,None,None
255000,0.21574219,2.4123938,0.00028485988,None,None,None
260000,0.09583435,2.4033082,0.00028458334,None,None,None
265000,0.44779602,2.4393013,0.00028426084,None,None,None
270000,0.41989204,2.4303732,0.00028393828,None,None,None
275000,0.5176042,2.4398973,0.00028366176,None,None,None
280000,0.38179073,2.4245229,0.00028333924,None,None,None
285000,0.3786445,2.418281,0.00028301668,None,None,None
290000,0.30696735,2.4100528,0.0002827402,None,None,None
295000,0.40389466,2.4175484,0.00028246368,None,None,None
300000,0.44160283,2.4124167,0.00028218303,21.565955847230118,4961.0,25.187510538473724
305000,0.46463513,2.4162922,0.0002818582,None,None,18.979131035506725
310000,0.502147,2.4019215,0.00028153558,None,None,None
315000,0.48484185,2.4016104,0.00028125916,None,None,None
320000,0.5349473,2.4011877,0.00028098267,None,None,None
325000,0.41016674,2.3816984,0.00028066008,None,None,None
330000,0.38176924,2.3857546,0.00028033755,None,None,None
335000,0.520237,2.406369,0.00028006104,None,None,None
340000,0.5464348,2.4052541,0.00027973854,None,None,None
345000,0.516839,2.3989742,0.00027941592,None,None,None
350000,0.58369195,2.429907,0.00027913947,None,None,None
355000,0.65258884,2.4386983,0.00027886298,None,None,None
360000,0.6420943,2.4470727,0.0002785823,29.48269811497691,4961.0,28.136657383292913
365000,0.64803016,2.4460838,0.00027825747,None,None,29.93137837159965
370000,0.605464,2.4330823,0.00027793492,None,None,None
375000,0.57420254,2.4311266,0.00027765843,None,None,None
380000,0.642707,2.4255114,0.0002773819,None,None,None
385000,0.67079973,2.434417,0.00027705936,None,None,None
390000,0.7449446,2.4452238,0.00027673686,None,None,None
395000,0.7437546,2.434505,0.00027646034,None,None,None
400000,0.76567364,2.4496183,0.00027618386,None,None,None
405000,0.71641624,2.4282086,0.0002758613,None,None,None
410000,0.7173852,2.4448814,0.00027553877,None,None,None
415000,0.6897868,2.4311934,0.00027526225,None,None,None
420000,0.77526766,2.4231594,0.00027498155,40.50869523229388,4961.0,32.084057215601206
425000,0.86715823,2.4279583,0.00027465678,None,None,42.19362276978791
430000,0.85737276,2.4251077,0.00027433416,None,None,None
435000,0.83593917,2.4341779,0.0002740577,None,None,None
440000,0.83346874,2.4248538,0.00027378122,None,None,None
445000,0.7263111,2.4374392,0.00027345866,None,None,None
450000,0.7108898,2.4369557,0.0002731361,None,None,None
455000,0.8092834,2.435003,0.00027285962,None,None,None
460000,0.712145,2.4305005,0.00027258316,None,None,None
465000,0.6536738,2.4277875,0.00027226054,None,None,None
470000,0.65668154,2.421243,0.00027193804,None,None,None
475000,0.71462375,2.431275,0.00027166153,None,None,None
480000,0.8356718,2.425693,0.00027138085,43.96917163487524,4961.0,48.39596410468221
485000,0.79629034,2.3979537,0.00027105602,None,None,43.56673590500247
490000,0.80702966,2.4257154,0.00027073346,None,None,None
495000,0.7671724,2.425501,0.00027045698,None,None,None
500000,0.7655991,2.4029555,0.0002701805,None,None,None
505000,0.8240202,2.3910382,0.00026985796,None,None,None
510000,0.76256424,2.347765,0.0002695354,None,None,None
515000,0.7666178,2.3977995,0.0002692589,None,None,None
520000,0.79373765,2.3953602,0.00026898243,None,None,None
525000,0.79999495,2.39273,0.00026865985,None,None,None
530000,0.83792317,2.395684,0.00026833732,None,None,None
535000,0.806447,2.3974829,0.0002680608,None,None,None
540000,0.8934836,2.4030826,0.00026778434,None,None,None
545000,0.876615,2.3542993,0.00026745783,43.756839566708855,4961.0,43.75683957524598
550000,0.8967615,2.3818295,0.0002671327,None,None,None
555000,0.85651624,2.3953707,0.00026685628,None,None,None
560000,0.79994863,2.3850408,0.0002665798,None,None,None
565000,0.7964205,2.3684967,0.00026625724,None,None,None
570000,0.82710665,2.3826709,0.00026593465,None,None,None
575000,0.8413886,2.398711,0.00026565816,None,None,None
580000,0.89050657,2.3694625,0.00026538174,None,None,None
585000,0.92762715,2.3654788,0.00026505912,None,None,None
590000,0.9681065,2.3638587,0.0002647366,None,None,None
595000,0.84184,2.3459997,0.00026446013,None,None,None
600000,0.80179256,2.3488395,0.00026418362,None,None,None
605000,0.94652605,2.3267076,0.0002638571,45.18868454359472,4961.0,45.18868442159146
610000,1.0441697,2.3622508,0.00026353204,None,None,None
615000,0.9991275,2.3595853,0.00026325556,None,None,None
620000,0.9231445,2.3577058,0.00026297907,None,None,None
625000,0.8876634,2.3608348,0.0002626565,None,None,None
630000,0.8297529,2.3386812,0.00026233398,None,None,None
635000,0.85999066,2.3235817,0.00026205744,None,None,None
640000,0.8880624,2.324412,0.00026178098,None,None,None
645000,0.8722678,2.2947679,0.0002614584,None,None,None
650000,0.91449827,2.3653471,0.00026113587,None,None,None
655000,0.9121097,2.359537,0.0002608594,None,None,None
660000,0.9302338,2.3443668,0.0002605829,None,None,None
665000,0.9290774,2.3594172,0.00026025638,45.82870722065369,4961.0,45.82870730509361
670000,0.9521012,2.3686268,0.0002599313,None,None,None
675000,0.9463045,2.3768508,0.00025965483,None,None,None
680000,0.92206115,2.369216,0.00025937837,None,None,None
685000,0.92953557,2.3724315,0.00025905579,None,None,None
690000,0.9297905,2.3685815,0.00025873323,None,None,None
695000,0.95817167,2.4023113,0.00025845674,None,None,None
700000,0.9455499,2.3906224,0.00025818028,None,None,None
705000,0.98680985,2.379913,0.0002578577,None,None,None
710000,0.94477063,2.3988943,0.00025753514,None,None,None
715000,0.93677765,2.3877306,0.00025725868,None,None,None
720000,0.90674716,2.3901427,0.00025698217,None,None,None
725000,1.0207213,2.342522,0.00025665565,45.99076339664558,4961.0,45.990763533239566
730000,0.9908589,2.3743634,0.00025633062,None,None,None
735000,0.9292725,2.3641899,0.0002560541,None,None,None
740000,0.86171573,2.35789,0.00025577765,None,None,None
745000,0.9245973,2.3200824,0.00025545506,None,None,None
750000,0.9861645,2.3596306,0.00025513253,None,None,None
755000,0.9317404,2.3303268,0.000254856,None,None,None
760000,0.9141553,2.373369,0.00025457956,None,None,None
765000,0.88637036,2.3622706,0.000254257,None,None,None
770000,0.90001756,2.3328428,0.0002539344,None,None,None
775000,0.898026,2.3867464,0.00025365796,None,None,None
780000,0.87412184,2.349781,0.00025338144,None,None,None
785000,0.98745203,2.351414,0.00025305495,47.30127231458513,4961.0,47.30127228051424
790000,1.0127741,2.370544,0.00025272986,None,None,None
795000,0.97128385,2.324339,0.00025245338,None,None,None
800000,0.93954563,2.3208525,0.00025217692,None,None,None
805000,0.9690364,2.337903,0.00025185433,None,None,None
810000,0.91358155,2.3436842,0.0002515318,None,None,None
815000,0.88997316,2.3415282,0.00025125532,None,None,None
820000,0.8448638,2.3477566,0.00025097886,None,None,None
825000,0.8760097,2.3349502,0.00025065625,None,None,None
830000,0.88572615,2.3344653,0.0002503337,None,None,None
835000,0.8921286,2.3167157,0.00025005723,None,None,None
840000,0.86785555,2.3408537,0.0002497807,None,None,None
845000,0.98692816,2.282562,0.00024945423,49.707409483613446,4961.0,49.70740953522424
850000,0.9957573,2.30721,0.00024912917,None,None,None
855000,0.9357459,2.2951877,0.00024885265,None,None,None
860000,1.005906,2.322993,0.0002485762,None,None,None
865000,1.0072784,2.3138561,0.0002482536,None,None,None
870000,0.9845058,2.3039432,0.00024793108,None,None,None
875000,0.98249036,2.3097377,0.00024765456,None,None,None
880000,0.9359012,2.3291368,0.00024737814,None,None,None
885000,0.9560556,2.3458767,0.00024705555,None,None,None
890000,0.98141694,2.3410597,0.00024673296,None,None,None
895000,1.0377897,2.3412416,0.0002464565,None,None,None
900000,1.035848,2.2885814,0.00024618002,None,None,None
905000,1.077753,2.2816083,0.00024585347,51.174364948878065,4961.0,51.174364832540356
910000,1.0716665,2.293919,0.00024552844,None,None,None
915000,1.0298324,2.302201,0.00024525193,None,None,None
920000,1.0147364,2.3206694,0.0002449755,None,None,None
925000,1.0253664,2.3243554,0.00024465288,None,None,None
930000,0.9857165,2.3507566,0.00024433038,None,None,None
935000,1.0299194,2.3470504,0.00024405388,None,None,None
940000,1.0586535,2.326127,0.00024377741,None,None,None
945000,1.0944892,2.3253567,0.00024345484,None,None,None
950000,1.0900897,2.2922194,0.00024313225,None,None,None
955000,1.1056838,2.3126864,0.00024285581,None,None,None
960000,1.079633,2.2974849,0.0002425793,None,None,None
965000,1.1502074,2.3098972,0.00024225278,52.5516294099701,4961.0,52.55162921951463
970000,1.1282389,2.3239956,0.00024192773,None,None,None
975000,1.0991029,2.3574386,0.00024165121,None,None,None
980000,1.0806813,2.3609695,0.00024137479,None,None,None
985000,1.0492907,2.3598228,0.00024105218,None,None,None
990000,1.083589,2.3530936,0.00024072966,None,None,None
995000,1.095168,2.3516378,0.00024045317,None,None,None
1000000,1.1186994,2.3488727,0.00024017668,None,None,None
1005000,1.0713841,2.3437223,0.00023985414,None,None,None
1010000,1.080201,2.3522995,0.00023953155,None,None,None
1015000,1.0924083,2.3709733,0.0002392551,None,None,None
1020000,1.1371157,2.3579144,0.00023897861,None,None,None
1025000,1.1620574,2.3350854,0.00023865206,52.54132027726155,4961.0,52.541320407142244
1030000,1.1545885,2.3649938,0.00023832702,None,None,None
1035000,1.1796421,2.3506405,0.00023805052,None,None,None
1040000,1.2281551,2.3361104,0.00023777406,None,None,None
1045000,1.2965243,2.3177464,0.00023745146,None,None,None
1050000,1.2873082,2.2812712,0.00023712893,None,None,None
1055000,1.2018409,2.2931824,0.00023685244,None,None,None
1060000,1.1253232,2.2969022,0.00023657596,None,None,None
1065000,1.1402302,2.3431613,0.00023625339,None,None,None
1070000,1.1702025,2.3284645,0.00023593083,None,None,None
1075000,1.1957787,2.336209,0.00023565437,None,None,None
1080000,1.1984793,2.3392744,0.00023537787,None,None,None
1085000,1.1697541,2.2927585,0.00023505134,53.92434948465476,4961.0,53.92434964204828
1090000,1.163765,2.3429935,0.0002347263,None,None,None
1095000,1.2180148,2.3248532,0.00023444979,None,None,None
1100000,1.1966463,2.317886,0.00023417333,None,None,None
1105000,1.206206,2.3614562,0.00023385075,None,None,None
1110000,1.1595823,2.3473802,0.0002335282,None,None,None
1115000,1.1703058,2.3586621,0.00023325173,None,None,None
1120000,1.1969136,2.3632703,0.00023297523,None,None,None
1125000,1.1239585,2.3537877,0.0002326527,None,None,None
1130000,1.183111,2.3450346,0.00023233012,None,None,None
1135000,1.1630704,2.3372853,0.00023205364,None,None,None
1140000,1.1746715,2.341141,0.00023177716,None,None,None
1145000,1.1987667,2.2641633,0.00023145061,52.396575723658316,4961.0,52.39657572222253
1150000,1.2426298,2.2683475,0.00023112558,None,None,None
1155000,1.2132374,2.3198373,0.00023084907,None,None,None
1160000,1.2025563,2.3212938,0.00023057261,None,None,None
1165000,1.1747411,2.3224921,0.00023025002,None,None,None
1170000,1.087892,2.2860904,0.00022992748,None,None,None
