Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Losses/Value Loss,Losses/Policy Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
150000,-0.037766993,1.4237616,0.0002852325,0.00020347296,0.068060845,None,None,None
155000,-0.027650846,1.4223241,0.00028475164,6.1315615e-05,0.05866702,None,None,None
160000,-0.029419713,1.4233917,0.00028425115,0.00022795444,0.060482882,None,None,None
165000,-0.030370528,1.4247206,0.0002837624,0.00017637962,0.07839604,-0.4222222285138236,2599.777777777778,-0.4222222285138236
170000,-0.029494334,1.426165,0.0002832235,0.00019537182,0.06533573,None,None,None
175000,-0.037024207,1.4269459,0.00028275553,0.00019240117,0.06260866,None,None,None
180000,-0.037504863,1.4285046,0.00028226382,0.00016325363,0.06856623,None,None,None
185000,-0.04217886,1.428908,0.00028177883,0.0002405302,0.07061315,-0.3777777834071053,2504.6666666666665,-0.4000000059604645
190000,-0.035045147,1.4277432,0.00028126326,0.00022889998,0.06751445,None,None,-0.3500000052154064
195000,-0.036534116,1.4267904,0.00028076768,0.000136927,0.06370863,None,None,None
200000,-0.027727464,1.4264617,0.00028024646,6.917818e-05,0.073981784,None,None,None
205000,-0.015901852,1.4288642,0.00027976144,0.00016686456,0.07337128,None,None,None
210000,-0.018701911,1.4291327,0.00027927806,0.00022550102,0.067931816,-0.3555555608537462,2644.5555555555557,-0.3555555608537462
215000,-0.015509765,1.4298658,0.00027874333,0.00018249023,0.07222768,None,None,None
220000,-0.031520706,1.4293711,0.00027823003,0.00020766773,0.07743258,None,None,None
225000,-0.03948429,1.430676,0.00027775884,0.00035052464,0.07047531,None,None,None
230000,-0.024839291,1.4314979,0.00027725156,0.00023049203,0.06582188,None,None,None
235000,-0.019440178,1.431423,0.0002767679,0.0002056492,0.07103761,-0.5111111187272601,2499.3333333333335,-0.5111111187272601
240000,-0.02100373,1.4315622,0.00027622917,0.00048013072,0.06634976,None,None,None
245000,-0.02981986,1.4306433,0.00027574738,0.000295798,0.06397932,None,None,None
250000,-0.028128266,1.4296366,0.00027524395,0.00012090561,0.07015876,None,None,None
255000,-0.027961964,1.4299101,0.00027473937,0.00029993814,0.059617937,-0.46666667362054187,2548.4444444444443,-0.46666667362054187
260000,-0.022647845,1.4303443,0.0002742362,0.00017832732,0.06330784,None,None,None
265000,-0.017732283,1.4297692,0.00027373177,0.00026077847,0.06641039,None,None,None
270000,-0.015290194,1.4282534,0.0002732215,7.2159826e-05,0.074331224,None,None,None
275000,-0.009639038,1.4284188,0.00027275362,9.028227e-05,0.077316776,None,None,None
280000,-0.010721865,1.4299124,0.00027224518,0.00012670392,0.061826296,-0.31111111574702793,2622.5555555555557,-0.31111111574702793
285000,-0.022144414,1.4306414,0.00027174377,0.00017739572,0.06320318,None,None,None
290000,-0.023889514,1.4308177,0.0002712572,0.000109502944,0.069389135,None,None,None
295000,-0.02979274,1.431085,0.00027075454,0.00013980249,0.07232933,None,None,None
300000,-0.039323296,1.4308267,0.00027024266,0.00016669277,0.06672127,None,None,None
305000,-0.024037931,1.4316632,0.00026974856,6.637707e-05,0.06991716,-0.3777777834071053,2403.222222222222,-0.3777777834071053
310000,-0.025078846,1.4322447,0.00026924294,0.00032776722,0.06985375,None,None,None
315000,-0.020440986,1.4337512,0.00026872137,0.00041704357,0.080428556,None,None,None
320000,-0.043212425,1.436063,0.00026826,0.00031026316,0.06959637,None,None,None
325000,-0.04588395,1.4369029,0.00026774898,0.00032862992,0.066956714,-0.6222222314940559,2643.222222222222,-0.6222222314940559
330000,-0.02836029,1.4370643,0.0002672402,0.00015524727,0.068887,None,None,None
335000,-0.024301635,1.4366367,0.0002667372,0.00011203995,0.06071094,None,None,None
340000,-0.01843439,1.4363608,0.000266244,0.00034391036,0.068094,None,None,None
345000,-0.031174317,1.4362975,0.00026576273,0.00025026733,0.062195055,None,None,None
350000,-0.031879522,1.4345018,0.00026526017,0.00019464688,0.07132826,-0.4222222285138236,2506.4444444444443,-0.4222222285138236
355000,-0.035747904,1.4334666,0.00026473784,0.00024253831,0.07034542,None,None,None
360000,-0.029291712,1.4335526,0.00026423586,0.00015052239,0.06651865,None,None,None
365000,-0.027315017,1.4335715,0.0002637438,0.0004382253,0.070148654,None,None,None
370000,-0.038421664,1.4337571,0.0002632673,0.00015713822,0.071874455,-0.6000000089406967,2512.777777777778,-0.6500000096857548
375000,-0.04134821,1.4322048,0.00026275593,0.00020095732,0.07314836,None,None,-0.20000000298023224
380000,-0.05025058,1.4303377,0.00026224533,0.00024493225,0.06947916,None,None,None
385000,-0.051507346,1.4298736,0.000261751,0.00018709444,0.07090319,None,None,None
390000,-0.04572556,1.4318101,0.00026126482,0.00035632245,0.06848777,-0.5555555638339784,2226.777777777778,-0.7000000104308128
395000,-0.049304,1.4326752,0.0002607523,0.00020878461,0.060802795,None,None,-0.44000000655651095
400000,-0.038875576,1.433999,0.0002602415,0.00014923576,0.0676306,None,None,None
405000,-0.032916438,1.4337559,0.00025973076,0.00016965254,0.07397044,None,None,None
410000,-0.03802721,1.4329503,0.000259248,0.00047200228,0.06786797,None,None,None
415000,-0.039311156,1.4317061,0.0002587624,0.00023850269,0.06614008,-0.5111111187272601,2566.4444444444443,-0.5111111187272601
420000,-0.047555946,1.4314194,0.00025826888,0.00039364622,0.06444294,None,None,None
425000,-0.036136575,1.4293952,0.0002577613,0.00012993177,0.0702016,None,None,None
430000,-0.025441717,1.427387,0.00025721156,7.291536e-05,0.0691335,None,None,None
435000,-0.032261316,1.4269601,0.00025675583,0.00020098679,0.07009068,None,None,None
440000,-0.022471026,1.4265682,0.00025624043,0.0001609828,0.06596805,-0.4444444510671828,2661.222222222222,-0.4444444510671828
445000,-0.031658027,1.427317,0.00025576403,0.0003511858,0.06905768,None,None,None
450000,-0.031422164,1.4272354,0.00025524717,0.00021675341,0.06752971,None,None,None
455000,-0.04222048,1.4272392,0.00025473937,0.00018693408,0.070219524,None,None,None
460000,-0.03146038,1.4273372,0.00025424085,0.00024540746,0.062619865,None,None,None
465000,-0.030482017,1.4289176,0.0002537628,0.00022286578,0.06773275,-0.5555555638339784,2582.222222222222,-0.5555555638339784
470000,-0.026277827,1.4285862,0.0002532536,0.00015014813,0.069998175,None,None,None
475000,-0.020377573,1.428701,0.00025273734,0.00013631087,0.067700684,None,None,None
480000,-0.020920375,1.42905,0.00025224243,0.00021649961,0.06556452,None,None,None
485000,-0.02572799,1.4295902,0.00025175695,0.00012699194,0.064658225,-0.31111111574702793,2629.5555555555557,-0.3250000048428774
490000,-0.016131535,1.4290677,0.0002512805,0.00013426766,0.06720709,None,None,-0.20000000298023224
495000,-0.015057001,1.4285603,0.00025075156,1.2131254e-05,0.08242333,None,None,None
500000,-0.013536362,1.4278878,0.0002502501,0.00019684399,0.07664623,None,None,None
505000,-0.009596296,1.4287084,0.00024975347,0.0001360126,0.07281294,None,None,None
510000,-0.011813201,1.4287484,0.00024926008,0.000108894026,0.062689744,-0.2888888931936688,2655.4444444444443,-0.2888888931936688
515000,-0.017832883,1.4283398,0.0002487799,0.00026634423,0.06331712,None,None,None
520000,-0.019538123,1.4275327,0.00024824764,0.00017231281,0.07248827,None,None,None
525000,-0.031194553,1.4283968,0.00024776577,0.0002480231,0.06972795,None,None,None
530000,-0.019373992,1.42894,0.00024724813,0.0001635442,0.06833172,None,None,None
535000,-0.020308686,1.4289631,0.00024673538,0.00037008367,0.064293355,-0.5777777863873376,2492.6666666666665,-0.5777777863873376
540000,-0.019532286,1.4292568,0.00024624664,0.0003398968,0.072369225,None,None,None
545000,-0.02257732,1.429297,0.0002457384,0.00011089031,0.0647202,None,None,None
550000,-0.023301998,1.4290441,0.00024527317,0.00027277286,0.054975696,None,None,None
555000,-0.021077022,1.4287077,0.00024474974,0.000107215186,0.06899905,None,None,None
560000,-0.021368885,1.4267033,0.0002442608,0.00017603749,0.07099046,-0.5333333412806193,2800.0,-0.5333333412806193
565000,-0.02353933,1.426186,0.00024374583,9.715209e-05,0.06521454,None,None,None
570000,-0.018412808,1.4262466,0.00024327004,0.00021798772,0.067867264,None,None,None
575000,-0.015433244,1.4259238,0.00024275668,0.00019085768,0.07125139,None,None,None
580000,-0.02167085,1.4259062,0.00024223396,0.00014770575,0.06764598,-0.3555555608537462,2497.777777777778,-0.3555555608537462
585000,-0.01813332,1.4275577,0.00024173745,0.00024144753,0.061817132,None,None,None
590000,-0.018606218,1.428928,0.0002412434,0.0003533192,0.07154164,None,None,None
595000,-0.030993719,1.4292661,0.0002407832,0.00027463943,0.06901633,None,None,None
600000,-0.02992557,1.4294578,0.00024028761,0.00025948897,0.0670221,None,None,None
605000,-0.022064552,1.430104,0.00023973816,0.0001635936,0.05922535,-0.5555555638339784,2712.8888888888887,-0.5555555638339784
610000,-0.019390158,1.432297,0.00023926122,0.0001160273,0.06282338,None,None,None
615000,-0.01422818,1.4335158,0.00023873053,0.00021759275,0.07044874,None,None,None
620000,-0.033681292,1.4349949,0.00023822686,0.00031310658,0.065247215,None,None,None
625000,-0.047548722,1.4365859,0.00023774458,0.0003731905,0.07114277,None,None,None
630000,-0.043003015,1.4364651,0.00023726525,0.00012822461,0.06401311,-0.5777777863873376,2717.4444444444443,-0.5777777863873376
635000,-0.034096744,1.436759,0.0002367288,9.6950665e-05,0.07116022,None,None,None
640000,-0.026836723,1.4372078,0.00023623055,0.00019546163,0.070447676,None,None,None
645000,-0.026830183,1.4362009,0.00023575676,0.00019848204,0.07282441,None,None,None
650000,-0.02394578,1.4357907,0.00023526775,0.0001791968,0.07442215,None,None,None
655000,-0.01846189,1.4345071,0.00023475064,9.5363495e-05,0.07198718,-0.3555555608537462,2726.222222222222,-0.3555555608537462
660000,-0.029724807,1.4361635,0.00023421178,0.00017268483,0.060590908,None,None,None
665000,-0.026800718,1.4371257,0.00023373729,0.00018658683,0.07190834,None,None,None
670000,-0.028692547,1.4368118,0.00023325179,0.00026974577,0.062075637,None,None,None
675000,-0.025319813,1.437745,0.00023275206,0.00037373664,0.06863242,None,None,None
680000,-0.029484594,1.4384265,0.00023223001,0.00013827345,0.05779847,-0.5777777863873376,2768.0,-0.5777777863873376
685000,-0.026916599,1.4386863,0.00023175005,0.00019061124,0.06729955,None,None,None
690000,-0.026037732,1.4396422,0.00023123837,0.000107484135,0.066431925,None,None,None
695000,-0.03518145,1.438969,0.00023074048,0.0001458262,0.061066806,None,None,None
700000,-0.03664324,1.4379108,0.00023026958,0.00043841026,0.059975997,None,None,None
705000,-0.039520767,1.43757,0.00022973653,0.00034530624,0.06449129,-0.4444444510671828,2593.0,-0.4444444510671828
710000,-0.03066786,1.4371777,0.00022922872,0.00018794653,0.070508204,None,None,None
715000,-0.025787,1.4359462,0.00022875666,0.00021171554,0.06430856,None,None,None
720000,-0.027194295,1.4359629,0.00022823698,0.00011672398,0.07156338,None,None,None
725000,-0.0275746,1.4366857,0.00022776563,0.00020793431,0.06015129,None,None,None
730000,-0.024422735,1.4366136,0.00022728165,0.00018091887,0.06894516,-0.4000000059604645,2611.777777777778,-0.4000000059604645
735000,-0.029572722,1.4367689,0.00022671511,0.00012604267,0.066366635,None,None,None
740000,-0.027355393,1.4358501,0.0002262615,0.00021786011,0.06365189,None,None,None
745000,-0.02461307,1.4346156,0.00022575105,0.00023806203,0.06872447,None,None,None
750000,-0.033742916,1.4339707,0.00022522148,0.00023510194,0.075448096,-0.5111111187272601,2623.6666666666665,-0.5111111187272601
755000,-0.029711409,1.433634,0.00022474563,0.00020171508,0.07141045,None,None,None
760000,-0.027287768,1.435317,0.00022425147,0.00033126143,0.061955743,None,None,None
765000,-0.025067786,1.4364411,0.0002237519,7.7426004e-05,0.06939661,None,None,None
770000,-0.024329172,1.4368527,0.00022328507,0.00044221248,0.069940865,None,None,None
775000,-0.030336909,1.4377779,0.00022274508,0.00018272507,0.06817802,-0.4222222285138236,2550.4444444444443,-0.4222222285138236
780000,-0.025515351,1.4385687,0.00022223844,9.634143e-05,0.07258164,None,None,None
785000,-0.017130552,1.4387997,0.00022175316,8.856509e-05,0.065332286,None,None,None
790000,-0.020485524,1.4392045,0.0002212385,0.00018677168,0.06311845,None,None,None
795000,-0.022118792,1.4381483,0.00022072365,0.00033198274,0.06422765,-0.4000000059604645,2408.777777777778,-0.4000000059604645
800000,-0.036363725,1.4371071,0.00022022371,0.000251842,0.058035366,None,None,None
805000,-0.029958487,1.4363028,0.00021974249,0.00037475332,0.06317392,None,None,None
810000,-0.031508528,1.4361831,0.00021924842,0.00023665528,0.06930943,None,None,None
815000,-0.044920947,1.4358708,0.0002187521,0.0003444312,0.06891295,None,None,None
820000,-0.04023029,1.4351227,0.00021826655,0.0002937577,0.058022108,-0.5333333412806193,2418.1111111111113,-0.5333333412806193
825000,-0.036009934,1.4350994,0.00021772062,0.00018079802,0.06167105,None,None,None
830000,-0.025467185,1.4337108,0.00021726087,0.00010243012,0.06549364,None,None,None
835000,-0.018244604,1.4337133,0.00021674746,0.00015225142,0.062311962,None,None,None
840000,-0.013678225,1.433969,0.00021625134,0.00034927452,0.063592665,-0.4000000059604645,2464.6666666666665,-0.4000000059604645
845000,-0.0115640825,1.4342581,0.00021574412,2.213223e-05,0.06749125,None,None,None
850000,-0.0085216,1.4352038,0.00021523201,9.987648e-05,0.0732328,None,None,None
855000,-0.015850728,1.4361908,0.00021473199,0.00018615276,0.069444776,None,None,None
860000,-0.02608594,1.4360667,0.00021423142,0.00023522892,0.07119175,None,None,None
865000,-0.0221511,1.437466,0.00021376231,0.0003202816,0.06578805,-0.4222222285138236,2591.222222222222,-0.4222222285138236
870000,-0.023494828,1.4378297,0.00021325747,0.0002706339,0.07325927,None,None,None
875000,-0.020562071,1.4368917,0.00021275254,4.6258225e-05,0.055802107,None,None,None
880000,-0.019795455,1.4369727,0.00021224358,0.0001515031,0.06499593,None,None,None
885000,-0.024033008,1.4370414,0.00021175784,0.00026493668,0.07388215,None,None,None
890000,-0.019773291,1.4363078,0.0002112338,0.00028411348,0.06360283,-0.46666667362054187,2637.6666666666665,-0.46666667362054187
895000,-0.02874896,1.435234,0.00021074251,0.00016685235,0.06678718,None,None,None
900000,-0.021191476,1.4359359,0.00021020872,0.00013892262,0.071929544,None,None,None
905000,-0.020334305,1.4364554,0.00020973812,0.00030711602,0.058842935,None,None,None
910000,-0.01895308,1.4364338,0.00020927477,0.00023561716,0.07055104,-0.3777777834071053,2441.777777777778,-0.3777777834071053
915000,-0.018204385,1.4350656,0.00020876467,0.0001425868,0.061961897,None,None,None
920000,-0.021233343,1.4343625,0.00020824453,0.0002410569,0.06281581,None,None,None
925000,-0.02191384,1.4340875,0.0002077452,0.00018691749,0.068802774,None,None,None
930000,-0.027382998,1.4353659,0.00020725101,0.00015047198,0.072429776,None,None,None
935000,-0.024415225,1.4354792,0.00020674328,0.00019726576,0.06988695,-0.4444444510671828,2862.5555555555557,-0.4444444510671828
940000,-0.026377263,1.4362894,0.00020625444,0.00017269449,0.06730441,None,None,None
945000,-0.022705313,1.4362029,0.00020577223,0.00024085262,0.0722992,None,None,None
950000,-0.03613843,1.4356917,0.00020523611,0.00014353023,0.0660256,None,None,None
955000,-0.028001232,1.4370103,0.00020475233,0.00013530033,0.059971437,None,None,None
960000,-0.028679572,1.4375161,0.00020423446,0.0002453846,0.0636903,-0.4444444510671828,2494.222222222222,-0.4444444510671828
965000,-0.025376154,1.4378524,0.0002037554,0.0001647367,0.067824185,None,None,None
970000,-0.025502997,1.4374654,0.00020324519,0.00031866878,0.06366632,None,None,None
975000,-0.034865968,1.4373994,0.00020275044,0.00021314643,0.07504158,None,None,None
980000,-0.033607576,1.438167,0.00020224141,0.0002226251,0.061733503,-0.5555555638339784,2336.777777777778,-0.5555555638339784
985000,-0.04600779,1.439294,0.00020177425,0.00017561829,0.06769978,None,None,None
990000,-0.039935116,1.439789,0.00020125024,9.095451e-05,0.061890885,None,None,None
995000,-0.037954554,1.4397306,0.00020074092,0.00030223792,0.06890548,None,None,None
1000000,-0.044380207,1.4400814,0.00020024792,0.00028314404,0.05899878,-0.5777777863873376,2331.4444444444443,-0.5777777863873376
1005000,-0.049034666,1.4403002,0.00019974967,0.000117916796,0.06439708,None,None,None
1010000,-0.044034556,1.4408047,0.00019923832,0.00024826595,0.06418196,None,None,None
1015000,-0.027549988,1.4408746,0.0001987521,0.00024857535,0.073728934,None,None,None
1020000,-0.03180097,1.4409462,0.00019826296,0.00015081509,0.07245707,None,None,None
1025000,-0.016277056,1.4393326,0.00019775126,0.00014115796,0.07331497,-0.3333333383003871,2668.8888888888887,-0.3333333383003871
1030000,-0.014813842,1.4394176,0.00019725238,0.00025758965,0.065324396,None,None,None
1035000,-0.019449933,1.4398195,0.00019675365,0.00015822441,0.06849158,None,None,None
1040000,-0.02096966,1.4388089,0.0001962501,0.00015443287,0.0777152,None,None,None
1045000,-0.019357055,1.4391545,0.00019574855,0.00035278688,0.07841829,None,None,None
1050000,-0.0346616,1.4401066,0.00019526393,0.000266132,0.064807944,-0.5111111187272601,2370.1111111111113,-0.5111111187272601
1055000,-0.03540271,1.4401376,0.00019472055,0.00016589504,0.07012591,None,None,None
1060000,-0.039204042,1.441031,0.0001942683,0.0002906509,0.07962644,None,None,None
1065000,-0.029045878,1.4420193,0.000193732,8.738859e-05,0.07298759,None,None,None
1070000,-0.025709415,1.442391,0.00019320507,0.00028879222,0.06712613,-0.46666667362054187,2473.777777777778,-0.46666667362054187
1075000,-0.035954665,1.4425308,0.00019273344,0.00029484928,0.06293036,None,None,None
1080000,-0.029930836,1.44287,0.00019223281,0.0001885521,0.06645577,None,None,None
1085000,-0.025953164,1.4426644,0.0001917311,0.00033733828,0.06424041,None,None,None
1090000,-0.03005696,1.4434781,0.00019124184,0.00040842147,0.067417614,-0.5555555638339784,2211.3333333333335,-0.5555555638339784
1095000,-0.035819426,1.4425519,0.00019075038,0.0002362663,0.06626559,None,None,None
1100000,-0.034689482,1.4426637,0.00019024976,7.8504614e-05,0.07051468,None,None,None
1105000,-0.027734771,1.4419959,0.00018972192,0.0001510158,0.076055065,None,None,None
1110000,-0.043652207,1.4412078,0.00018925277,0.0002748473,0.07325215,-0.46666667362054187,2319.8888888888887,-0.46666667362054187
1115000,-0.037877433,1.441561,0.0001887566,0.0002357043,0.06590834,None,None,None
1120000,-0.036845546,1.4419796,0.0001882569,0.00025790095,0.068182126,None,None,None
1125000,-0.030310092,1.4421617,0.00018773343,0.00015767774,0.06043345,None,None,None
1130000,-0.026284188,1.4435518,0.00018723354,0.00018127514,0.062168077,None,None,None
1135000,-0.027175613,1.4438002,0.00018674895,0.00020853765,0.06804328,-0.3777777834071053,2451.777777777778,-0.3777777834071053
1140000,-0.028446179,1.4438567,0.00018627061,0.00020960497,0.07301994,None,None,None
1145000,-0.022039363,1.4433938,0.00018576268,0.00015682372,0.06904746,None,None,None
1150000,-0.020385996,1.4435519,0.00018526033,0.00012291696,0.06854791,None,None,None
1155000,-0.022610342,1.4428245,0.00018477558,0.00025584007,0.06622774,-0.4000000059604645,2632.8888888888887,-0.37142857696328846
1160000,-0.026308121,1.4426723,0.00018426673,0.000111942725,0.08181498,None,None,-0.5000000074505806
1165000,-0.025012873,1.4436877,0.00018376962,0.00019407007,0.07350158,None,None,None
1170000,-0.023689253,1.4445958,0.0001832388,0.0002814729,0.060925044,None,None,None
1175000,-0.020706313,1.4447833,0.00018272661,0.00028410257,0.06100525,None,None,None
1180000,-0.022586677,1.4447321,0.00018226505,0.0002816798,0.06488045,-0.46666667362054187,2451.5555555555557,-0.46666667362054187
1185000,-0.023007408,1.4446639,0.00018175722,0.00018170936,0.06270697,None,None,None
1190000,-0.017181335,1.4438401,0.00018122126,0.000114306305,0.07052222,None,None,None
1195000,-0.015547879,1.4433788,0.00018073627,0.00020821295,0.065306865,None,None,None
1200000,-0.015667574,1.4441631,0.0001802735,0.0002463575,0.06925407,-0.3333333383003871,2511.222222222222,-0.30000000447034836
1205000,-0.01883013,1.4443415,0.00017976188,6.145489e-05,0.06474065,None,None,-0.360000005364418
1210000,-0.017317133,1.4443318,0.0001792711,0.00024136202,0.05860904,None,None,None
1215000,-0.020648973,1.444265,0.0001787529,0.0003236008,0.07107126,None,None,None
1220000,-0.025474995,1.4445826,0.00017825078,0.00016056988,0.060011353,None,None,None
1225000,-0.025386363,1.4442464,0.00017775768,0.00028011625,0.06733501,-0.488888896173901,2432.3333333333335,-0.488888896173901
1230000,-0.031292118,1.4433112,0.00017722334,6.2233485e-05,0.073368564,None,None,None
1235000,-0.027692242,1.4423397,0.00017673841,0.00013840027,0.06349367,None,None,None
1240000,-0.026337761,1.442658,0.00017623352,0.0002819873,0.067129955,None,None,None
1245000,-0.024530796,1.4428061,0.00017572196,0.00019893353,0.06278554,-0.3333333383003871,2291.8888888888887,-0.3333333383003871
1250000,-0.04285772,1.4415783,0.00017524266,0.000425218,0.069142714,None,None,None
1255000,-0.04343774,1.4413431,0.00017472844,0.0002218878,0.06681082,None,None,None
1260000,-0.032627746,1.4416375,0.00017423552,0.00022249618,0.067384295,None,None,None
1265000,-0.04316299,1.4420944,0.00017376003,0.00025595853,0.06636079,-0.5555555638339784,2245.222222222222,-0.5555555638339784
1270000,-0.03213575,1.4419961,0.00017327262,0.00043089443,0.062274933,None,None,None
1275000,-0.03601557,1.4418188,0.00017275171,0.00027490553,0.06577606,None,None,None
1280000,-0.025325902,1.4426633,0.0001722444,0.00025075112,0.06500305,None,None,None
1285000,-0.032058716,1.4429659,0.00017175537,0.00035516996,0.06764321,None,None,None
1290000,-0.041236255,1.4416304,0.00017123099,0.00012680177,0.07655923,-0.6666666766007742,2515.3333333333335,-0.6666666766007742
1295000,-0.03869572,1.4419299,0.00017074605,0.00021921431,0.06219582,None,None,None
1300000,-0.037663367,1.4427052,0.0001702526,0.00024174526,0.06462755,None,None,None
1305000,-0.02790843,1.4427488,0.00016972459,0.0001125056,0.06749116,None,None,None
1310000,-0.026836528,1.4430497,0.00016924097,0.0002520577,0.075052485,-0.4000000059604645,2483.4444444444443,-0.4000000059604645
1315000,-0.027367149,1.4434572,0.00016875958,0.00019093865,0.072416216,None,None,None
1320000,-0.026023844,1.4433334,0.0001682384,0.00010687646,0.064975016,None,None,None
1325000,-0.019477269,1.4437131,0.00016773283,0.00019624364,0.07412919,None,None,None
1330000,-0.021904608,1.4431394,0.00016723522,0.00022156857,0.068254225,None,None,None
1335000,-0.021412909,1.4433808,0.00016675546,0.00033675178,0.07385358,-0.4444444510671828,2532.3333333333335,-0.4444444510671828
1340000,-0.024220366,1.4434175,0.00016626884,8.64532e-05,0.06729048,None,None,None
1345000,-0.024039017,1.4444617,0.00016572952,0.0001062577,0.06637388,None,None,None
1350000,-0.028454557,1.4457849,0.0001652394,0.00038004463,0.068979174,None,None,None
1355000,-0.036621783,1.4462514,0.00016478158,0.00027270569,0.069327004,-0.4000000059604645,2569.3333333333335,-0.45000000670552254
1360000,-0.02925498,1.4467652,0.00016427187,0.00013851479,0.06579218,None,None,0.0
1365000,-0.028200654,1.4469244,0.00016373814,0.0002129956,0.06613496,None,None,None
1370000,-0.03290271,1.4465696,0.00016327167,0.00046147683,0.067472324,None,None,None
1375000,-0.031360716,1.4466845,0.00016274175,7.132606e-05,0.069991805,None,None,None
1380000,-0.025636982,1.4457407,0.00016224058,0.00012918071,0.06564541,-0.4000000059604645,2716.6666666666665,-0.4000000059604645
1385000,-0.021003632,1.4455653,0.00016176597,7.2208575e-05,0.06299589,None,None,None
1390000,-0.018062582,1.4456472,0.0001612483,7.046378e-05,0.06981619,None,None,None
1395000,-0.020973932,1.4455107,0.00016077579,0.00022300407,0.06344583,None,None,None
1400000,-0.022152424,1.4463667,0.00016021327,8.252752e-05,0.07265991,-0.26666667064030963,2227.1111111111113,-0.26666667064030963
1405000,-0.018433908,1.4459316,0.0001597398,0.0002569888,0.07150385,None,None,None
1410000,-0.012579936,1.4465284,0.0001592507,0.00017990902,0.07140821,None,None,None
1415000,-0.013959472,1.4473718,0.00015875328,0.00031837364,0.06101923,None,None,None
1420000,-0.025404012,1.4484129,0.00015827247,0.00028719223,0.065497905,-0.46666667362054187,2061.5555555555557,-0.46666667362054187
1425000,-0.025198732,1.4494,0.00015775727,0.00015513171,0.067323074,None,None,None
1430000,-0.02433251,1.4499964,0.00015725306,0.00030108134,0.071564086,None,None,None
1435000,-0.032830004,1.4511313,0.0001567683,0.00020300355,0.07144284,None,None,None
1440000,-0.03709796,1.4499695,0.00015626638,0.00035563187,0.073647246,-0.5555555638339784,2176.0,-0.5555555638339784
1445000,-0.036391623,1.4491477,0.00015573719,6.4154796e-05,0.077531256,None,None,None
1450000,-0.03340679,1.4492226,0.00015523136,0.0002529577,0.0680384,None,None,None
1455000,-0.032998748,1.4499836,0.00015474437,0.00016080974,0.06763141,None,None,None
1460000,-0.027431004,1.45028,0.00015426619,0.00015457401,0.07174144,-0.3777777834071053,2045.3333333333333,-0.3777777834071053
1465000,-0.0302262,1.450373,0.0001537503,0.00019037937,0.070914336,None,None,None
1470000,-0.03734595,1.4503068,0.00015323116,0.00022069106,0.064560585,None,None,None
1475000,-0.05482752,1.4504381,0.0001527466,0.00026920944,0.0653228,None,None,None
